voice_id,description,face_id_2,change_time_2,change_time_3,use_type,change_time,all_comments_flag,change_face_2,change_face,target_unit_id,face_id,unit_id,change_face_3,face_id_3,id
4,在异世界\n休憩也挺舒服的。\n你也来我曾经所在的世界看看吧。\n那样的未来我挺感兴趣的。,0,0.0,0.0,1,0.0,0,0,1,0,1,132031,0,0,1320009
5,你可真是太滥好人了。\n居然用这种态度对待魔女，真了不起。\n就让我重新说一遍吧。我觉得你能够接受的。\n请和我结缔契约。,0,0.0,0.0,1,0.0,0,0,1,0,1,132031,0,0,1320010
6,今天是你的生日吧？\n我当然知道。我看到了。\n我会为你送上喝彩与祝福哦。\n生日快乐。,0,0.0,0.0,2,6.5,0,0,1,0,2,132001,0,0,1320011
6,在这值得庆祝的日子里，我要送你一份礼物。\n喝下这杯茶吧。\n哎呀，里面没有加入不好的东西。\n加的东西里……没有不好的东西。,0,0.0,0.0,2,0.0,0,0,1,0,1,132031,0,0,1320012
1,女仆服务是\n不挑时间和地点的，\n即便是在阳光下……大海中！,0,0.0,0.0,1,4.4,0,0,2,0,1,132101,0,0,1321001
2,虽然夏天很热，\n但雷姆并不讨厌，\n因为昴的名字里\n也带有夏天的气息。,0,0.0,0.0,1,1.7,0,0,1,0,6,132101,0,0,1321002
3,机会难得，所以雷姆\n把铁球也换成了夏季式样，\n威力不变，\n但清凉感有所提升。,0,0.0,0.0,1,0.0,0,0,1,0,1,132101,0,0,1321003
4,虽然身穿清凉服装的姐姐很漂亮，\n但你一直盯着她看很没礼貌哦。\n也在看雷姆吗？\n别戏弄人了。,0,0.0,0.0,1,6.6,0,0,5,0,4,132101,0,0,1321004
5,下海前的热身运动\n做好了吗？\n不如我来帮你吧。\n别怕，我会手下留情的。,0,0.0,0.0,1,6.7,0,0,2,0,1,132101,0,0,1321005
1,快看，姐姐！\n天空和大海都是那么蓝那么美……\n像雷姆的头发吗？\n姐姐……谢谢称赞！,0,0.0,0.0,1,0.0,0,0,1,0,1,132131,0,0,1321006
2,风变大了呢……\n虽然有点担心，但只要\n像这样和姐姐手牵着手，\n雷姆就会觉得安心了。,0,0.0,0.0,1,0.0,0,0,1,0,1,132131,0,0,1321007
3,把这么多的海水冻起来，\n应该可以做很多刨冰吧……\n就是太咸了……,0,0.0,0.0,1,0.0,0,0,1,0,1,132131,0,0,1321008
4,啊！　昴他们在\n挥手呢……奇怪，\n怎么高度越来越低……\n呼……恢复过来了！,0,0.0,0.0,1,0.0,0,0,1,0,1,132131,0,0,1321009
5,愿这片景色和宁静的时光\n能一直持续下去……\n雷姆也会\n全心全意努力的。,0,0.0,0.0,1,0.0,0,0,1,0,1,132131,0,0,1321010
6,生日快乐，\n为了感谢平日你的关照，\n雷姆精心准备了\n美味的海鲜料理。,0,0.0,0.0,2,2.5,0,0,1,0,2,132101,0,0,1321011
6,得到亲近的人的祝福，\n即使在不同的世界\n也一样会感到开心呢。\n生日快乐！,0,0.0,0.0,2,0.0,0,0,1,0,1,132131,0,0,1321012
1,新手炼金术师望！\n开玩笑啦。这和当偶像不一样，\n有好多让我搞不懂的事情。\n不过很新鲜，很让人兴奋！,0,0.0,0.0,1,2.9,0,0,2,0,7,132201,0,0,1322001
2,这套服装刚一穿上，\n就感觉能提升成功率，对吧？\n嗯，我更有干劲了！,0,0.0,0.0,1,4.2,0,0,2,0,1,132201,0,0,1322002
3,炼金术师是不是有点像魔法少女？\n毕竟同样要念咒语。\n而且越炼越……嘻嘻……\n唔，好像不太对,0,0.0,0.0,1,10.2,0,0,6,0,1,132201,0,0,1322003
4,你身上传来咖啡和茶点心的\n香气……嗅嗅♪\n工作结束之后，\n我们一起去咖啡厅吧？,0,0.0,0.0,1,6.0,0,0,1,0,2,132201,0,0,1322004
5,我现在还不像当偶像时\n那样自信，但我会努力\n成为你的助力！\n我要成为实力强大的炼金术师！,0,0.0,0.0,1,6.2,0,0,7,0,1,132201,0,0,1322005
1,不管是当偶像时，还是当炼金术师时，\n我的愿望都是一样的。\n我想让你展露出笑容！,0,0.0,0.0,1,0.0,0,0,1,0,1,132231,0,0,1322006
2,炼金术需要研究与钻研，\n这一点和当偶像一样。\n炼金术真是深奥啊。\n我要上瘾了。,0,0.0,0.0,1,0.0,0,0,1,0,1,132231,0,0,1322007
3,顾客订购的每一个商品\n我都会用心制作。\n我也想收到你的订单。\n你有什么想要的东西吗？,0,0.0,0.0,1,0.0,0,0,1,0,1,132231,0,0,1322008
4,我在调制新的香水。\n你能不能站在我身边看着我？\n总觉得这样就能调制出非常成功的香水……\n等下，这也太近了！,0,0.0,0.0,1,0.0,0,0,1,0,1,132231,0,0,1322009
5,终、终于做好了……\n这是还原他气味的香水……\n我这就来闻一闻……呀！\n你、你什么时候来的！？,0,0.0,0.0,1,0.0,0,0,1,0,1,132231,0,0,1322010
6,生日快乐！\n给，这里有各种各样我亲手制作的药剂。\n希望你任何时候都能充满活力。,0,0.0,0.0,2,5.3,0,0,5,0,2,132201,0,0,1322011
6,我调制了一份香水当做你的\n生日礼物……诶？\n你说我身上很香？\n你身上远比我更香……,0,0.0,0.0,2,0.0,0,0,1,0,1,132231,0,0,1322012
1,你要试试我的炼金术吗？\n别怕，我绝对不会失败的！\n不过有可能太过成功，\n出现其他效果……,0,0.0,0.0,1,0.0,0,0,10,0,10,132301,0,0,1323001
2,我想与你共度更多时光，\n所以打算炼成一个与你一模一样的生物……\n开玩笑啦。毕竟\n你本人就站在我面前。,0,0.0,0.0,1,5.6,0,0,2,0,9,132301,0,0,1323002
3,能让小彩羽和苑小姐\n恢复原样的秘药……\n我一定会制作出来的。\n请再稍等一会儿！,0,0.0,0.0,1,3.9,0,0,10,0,1,132301,0,0,1323003
4,啊，你今天也来见我啦♪\n我们每天都这么形影不离，\n已经可以算是夫妻了吧……\n呀，开玩笑啦♪,0,0.0,0.0,1,9.8,0,0,13,0,2,132301,0,0,1323004
5,达令你太有魅力了，\n所以我有许多情敌……\n总有一天我要像施展炼金术一样，\n让我的恋情也完美成功！,0,0.0,0.0,1,5.2,0,0,2,0,4,132301,0,0,1323005
1,这次的炼金术比平时\n更加成功，成功过头了！\n诶，我的魔像和你！\n你俩离彼此远一点！,0,0.0,0.0,1,0.0,0,0,1,0,1,132331,0,0,1323006
2,即使以第三视角来看，\n我和你是不是也很配？\n我们两人一起走在街上，\n肯定会被当做情侣呢♪,0,0.0,0.0,1,0.0,0,0,1,0,1,132331,0,0,1323007
3,与命中注定的王子殿下邂逅之后，\n总感觉我的炼金术精进了呢……\n这就是爱的力量吗？\n感觉我还有很大成长空间！,0,0.0,0.0,1,0.0,0,0,1,0,1,132331,0,0,1323008
4,不可以为了自己而使用炼金术……\n我并不是在为自己而使用！\n我练习炼金术是为了\n带给大家欢笑！真、真的！,0,0.0,0.0,1,0.0,0,0,1,0,1,132331,0,0,1323009
5,呵呵……从头顶到脚尖\n都完完全全是那个人！\n制造这种相似度的复制品还是很轻而易举的。\n毕竟我每天晚上都会在梦里见到你♪,0,0.0,0.0,1,0.0,0,0,1,0,1,132331,0,0,1323010
6,如果我用禁忌的炼金术制作一个\n和我长得一模一样的合成生物，\n你会疼爱它吗？……不对！\n生日快乐，达令♪,0,0.0,0.0,2,8.3,0,0,2,0,9,132301,0,0,1323011
6,我祝你生日快乐的同时羞红了脸……\n而你温柔地抱住我……\n好，庆生的模拟实验\n已经十分完美了，呵呵呵♪,0,0.0,0.0,2,0.0,0,0,1,0,1,132331,0,0,1323012
1,孩子就该感受清风、充满活力。\n他们最适合在外面玩耍，对吧？\n所以，比起学习或者帮忙做家务，\n我认为更应该让他们随便玩耍！,0,0.0,0.0,1,2.9,0,0,10,0,1,132401,0,0,1324001
2,彩羽帮小苑揉肩膀时，\n小苑会非常开心。\n中途还会发出很有趣的声音，\n所以彩羽揉肩也揉得很开心～,0,0.0,0.0,1,4.5,0,0,2,0,1,132401,0,0,1324002
3,今天玩什么好呢～\n去看看小露易的收藏品\n有没有再增多吧……\n但这件事昨天已经做过了。,0,0.0,0.0,1,3.0,0,0,4,0,2,132401,0,0,1324003
4,姑父要不要也来一起锻炼？\n那么，我们来比赛\n谁能更早成为世界第一吧！\n诶嘿嘿，开始有干劲了！,0,0.0,0.0,1,6.5,0,0,8,0,7,132401,0,0,1324004
5,今天就由彩羽来陪姑父玩吧。\n玩什么好呢？\n捕虫？钓鱼？还是锻炼？\n每一项我都很推荐哦♪,0,0.0,0.0,1,4.7,0,0,2,0,1,132401,0,0,1324005
1,森林是彩羽的领域！\n巨大的岩石、高高的树木，\n全都能用来当落脚点跳来跳去。\n就像运动员一样呢！,0,0.0,0.0,1,0.0,0,0,1,0,1,132431,0,0,1324006
2,捕虫可不只是单纯的游戏。\n虫子的行动、思考、呼吸……\n要读懂这一切并挥出捕虫网。这是一场认真比赛。\n这种说法是不是很像模像样♪,0,0.0,0.0,1,0.0,0,0,1,0,1,132431,0,0,1324007
3,不论敌人多强大，\n彩羽都会全力战斗哦。\n我背负着石动流的名号，\n理应这么做！,0,0.0,0.0,1,0.0,0,0,1,0,1,132431,0,0,1324008
4,小苑的体型不适合捕虫，\n胸部太大了，好碍事……\n姑父帮我扶着说不定能轻松一点？\n诶，不行吗？,0,0.0,0.0,1,0.0,0,0,1,0,1,132431,0,0,1324009
5,彩羽现在正是长身体的时候！\n说不定稍微转移视线，\n就会长大哦。\n所以你要一直看着呢♪,0,0.0,0.0,1,0.0,0,0,1,0,1,132431,0,0,1324010
6,为了给姑父庆祝生日，\n我用零花钱买了蛋糕！\n尽管吃吧，别客气！\n啊，不过彩羽想吹蜡烛♪,0,0.0,0.0,2,5.9,0,0,6,0,2,132401,0,0,1324011
6,诶嘿嘿，生日快乐！\n送你一只楸型虫当生日礼物！\n深山鍬、扁锹，你要哪个？\n我最推荐亚里斯鬼艳锹！,0,0.0,0.0,2,0.0,0,0,1,0,1,132431,0,0,1324012
1,今天也辛苦啦……哎呀，\n别摸我的脑袋……\n忍不住想摸？不行，我比你年龄大，\n请把我当做26岁的成年女性对待。,0,0.0,0.0,1,14.7,0,0,2,0,4,132501,0,0,1325001
2,哎呀，这具身体好厉害。\n早上会醒得很早。\n醒来时也不会觉得难受，\n不过晚上也很容易困……,0,0.0,0.0,1,10.4,0,0,4,0,6,132501,0,0,1325002
3,经营店铺，有时难免\n会想要帮手呢～小露易也说\n愿意雇用你。\n你干脆成为我们公会的正式成员吧？,0,0.0,0.0,1,5.1,0,0,2,0,1,132501,0,0,1325003
4,提问。\n我是彩羽？还是苑？\n猜中就送你营养饮料～\n唔，刚刚的话暴露了呢，真遗憾。,0,0.0,0.0,1,11.8,0,0,7,0,2,132501,0,0,1325004
5,如果你要带成年的我去约会，\n你会带我去哪里？\n哦，在家里放松？\n你是懂的呢。,0,0.0,0.0,1,7.0,0,0,2,0,6,132501,0,0,1325005
1,啊，你在好好工作呢。\n真让我钦佩。\n不过也不能太拼命。\n最好还是节能模式哦？,0,0.0,0.0,1,0.0,0,0,1,0,1,132531,0,0,1325006
2,嗯，已经这么晚了。\n休息一下吧。\n你也来陪我休息。\n我给你泡咖啡。,0,0.0,0.0,1,0.0,0,0,1,0,1,132531,0,0,1325007
3,好啦……差不多到下班时间。\n我要下班了。\n接下来要不要去找个地方吃饭？\n大姐姐请客。,0,0.0,0.0,1,0.0,0,0,1,0,1,132531,0,0,1325008
4,嗯～怎么？什么事？\n看入迷了吗？\n你这个色小鬼～,0,0.0,0.0,1,0.0,0,0,1,0,1,132531,0,0,1325009
5,呵呵……没什么，\n只是觉得工作比平时进展更快。\n可能……\n是因为有你在身边吧。,0,0.0,0.0,1,0.0,0,0,1,0,1,132531,0,0,1325010
6,今天是你生日吧？\n好，那我请客，\n我们拿牛奶干杯吧。,0,0.0,0.0,2,3.4,0,0,2,0,1,132501,0,0,1325011
6,哦，今天是你生日呀。\n是吗，这样一来我们之间的年龄\n差距就小了一年……啊，没什么。\n唔，生日快乐。,0,0.0,0.0,2,0.0,0,0,1,0,1,132531,0,0,1325012
1,圣诞节真是个美好的节日。\n把这个节日带回吉奥·特尔哥尼亚，\n民众肯定会很喜欢。\n尤其是香甜的蛋糕……呵呵。,0,0.0,0.0,1,9.2,0,0,2,0,1,132801,0,0,1328001
2,兰德索尔的冬天很冷，\n但到处都闪闪发光……\n哈啊啊……你看，\n白色的哈气像棉花糖一样！,0,0.0,0.0,1,5.6,0,0,2,0,1,132801,0,0,1328002
3,有时穿黑色衣服也不错。\n感觉比平时更爱恶作剧了。\n虽然有些难为情，不过还是想问……\n骑士……你看，这身衣服适合我吗？,0,0.0,0.0,1,7.4,0,0,5,0,2,132801,0,0,1328003
4,恶魔可真是辛苦，\n工作就是\n让人心跳加速……\n骑士……你也想心跳加速吗？,0,0.0,0.0,1,7.5,0,0,5,0,6,132801,0,0,1328004
5,雪很冷……吧？\n我想踩在雪上试试，\n但没办法鼓起勇气……\n骑士，你能扶着我吗？,0,0.0,0.0,1,9.3,0,0,6,0,4,132801,0,0,1328005
1,我很高兴能与你一起\n度过一个特别的夜晚。\n请多教我一些……\n享受圣诞节的方式吧？,0,0.0,0.0,1,0.0,0,0,1,0,1,132831,0,0,1328006
2,夜深了……\n让我们向圣夜的星星祈祷吧。\n希望今后你前进的道路上\n依旧充满祝福……,0,0.0,0.0,1,0.0,0,0,1,0,1,132831,0,0,1328007
3,葡萄酒好美尾……\n说话大蛇头了？没呀……\n喏，和平时异样叭？\n骑士……哩有在听吗？,0,0.0,0.0,1,0.0,0,0,1,0,1,132831,0,0,1328008
4,身体有点发热了……\n是因为喝了葡萄酒吗，\n还是因为你……\n在我身边？,0,0.0,0.0,1,0.0,0,0,1,0,1,132831,0,0,1328009
5,穿上和平时不太一样的衣服，\n感觉有点害羞。\n天使模样的我和恶魔模样的我……\n你更喜欢……那个……,0,0.0,0.0,1,0.0,0,0,1,0,1,132831,0,0,1328010
6,身为圣诞节的恶魔，\n我会为你庆祝生日的。\n我会让你做一个\n无比美妙的梦。,0,0.0,0.0,2,0.0,0,0,1,0,1,132801,0,0,1328011
6,今天是你出生的特别日子。\n与香甜的蛋糕和蜡烛一起，\n度过一个奇迹般的夜晚吧。\n愿祝福伴你左右……,0,0.0,0.0,2,0.0,0,0,1,0,1,132831,0,0,1328012
1,圣诞节来临前的夜晚，\n一个影子出现在人们的梦里！\n她的真正身份是……化身圣诞节\n恶魔的小伊绪♪,0,0.0,0.0,1,8.4,0,0,2,0,1,132901,0,0,1329001
2,这件衣服意外地不冷呢，\n肯定是多亏了圣诞节恶魔的力量\n在保护我♪,0,0.0,0.0,1,0.0,0,0,1,0,1,132901,0,0,1329002
3,不久前还经常被王宫骑士团的人\n叫住问话，\n但最近对方已经会对我打招呼了。\n大家都很礼貌呢♪,0,0.0,0.0,1,4.3,0,0,2,0,6,132901,0,0,1329003
4,不知道为什么，\n经常会有人赐予我力量～\n比如黑暗之力，恶魔之力，\n还有……来自你的强化♪,0,0.0,0.0,1,9.9,0,0,1,0,6,132901,0,0,1329004
5,你做好事时我会夸奖你♪\n乖孩子乖孩子，你很努力呢。\n我会一直守望着你哦♪,0,0.0,0.0,1,0.0,0,0,2,0,2,132901,0,0,1329005
1,晚上睡不着就叫我吧♪\n我身为圣诞节的恶魔，\n会为你带来\n最为甜美的梦境哦♪,0,0.0,0.0,1,0.0,0,0,1,0,1,132931,0,0,1329006
2,我从小就很憧憬，\n想在云朵上睡觉♪\n梦想在梦境中实现了，呵呵。,0,0.0,0.0,1,0.0,0,0,1,0,1,132931,0,0,1329007
3,这个梦的尽头\n到底有什么呢？\n呵呵，确认的时候\n我想和你一起去♪,0,0.0,0.0,1,0.0,0,0,1,0,1,132931,0,0,1329008
4,有你在身边，\n我心里总会感觉暖洋洋的♪\n你要是也一样我会很开心♪,0,0.0,0.0,1,0.0,0,0,1,0,1,132931,0,0,1329009
5,如果我真的把自己送给你当\n圣诞礼物，你会怎么做？\n在梦里我愿意\n为你做任何事情♪,0,0.0,0.0,1,0.0,0,0,1,0,1,132931,0,0,1329010
6,生日快乐！\n庆生派对要盛大一些♪\n蛋糕必然是\n要选草莓奶油蛋糕♪,0,0.0,0.0,2,5.0,0,0,2,0,1,132901,0,0,1329011
6,生日快乐！\n作为生日礼物，\n我来为你打造一个美梦♪\n肯定会让你睡醒后感觉美美的！,0,0.0,0.0,2,0.0,0,0,1,0,1,132931,0,0,1329012
1,闲暇时……可能会绘画吧？\n不过，这个世界\n没有彩色颜料，\n全都是水墨画。,0,0.0,0.0,1,6.1,0,0,1,0,6,133001,0,0,1330001
2,这个头环看起来很像什么东西？\n其实这是在致敬只有一流幽灵\n才有资格穿戴的，\n传说中的三角头巾……开玩笑的。,0,0.0,0.0,1,13.8,0,0,1,0,7,133001,0,0,1330002
3,下次再一次去温泉吧。\n到时候我不会再闯进男性浴池。\n找个本来就是男女混浴的地方，怎么样？,0,0.0,0.0,1,7.8,0,0,2,0,1,133001,0,0,1330003
4,和骑士先生在一起时，\n总觉得心情会很平静。\n感觉能直接\n顺利地升天成佛。,0,0.0,0.0,1,6.4,0,0,7,0,1,133001,0,0,1330004
5,如果骑士先生某天死去，\n我会教你当幽灵的乐趣哦。\n首先，我想想……\n两人一起在空中散步，你觉得怎么样？,0,0.0,0.0,1,7.5,0,0,6,0,2,133001,0,0,1330005
1,这个世界被深海一般的寂静包围着，\n这样感觉也不错吧？\n静得能听到呼吸声……\n虽然我不用呼吸。,0,0.0,0.0,1,0.0,0,0,1,0,1,133031,0,0,1330006
2,这把枪是用来保护\n薇奥莉特公主的……\n不过姑且也会保护一下你，\n不用担心。,0,0.0,0.0,1,0.0,0,0,1,0,1,133031,0,0,1330007
3,我身为幽灵的尊严\n都被你践踏了……\n我要报仇雪恨……\n早晚有一天要让骑士先生发出惨叫。,0,0.0,0.0,1,0.0,0,0,1,0,1,133031,0,0,1330008
4,我不管怎么运动，心跳频率都是固定的……\n或者说心就没在跳。\n但是不知道为什么，和你在一起时，心跳会……\n不，没事，我开玩笑的。,0,0.0,0.0,1,0.0,0,0,1,0,1,133031,0,0,1330009
5,呵呵，我很高兴能与你\n并肩作战，骑士先生。\n如果顺利获胜，要不要来拥抱一下。\n我到时候不会变透明的。,0,0.0,0.0,1,0.0,0,0,1,0,1,133031,0,0,1330010
6,生日快乐，骑士先生。\n把幽灵、僵尸和吸血鬼都叫来，\n在阴森黑暗的世界里\n盛大地庆祝吧。,0,0.0,0.0,2,0.0,0,0,7,0,7,133001,0,0,1330011
6,我准备了生日蛋糕。\n呵呵，我的脸被蜡烛从下面\n照亮，看起来很吓人吧。\n诶，可爱？是吗。,0,0.0,0.0,2,0.0,0,0,1,0,1,133031,0,0,1330012
1,吉奥·尼弗尔海姆看起来\n比其他世界荒凉对吧。\n即使如此，这里也是\n我珍爱的、我想守护的世界。,0,0.0,0.0,1,5.3,0,0,2,0,1,133101,0,0,1331001
2,有人支持着我这个\n胆小而且窝囊的人。\n我必须鼓起勇气，回报\n大家的期待与献身……,0,0.0,0.0,1,6.0,0,0,3,0,1,133101,0,0,1331002
3,胸前有心形装饰的服装，\n在骑士大人的世界里\n也很常见吗……\n那我就安心了。,0,0.0,0.0,1,9.2,0,0,2,0,1,133101,0,0,1331003
4,不是把我当做公主，\n也不是把我当做僵尸，\n只关注我本人，\n会这么做的男性……就只有骑士大人。,0,0.0,0.0,1,8.4,0,0,5,0,2,133101,0,0,1331004
5,我平日里就一直注意\n要保持强大，不过……\n在我快要认输时，\n你可以再次鼓舞我吗，骑士大人？,0,0.0,0.0,1,0.0,0,0,4,0,4,133101,0,0,1331005
1,这次我选了\n自己最中意的茶叶。\n在吉奥·尼弗尔海姆是很罕见的味道。\n这杯茶会有一种温柔的味道。,0,0.0,0.0,1,0.0,0,0,1,0,1,133131,0,0,1331006
2,骑士大人的冒险故事\n全都非常令人激动。\n尸人有的是时间。\n请尽可能多讲一些给我听吧。,0,0.0,0.0,1,0.0,0,0,1,0,1,133131,0,0,1331007
3,我相信，每次一起品尝红茶，\n都能缩短\n彼此间的距离。,0,0.0,0.0,1,0.0,0,0,1,0,1,133131,0,0,1331008
4,凭依在我身上的\n动物灵们\n似乎也很喜欢骑士大人♪\n说不定也是因为骑士大人品德很好。,0,0.0,0.0,1,0.0,0,0,1,0,1,133131,0,0,1331009
5,平时我都是和格蕾丝、露露伊\n她们一起喝茶的。\n这还是我第一次邀请\n同龄男子……,0,0.0,0.0,1,0.0,0,0,1,0,1,133131,0,0,1331010
6,生日快乐。\n我为你准备了一场\n小小的宴会。\n请一定要让我陪你庆祝生日。,0,0.0,0.0,2,8.5,0,0,1,0,2,133101,0,0,1331011
6,今天是骑士大人诞生的日子……\n我认为这个日子格外神圣，\n因为一个新的生命在这一天诞生了。\n希望祝福伴随你的未来。,0,0.0,0.0,2,0.0,0,0,1,0,1,133131,0,0,1331012
1,今年的抱负？这还用问吗。\n我心中任何时候都想着“当好军人”。\n不过，军人在新年也会\n放松一下。,0,0.0,0.0,1,8.0,0,0,2,0,1,133201,0,0,1332001
2,和服这种衣服也不错啊。\n我有点理解妮侬了。\n不如，就这样\n前往大江户吧？,0,0.0,0.0,1,4.1,0,0,1,0,6,133201,0,0,1332002
3,阁下，新年初次去参拜时，\n要买护身符哦。虽然不知道有\n多灵验，但身上带着一个护身符\n会非常安心。,0,0.0,0.0,1,4.8,0,0,1,0,2,133201,0,0,1332003
4,这么冷的天气，好想去泡温泉啊。\n什么，你说你知道一处值得推荐的旅馆？\n那、那不如和我两人单独……\n不，没什么……,0,0.0,0.0,1,12.0,0,0,5,0,6,133201,0,0,1332004
5,新年想要过得开心，需要做\n许多准备。不过我认为最重要的\n还是和谁一起过新年。\n所以，你、你明白我的意思吧？,0,0.0,0.0,1,10.4,0,0,5,0,1,133201,0,0,1332005
1,观赏日出、参拜神社、逛露天摊贩。\n新年真开心啊！\n既然如此，我们必须彻底地\n享受新年！好了，跟我走！,0,0.0,0.0,1,0.0,0,0,1,0,1,133231,0,0,1332006
2,我并没有光顾着逛街吃东西。\n我只是在通过亲自享受和平，\n重新巩固自己的决心，要好好\n保护这个城镇和人民。真的哦？,0,0.0,0.0,1,0.0,0,0,1,0,1,133231,0,0,1332007
3,神殿有好多前来参拜的客人。\n求佛拜神当然也可以，\n但有事还是要先来求助我！\n我一定会助阁下一臂之力！,0,0.0,0.0,1,0.0,0,0,1,0,1,133231,0,0,1332008
4,什么？嘴角脏了？\n住、住手，我自己擦就行。\n好、好羞耻啊……,0,0.0,0.0,1,0.0,0,0,1,0,1,133231,0,0,1332009
5,没想到和阁下一起度过的新年\n会如此开心、如此有爱。希望明年，\n不，希望今后能永远\n度过这样的新年。,0,0.0,0.0,1,0.0,0,0,1,0,1,133231,0,0,1332010
6,生日快乐！为了给你庆生，\n我打算请你去我最喜欢的\n甜点铺。绝对不是因为我\n自己想吃！,0,0.0,0.0,2,6.2,0,0,6,0,2,133201,0,0,1332011
6,阁下每过一年，\n看起来就会变得更干练一些。\n我忍不住想象……有一天\n能和你在一个部队里并肩作战的样子。,0,0.0,0.0,2,0.0,0,0,1,0,1,133231,0,0,1332012
1,这样子穿上和服，\n总感觉脊背都挺直了。\n俗话说一年之计在于元旦。\n希望新年过完我也能精神一点。,0,0.0,0.0,1,5.1,0,0,2,0,1,133501,0,0,1335001
2,我们应该重视节日。\n尤其对孩子来说，\n这是特殊的日子。\n他们比大人想象中更重视节日。,0,0.0,0.0,1,7.6,0,0,9,0,2,133501,0,0,1335002
3,想玩新年的游戏就交给我吧♪\n因为小时候日子清贫，\n但我也想了很多办法\n玩游戏。,0,0.0,0.0,1,0.0,0,0,2,0,2,133501,0,0,1335003
4,你接下来\n想度过怎样的一年？\n如果有什么想做的事情，\n我也可以帮忙。,0,0.0,0.0,1,0.0,0,0,1,0,1,133501,0,0,1335004
5,确定一下新年的目标吧。\n我想想……\n最理想的是\n与你一起度过快乐的一年。呵呵♪,0,0.0,0.0,1,6.1,0,0,2,0,1,133501,0,0,1335005
1,啊～\n平时很少有机会这样做。\n躺下来休息\n真的好舒服……,0,0.0,0.0,1,0.0,0,0,1,0,1,133531,0,0,1335006
2,这里能看到的庭园\n非常美丽哦。呵呵♪\n虽然有点没规矩，但毕竟以后就没机会了，\n还是好好享受一番吧。喏，你也来♪,0,0.0,0.0,1,0.0,0,0,1,0,1,133531,0,0,1335007
3,这个香气……是温泉的气味吗。\n我不太熟悉温泉，\n所以更加切实地感受到\n现在正在旅行呢。,0,0.0,0.0,1,0.0,0,0,1,0,1,133531,0,0,1335008
4,二人世界，无人打扰……\n你看，虽然我们平时就一直在一起，\n但很少有机会度过一段这样的时间。\n所以……再让我多品味一会吧。,0,0.0,0.0,1,0.0,0,0,1,0,1,133531,0,0,1335009
5,像这样懒洋洋地休息的时间\n真的很幸福。能够独占你，\n这个新年真是太奢侈了。\n开玩笑的哦？,0,0.0,0.0,1,0.0,0,0,1,0,1,133531,0,0,1335010
6,生日快乐！\n嗯，你的表情很棒呢。\n接下来的一年\n一定会有好事发生的♪,0,0.0,0.0,2,0.0,0,0,2,0,2,133501,0,0,1335011
6,你是把我当做能够\n和你一起过生日的\n特殊对象吗。\n呵呵，谢谢……,0,0.0,0.0,2,0.0,0,0,1,0,1,133531,0,0,1335012
1,我的魔眼\n瞪谁谁变石头！\n怎么样？你怕了吧！\n听懂了就赶快跪下臣服！,0,0.0,0.0,1,4.5,0,0,8,0,2,133601,0,0,1336001
2,我也是真正的\n吉奥·矶汉拿贵族……淑女！\n虽然和姐姐们相比，\n我还远远不够成熟……,0,0.0,0.0,1,5.2,0,0,4,0,1,133601,0,0,1336002
3,美杜莎那是我的眷属！\n也是我的好搭档，\n更是我的朋友。\n非常可靠哦！,0,0.0,0.0,1,6.2,0,0,7,0,8,133601,0,0,1336003
4,姐姐们去\n哪里了呢……\n啊！我、我这么说\n并不是因为感到不安！,0,0.0,0.0,1,4.9,0,0,5,0,4,133601,0,0,1336004
5,你毕竟挺温柔的？\n而且还听我话？\n唔，我愿意让你待在我身边。\n你要感到荣幸！,0,0.0,0.0,1,5.7,0,0,1,0,6,133601,0,0,1336005
1,不管去哪个世界，\n我们都是无敌的！\n要飞得更高、更快！\n我们走吧，美杜莎那！,0,0.0,0.0,1,0.0,0,0,1,0,1,133631,0,0,1336006
2,让你帮忙找\n我的姐姐，\n你该感到光荣！\n感～到～光～荣～哦！,0,0.0,0.0,1,0.0,0,0,1,0,1,133631,0,0,1336007
3,姐姐……\n我一定会找到你！\n到那时候，\n我会比现在更出色！,0,0.0,0.0,1,0.0,0,0,1,0,1,133631,0,0,1336008
4,如果是你的话……可以\n让你骑美杜莎那哦？\n偶、偶而一次！,0,0.0,0.0,1,0.0,0,0,1,0,1,133631,0,0,1336009
5,我说，以后也要\n让我开心哦？\n要是打破约定……\n我把你变成石头♪,0,0.0,0.0,1,0.0,0,0,1,0,1,133631,0,0,1336010
6,生日？ 拿你没办法呢～\n让美杜莎那载着你\n环游世界一周吧！,0,0.0,0.0,2,2.5,0,0,2,0,6,133601,0,0,1336011
6,今天是你生日吧？\n我送你蛇蜕！\n怎样？ 很开心吧！\n应该很开心呢？,0,0.0,0.0,2,0.0,0,0,1,0,1,133631,0,0,1336012
1,温故而知新……\n迷宫女王，重新启动！\n大概就是这种感觉？\n来，借我力量吧少年！,0,0.0,0.0,1,3.4,0,0,2,0,1,133701,0,0,1337001
2,我正在构思一种\n能随处食用并且\n营养全面的应急食品……\n可丽饼感觉难以实现？,0,0.0,0.0,1,8.1,0,0,6,0,4,133701,0,0,1337002
3,比起说世界发生改变……\n不如说世界观被颠覆？\n这身打扮……哎，除去我\n还有很多例外，事到如今说什么呢！,0,0.0,0.0,1,8.8,0,0,1,0,4,133701,0,0,1337003
