voice_id,face_id,time,beloved_step,description,unit_id,trigger,insert_word_type,id
3,1,0,1,好气派的房子！\n你这小子作为一国一城之主\n还有点本事嘛，\n是我小瞧你了。,130001,2,0,8643
4,1,0,1,为了可爱的义弟，\n把我偷来的宝物\n送给你。\n装饰在喜欢的地方吧！,130001,2,0,8644
101,1,0,4,在和我妹妹结合之前，\n先把和其他女人间的\n关系清算掉，\n懂了吗，小子？,130001,2,0,8645
102,1,0,8,哦，是八盐折吗？\n哼哼，义弟\n斟的酒\n可不能拒绝呢♪,130001,2,0,8646
1,1,1,1,呜……虽然是个\n清爽的早晨，\n但头好痛……\n昨天好像喝多了？,130001,2,0,8647
2,1,2,1,给，这是让若菜\n做的便当。吃了之后，\n下午继续拿出劲儿\n干活吧！,130001,2,0,8648
3,1,3,1,想说夜晚才刚开始……\n但早睡才能\n好好成长哦，\n这是为了妹妹们好。,130001,2,0,8649
2,1,0,1,坐起来挺舒服的，\n但盗贼可不能松懈啊……\n不过……再坐\n一小会儿吧……,130001,3,0,8651
3,1,0,1,这种地方往往\n都藏着\n稀有宝贝呢。\n老套路了。,130001,3,0,8652
4,1,0,1,哼，小子，\n你喜欢这种\n气味啊？我告诉\n妹妹们去。,130001,3,0,8653
5,1,0,1,要暖身子的话，\n猛灌酵露最管用，\n不过这玩意儿\n倒也挺不赖呢♪,130001,3,0,8654
7,1,0,1,狼吞虎咽……\n嗯，味道不赖。\n这个配上八盐折\n就完美了。,130001,3,0,8656
8,1,0,1,连书里都没记载的\n稀有宝物啊……\n呵，光想想就\n热血沸腾了！,130001,3,0,8657
1,1,0,1,今天要买平时\n吃的蔬菜，还有……\n啊……记得有\n特价来着！,130101,1,0,8659
2,1,0,1,打扫卫生，打扫卫生♪\n咻咻……\n嘿咻～,130101,1,0,8660
3,1,0,1,得趁着没堆起来，\n把该洗的东西\n赶紧洗掉……,130101,1,0,8661
4,1,0,1,关于晚餐吃的菜……\n做什么好呢？\n保质期短的食材是……,130101,1,0,8662
5,1,0,1,虽然也想尝试\n做各种点心……\n但预算……够吗……,130101,1,0,8663
101,1,0,4,骑士先生……\n喜欢什么料理呢？\n之前做的炸肉饼\n评价还不错……,130101,1,0,8664
102,1,0,8,和骑士先生\n聊天时，\n胸口会变温暖……\n为什么呢？,130101,1,0,8665
1,1,0,1,啊，骑士先生，\n怎么了？\n有事随时吩咐♪,130101,2,0,8666
2,1,0,1,不管怎么节省，\n收支簿还是赤字……\n骑士先～生……\n救救我！,130101,2,0,8667
3,1,0,1,有空的话\n能帮我\n采购\n日用品吗？,130101,2,0,8668
4,1,0,1,总算能喘口气了……\n啊，\n我去泡茶。,130101,2,0,8669
101,1,0,4,有困难的话\n请告诉我。\n我……想成为\n骑士先生的力量。,130101,2,0,8670
102,1,0,8,对于受到的帮助，\n我一定会报答……\n所以在那之前，\n请一直注视着我吧♪,130101,2,0,8671
1,1,1,1,没忘东西吧？\n今天的工作\n也要加油哦！,130101,2,0,8672
2,1,2,1,午饭做好了，\n不是什么大餐\n真不好意思……,130101,2,0,8673
3,1,3,1,熬夜可不行呢，\n我也得做完\n家务就睡觉。,130101,2,0,8674
2,1,0,1,这个……\n也许能当\n防碎缓冲垫用？,130101,3,0,8676
3,1,0,1,这个真不错啊……\n不过……肯定会被\n小吹雪改造掉的……,130101,3,0,8677
4,1,0,1,好香……\n但是不是快用完了？\n我看看，如果要补充的话……,130101,3,0,8678
5,1,0,1,好温暖……\n稍微休息一下下……\n也没关系吧。,130101,3,0,8679
7,1,0,1,有这个的话\n说不定就\n不用做饭了？,130101,3,0,8681
8,1,0,1,新的省钱食谱……\n啊，这种草\n居然能吃啊……,130101,3,0,8682
1,1,0,1,充满爱意的兰德索尔\n圣诞节吗？\n糟糕，忍不住\n心跳加速了。,132801,1,0,8684
2,1,0,1,圣诞树的装饰\n和我的头发……\n都是卷卷的，可能\n有点像呢……嘻嘻。,132801,1,0,8685
3,1,0,1,以这个姿态变成\n傲慢的那个我的话……\n会比平时\n更让人害怕吧……,132801,1,0,8686
4,1,0,1,作为恶魔，\n我必须让人心跳加速。\n我、我还跟伊绪学了……\n飞吻……,132801,1,0,8687
5,1,0,1,吉奥·特尔哥尼亚的\n点心，好像很适合\n当圣诞树装饰呢……\n呵呵。,132801,1,0,8688
101,1,0,4,骑士的公会之家……\n圣诞节期间\n也很暖和呢……,132801,1,0,8689
102,1,0,8,虽说城堡里与众人同乐\n的宴席也很尽兴……\n但与骑士独享的这一席\n也很幸福呢……,132801,1,0,8690
1,1,0,1,骑士，感谢\n你的款待。\n请跟我说说\n圣诞节的由来吧。,132801,2,0,8691
2,1,0,1,这黑色羽毛\n该怎么保养？\n伊绪会\n知道吗……,132801,2,0,8692
3,1,0,1,圣诞节真是热闹的\n节日呢，热闹到想带\n城堡的大家都来玩。\n挑礼物都快挑花眼了。,132801,2,0,8693
4,1,0,1,我被邀请参加\n圣诞晚餐会了……\n那个……\n没有辣的东西吧？,132801,2,0,8694
101,1,0,4,不只在圣诞……\n我随时都会\n向星星祈祷哦？\n骑士，愿你们幸福。,132801,2,0,8695
102,1,0,8,作为恶魔让骑士\n心跳加速？\n那、那种事我\n做不到……呜……,132801,2,0,8696
1,1,1,1,早上好冷呢……\n雪……\n积起来了吗？,132801,2,0,8697
2,1,2,1,呼啊……不行不行，\n不能在出差的地方\n睡午觉……,132801,2,0,8698
3,1,3,1,到了夜晚，就作为恶魔\n来为你编织梦境吧。\n骑士想做\n什么样的梦呢？,132801,2,0,8699
2,1,0,1,呼……真平静……\n在家悠闲度过\n圣诞节，\n也很不错呢。,132801,3,0,8701
3,1,0,1,给琳德送\n毛绒玩具？\n被当小孩对待，\n会失落吗……,132801,3,0,8702
4,1,0,1,如果让温暖的房间里\n萦绕着这种香味……\n呵呵……能度过\n美好时光呢。,132801,3,0,8703
5,1,0,1,有这个的话寒冷的\n冬天也能安心了呢。\n好暖和……感觉可以\n就这样睡着。,132801,3,0,8704
7,1,0,1,用了恶魔之力\n之后肚子\n就饿了……\n好难为情……,132801,3,0,8706
8,1,0,1,圣诞节有\n很多传说呢……\n连天使的\n传说都有……,132801,3,0,8707
14,1,0,1,哎呀！\n做得真棒呢，\n是惊喜礼物吗？\n呵呵♪,132803,3,0,8709
15,1,0,1,怎、怎么样？\n能算是成功的\n友好交流活动吗……,132804,3,0,8710
1,1,0,1,公会之家\n好暖和♪\n心里暖烘烘的！,132901,1,0,8711
2,1,0,1,这里不需要\n圣诞节恶魔干活呢！\n因为这里的大家\n都是好孩子嘛♪,132901,1,0,8712
3,1,0,1,大家都有\n好好睡觉吗？\n别熬夜，\n祝做个好梦♪,132901,1,0,8713
4,1,0,1,真希望每年都能\n度过美好的圣诞节，\n让来年也\n充满期待呢♪,132901,1,0,8714
5,1,0,1,看到打折的瑕疵蛋糕\n就想起监狱劳动……\n那也算是一段\n宝贵经历吗？,132901,1,0,8715
101,1,0,4,为了度过一个\n浪漫的圣诞节，\n现在就得看少女漫画\n好好预习才行！,132901,1,0,8716
102,1,0,8,如果是亲脸颊的话，\n再亲一次也可以……\n还、还是不行！\n好害羞啊！,132901,1,0,8717
1,1,0,1,好想再和大家\n一起合奏啊。\n我想展示练习摇\n彩色铃铛的成果♪,132901,2,0,8718
2,1,0,1,你向圣诞老人\n要了什么\n礼物呢？\n好在意啊！,132901,2,0,8719
3,1,0,1,即使爱意破碎，\n我也会一次次为你修复。\n我们之间，爱绝不会\n有枯竭的那一天。,132901,2,0,8720
4,1,0,1,寒假啊，感觉好像很短，\n却又好漫长呢。\n好想快点见到\n学校的大家啊♪,132901,2,0,8721
101,1,0,4,以爱为主题的\n寒假作文作业，\n我现在就开始\n期待读你的那份了♪,132901,2,0,8722
102,1,0,8,可以的话我想再\n听你叫我亲爱的。\n达令♪,132901,2,0,8723
1,1,1,1,早安！\n冬天的早晨\n可是很冷的，\n要注意预防感冒哦。,132901,2,0,8724
2,1,2,1,午饭一起\n去吃吧！\n是圣诞特供的\n午餐套餐哦♪,132901,2,0,8725
3,1,3,1,我说，\n去看烛光\n灯饰吧！\n超浪漫的♪,132901,2,0,8726
2,1,0,1,要想度过温暖的圣诞节，\n这是不可或缺的呢♪\n呵呵，好柔软！,132901,3,0,8728
3,1,0,1,每一个都很可爱♪\n好想在圣诞树下，\n大家一起\n庆祝啊♪,132901,3,0,8729
4,1,0,1,这香味，让心口都\n变得暖洋洋的呢～\n整个人都放松下来了♪,132901,3,0,8730
5,1,0,1,好暖和呀♪\n啊，但是，到了晚上，\n为了让圣诞老人进来，\n得把火熄掉哦。,132901,3,0,8731
7,1,0,1,正因为是寒冷的冬天，\n才要好好地吃饱，\n做好准备！,132901,3,0,8733
8,1,0,1,《圣诞夜的六小时》？\n虽然是很在意的小说……\n但是擅自看的话也不好吧……\n忍耐！,132901,3,0,8734
14,1,0,1,呀啊！\n还有\n这么神奇的书啊～\n有点意思呢♪,132901,3,0,8736
15,1,0,1,毛茸茸、软乎乎的，\n好温暖\n好舒服啊♪,132901,3,0,8737
1,1,0,1,说到冬天，就该有夏日氛围！\n呃，不过夏天\n要宣传些什么呢？\n墨丘利休养地……,129501,1,0,8738
2,1,0,1,拿到奖学金的路可真遥远啊……\n实在太过遥远，\n以至于我最近都把它给忘了。,129501,1,0,8739
3,1,0,1,反正闲着没事，照照镜子吧。\n啊～今天的脸也很美……\n呃，有点浮肿？\n唉，今天完了。,129501,1,0,8740
4,1,0,1,泳衣……我和姐姐\n会互相借着穿……\n像我们这样的姐妹是不是很少见？,129501,1,0,8741
5,1,0,1,小、小纺希\n今天也很可爱哟。\n为什么我一说起自己喜欢的人，\n声音就会变得这么恶心啊。,129501,1,0,8742
101,1,0,4,咦……为什么我\n会穿着泳衣\n在房间里晃来晃去？\n好可怕！　而且好冷啊！,129501,1,0,8743
102,1,0,8,前辈说他经常\n和朋友们去海边。\n诶？谁知道他和谁一起去的呢？\n不过，他和谁去都无所谓吧。,129501,1,0,8744
1,1,0,1,开始了……\n千爱瑠的夏天开始了……\n啊，原来是冬天吗？\n算了，随便吧。,129501,2,0,8745
2,1,0,1,最近托米娅前辈\n居然在和墙吵架。\n她还是那么有精神呢。,129501,2,0,8746
3,1,0,1,优妮前辈问我，\n她的演技怎么样，\n我就说很可爱。\n我可没有说谎哦。,129501,2,0,8747
4,1,0,1,克罗依前辈的腹肌\n超级帅气呢。\n好想装作不经意地摸一把，\n可她真的毫无破绽啊。,129501,2,0,8748
101,1,0,4,前辈已经不负责\n拍照了吗？\n千爱瑠在拍哦。\n还总能找到绝佳的拍摄对象。,129501,2,0,8749
102,1,0,8,墨丘利休养地似乎有\n情侣优惠活动。\n顺便问一下，前辈你……\n啊、不，没什么……,129501,2,0,8750
1,1,1,1,就算不吃早餐，\n也不能省了\n早切噜哦。,129501,2,0,8751
2,1,2,1,在烦恼\n午餐吃什么吗？\n如果你请客，\n我倒是可以给你推荐好店子。,129501,2,0,8752
3,1,3,1,一到这个时间段，\n优妮前辈就会开始\n窸窸窣窣地动呢……,129501,2,0,8753
2,1,0,1,世界级美少女……\n以这副模样\n放松的话……\n不好……会出大事的。,129501,3,0,8755
3,1,0,1,诶，这孩子\n是防水的？\n那是不是也能带去\n墨丘利休养地？,129501,3,0,8756
4,1,0,1,哈啊～真香啊……\n说起来，墨丘利休养地的\n员工休息室里，也弥漫着\n“奢华”的气息……,129501,3,0,8757
5,1,0,1,穿这么少\n来取暖吗……\n这样谁能\n冷静得下来啊……,129501,3,0,8758
7,1,0,1,1个饭团\n用切噜来换算的话……\n大概是25切噜？,129501,3,0,8760
8,1,0,1,咦？　这本辞典\n还没有收录\n切噜这个项目吗？,129501,3,0,8761
10,1,0,1,这是什么……没想到还挺有趣。\n另外，我猜\n克罗依前辈也会喜欢。,129501,3,0,8763
11,1,0,1,这个还真不错呢～\n在家里就有墨丘利休养地的感觉，\n而且优妮前辈也笑眯眯的。,129501,3,0,8764
1,1,0,1,这里就是\n骑士先生的住处吗？\n唔……似乎\n没有地缚灵呢。,133001,1,0,8765
2,1,0,1,这里好像可以\n穿着鞋子进来呢。\n不过，这和我也没关系，\n毕竟我的脚是透明的。,133001,1,0,8766
3,1,0,1,兰德索尔的小巷\n是个很棒的地方哦。\n黑暗又潮湿，\n能治愈我的身心——,133001,1,0,8767
4,1,0,1,啊！\n刚刚是不是有说唱声？\n难道是幽灵？\n讨厌，好可怕。,133001,1,0,8768
5,1,0,1,兽人族和精灵族……\n原来如此，怪不得\n骑士先生连幽灵\n都不怕……啧。,133001,1,0,8769
101,1,0,4,今天深夜，\n在骑士先生醒来之前，\n我要不要一直\n站在他的枕头边呢？,133001,1,0,8770
102,1,0,8,一看到骑士先生惊讶的表情，\n我的内心就会很激动……\n真奇怪呢，明明\n我的心脏都不会跳动。,133001,1,0,8771
1,1,0,1,请放心。\n我不会擅自穿过去\n偷看骑士先生的房间哦……\n大概。,133001,2,0,8772
2,1,0,1,怎么了？骑士先生。\n要听恐怖故事吗？\n那我就开始讲啦……\n现在你眼前有幽灵……,133001,2,0,8773
3,1,0,1,这间房子的布局……\n还挺容易\n吸引幽灵呢。\n不过，我是骗你的。,133001,2,0,8774
4,1,0,1,我才不做饭哦。\n毕竟切到手很痛的。\n诶……你说变透明就没事了？\n你是天才吗？,133001,2,0,8775
101,1,0,4,是要散步吗？\n如果是在深夜，我可以陪你。\n啊，我还是拒绝好了。\n要是遇到幽灵就太可怕了。,133001,2,0,8776
102,1,0,8,我喜欢骑士先生\n房间的品味哦……\n要是能再阴湿一些\n就更好了。,133001,2,0,8777
1,1,1,1,自从变成灵体后，\n我就很少说问候语了。\n最常说的那句是……\n早上好。,133001,2,0,8778
2,1,2,1,骑士先生。下午也要\n好好加油哦。\n我就去阴凉处休息了。\n那就辛苦你啦。,133001,2,0,8779
3,1,3,1,夜深了呢。接下来\n就是灵体大显身手的时候了……\n那么事不宜迟——\n“我　好　恨　啊”～,133001,2,0,8780
2,1,0,1,坐起来倒是\n挺舒服的呢。\n不过，还是骑在布鲁肯上\n更让我安心。,133001,3,0,8782
3,1,0,1,我知道的哦。\n反正，\n你到了半夜\n也一样会到处走动吧？,133001,3,0,8783
4,1,0,1,呼……哈啊……\n真是让人安心的香味。\n实在是太过平静了，\n感觉都要成佛了。,133001,3,0,8784
5,1,0,1,虽然感受不到温度，\n却不知为什么\n有种温暖的感觉。\n这是为什么呢？,133001,3,0,8785
7,1,0,1,嚼嚼嚼……\n食物我基本上都喜欢。\n消化的方法是……\n商业秘密。,133001,3,0,8787
8,1,0,1,我不太擅长\n恐怖小说呢。\n毕竟幽灵什么的\n真的很恐怖啊。,133001,3,0,8788
1,1,0,1,这种难以言喻的\n兴奋感……果然\n新年就是好啊！,133201,1,0,8790
2,1,0,1,唔，不好。\n不知不觉，\n就光顾着吃\n黑豆和栗子团了……,133201,1,0,8791
3,1,0,1,要不也给公会的大家\n发点压岁钱吧。\n或许稍微能\n提高一些士气！,133201,1,0,8792
4,1,0,1,新年就悠闲地\n放松一下吧。\n适当地休假也是\n军人的重要责任。,133201,1,0,8793
5,1,0,1,应该有很多人\n因为过年兴奋过头了吧。\n以防万一，还是去街上\n巡视一下吧。,133201,1,0,8794
101,1,0,4,唔，这个年菜\n真是绝品啊！\n那家伙的那一份\n也给他留着吧。,133201,1,0,8795
102,1,0,8,今年的抱负嘛……\n对了，就和\n那家伙一起，\n朝着更高处出发吧。,133201,1,0,8796
1,1,0,1,诶，压岁钱！\n不、不用了，\n我都不是小孩子了。\n呃，我就免了吧。,133201,2,0,8797
2,1,0,1,放风筝、双六、\n转陀螺，就算要玩\n我也不会放水哦。\n来，决一胜负吧！,133201,2,0,8798
3,1,0,1,那个黄豆麻薯\n看起来也很好吃……\n要不要和我的\n豆沙交换？,133201,2,0,8799
4,1,0,1,阁下，新年料理\n是不是吃太多了？\n其、其实我也有点。,133201,2,0,8800
101,1,0,4,阁下，我们去参拜吧。\n什么？　外面很冷？\n没办法，\n那就牵一下手吧。,133201,2,0,8801
102,1,0,8,很开心能和阁下\n一同迎来新的一年。\n今年也请\n多多关照了！,133201,2,0,8802
1,1,1,1,快起来，阁下。\n早上去参拜的人应该很少。\n趁现在去\n参拜吧。,133201,2,0,8803
2,1,2,1,午饭烤了年糕哦。\n吃的时候\n要慢慢咀嚼，\n不要堵到喉咙了。,133201,2,0,8804
3,1,3,1,熬夜并不是什么\n值得赞扬的事情……\n但过年的话，\n就睁一只眼闭一只眼吧。,133201,2,0,8805
2,1,0,1,坐在这里喝的甜酒，\n别有一番风味。,133201,3,0,8807
3,1,0,1,难得过新年，\n也想让这家伙\n穿上和服呢。,133201,3,0,8808
4,1,0,1,这是梅花香？\n呵呵，\n还挺风雅的啊。,133201,3,0,8809
5,1,0,1,寒冬刺骨啊……\n就在这里\n好好取暖吧。,133201,3,0,8810
7,1,0,1,新年的时候\n想好好放松一下，\n所以，饭菜能自动备好\n真是帮大忙了。,133201,3,0,8812
8,1,0,1,唔，这就是世界级\n新年祝福吗。\n还挺有意思的。,133201,3,0,8813
1,1,0,1,一年之计在于春。\n制定计划，\n度过有意义的\n一年吧。,133501,1,0,8815
2,1,0,1,年末年初的时候，\n开支根本就控制不住。\n接下来，\n得好好精打细算才行了！,133501,1,0,8816
3,1,0,1,榻榻米和被褥，\n东国风情的室内装饰……\n在兰德索尔\n要是能更流行些就好了呢。,133501,1,0,8817
4,1,0,1,孩子们在玩\n自己做的风筝，\n真是了不起啊，大家……,133501,1,0,8818
5,1,0,1,成为给压岁钱的人，\n才能懂的辛苦……\n原来这就是\n成为大人的滋味吗。,133501,1,0,8819
101,1,0,4,姑且也得回老家\n露个脸才行……\n如果方便的话，\n你要不要一起来？,133501,1,0,8820
102,1,0,8,每天都能在一起，\n分享着\n点滴的幸福……\n这样就已经足够了。,133501,1,0,8821
1,1,0,1,还想更仔细\n看看我穿和服的样子？\n确实有点难为情呢，\n真是的……,133501,2,0,8822
2,1,0,1,房间整理得怎么样啦？\n要是很乱的话，\n趁着新年假期\n赶紧收拾一下吧。,133501,2,0,8823
3,1,0,1,保佑大家今年也能\n平安地度过……\n来吧，\n我们一起祈祷。,133501,2,0,8824
4,1,0,1,大家都说\n很期待和你一起玩。\n你是受小孩子欢迎的\n类型呢。,133501,2,0,8825
101,1,0,4,你的运势是大吉！\n幸运人物是\n金发的青梅竹马哦。\n开玩笑的啦。,133501,2,0,8826
102,1,0,8,新年的初梦\n会实现的呢。\n那么，我和你……\n呃，没什么。,133501,2,0,8827
1,1,1,1,外面的天冷，\n反倒让人神清气爽呢。\n干脆就这样\n直接出门散步晨练吧。,133501,2,0,8828
2,1,2,1,就算是新年假期\n也不能光顾着吃，\n赶紧好好运动，\n锻炼身体吧。,133501,2,0,8829
3,1,3,1,要好好保暖\n睡觉哦。\n新年伊始\n可别感冒了。,133501,2,0,8830
2,1,0,1,虽然担心\n会把和服弄皱……\n但实在是舒服得\n让人不想动呢……哈啊。,133501,3,0,8832
3,1,0,1,要不要像门松那样\n把这孩子也装饰起来？\n说不定能提升运势哦♪,133501,3,0,8833
4,1,0,1,这味道，\n莫非是东国的熏香？\n能感受到闲寂优雅呢。,133501,3,0,8834
5,1,0,1,呼，好暖和……\n这暖意正渗透到\n我冰冷的身体里去……,133501,3,0,8835
7,1,0,1,唔，好吃！\n果然年菜\n吃多了\n还是会腻的呢……,133501,3,0,8837
8,1,0,1,去调查了一下\n讨彩头或吉祥物这类东西，\n发现了五花八门的说法，\n真的很有意思呢～,133501,3,0,8838
1,1,0,1,唔嗯，房子不错嘛。\n干脆直接\n给我当巢穴算了？,133601,1,0,8840
2,1,0,1,姐姐……\n好想快点见到她……,133601,1,0,8841
3,1,0,1,美杜莎那应该也会\n喜欢吧？\n下次带上她一起！,133601,1,0,8842
4,1,0,1,光是打扰你\n也不太好呢……\n得好好回礼才行。\n比如，帮你驱鼠之类的？,133601,1,0,8843
5,1,0,1,总觉得太过和平了。\n兰德索尔这地方……\n就我来说，\n再混乱一点也没关系。,133601,1,0,8844
101,1,0,4,兰德索尔也是\n一座欢乐的城市呢……\n是因为有那家伙\n帮我带路吗？,133601,1,0,8845
102,1,0,8,我可能\n太过依赖他了？\n但、但是！　从不拒绝的\n他也有问题啊！,133601,1,0,8846
1,1,0,1,那个，好无聊啊！\n再加把劲让我\n更开心一些吧。,133601,2,0,8847
2,1,0,1,这个家还不赖……\n但是能不能变得\n更加闷热潮湿呢？,133601,2,0,8848
3,1,0,1,什么啊？\n如果没事\n还敢来搭话的话……\n我可不会放过你哦？,133601,2,0,8849
4,1,0,1,房间有点冷清呢。\n对了，将你变成\n石头当家具摆……\n开玩笑的哦，呵呵♪,133601,2,0,8850
101,1,0,4,那个，要不要\n再多聊一会儿？\n如果是你的话……\n我会破例听一听的。,133601,2,0,8851
102,1,0,8,一、一直以来、\n谢、谢、谢谢……\n唔啊，没什么啦！,133601,2,0,8852
1,1,1,1,终于醒了啊？\n真是个小懒虫！\n我都想用尾巴\n抽醒你了。,133601,2,0,8853
2,1,2,1,找人就得趁着\n天亮的时候！\n来吧，美杜莎那！\n全速出发！,133601,2,0,8854
3,1,3,1,我……\n不是小孩子……\n才不觉得……\n困……,133601,2,0,8855
2,1,0,1,蓬松又温暖。\n让人忍不住想要\n卷成一团呢……,133601,3,0,8857
3,1,0,1,你的身体这么虚弱\n可不行哦。\n不如长点鱼鳞出来\n怎么样？,133601,3,0,8858
4,1,0,1,嗅嗅……\n唔。\n挺不错的嘛。\n嗅嗅嗅嗅嗅……,133601,3,0,8859
5,1,0,1,我最喜欢暖和的东西了！\n在吉奥·矶汉拿\n也经常晒太阳呢……\n呼啊～,133601,3,0,8860
7,1,0,1,要找姐姐的话……\n嚼嚼。\n得先补充体力\n才行呢……嚼嚼。,133601,3,0,8862
8,1,0,1,干嘛啦？　偶尔我\n也是会学习的嘛，\n不然会\n被姐姐笑话的。,133601,3,0,8863
1,1,0,1,这身装扮和力量……\n得好好调整到\n与当前世界\n协调才行。,133701,1,0,8865
2,1,0,1,这身打扮……和开发\n当时完全一样，\n尺寸也没变♪\n体型保持得完美！,133701,1,0,8866
3,1,0,1,之后还得\n保养装备呢……\n要是剑的话磨一下\n就能搞定了。,133701,1,0,8867
4,1,0,1,偶尔也\n需要回顾\n自己的原点呢。,133701,1,0,8868
5,1,0,1,即使不完美，\n但拼尽全力的过程\n本身就有意义……\n对吧，少年。,133701,1,0,8869
101,1,0,4,起始的那个日子，\n以及应踏上的道路……\n我要永远铭记于心。,133701,1,0,8870
102,1,0,8,为了救谁而允许\n牺牲，这种事\n绝不应该存在……\n所有人，我都要救。,133701,1,0,8871
1,1,0,1,哟，少年，\n有什么事吗？\n与你相关的事\n我会优先处理的。,133701,2,0,8872
2,1,0,1,有困难的话\n尽管依赖我\n也没关系哦！\n再多依赖些吧！,133701,2,0,8873
3,1,0,1,对了，有空的话\n能帮我\n保养武器吗？\n数量有点多～,133701,2,0,8874
4,1,0,1,远程战的心得，\n要我教教你吗，\n少年？,133701,2,0,8875
101,1,0,4,让你别乱来\n你也不会听吧，\n所以至少要在我的\n视线范围内行动。,133701,2,0,8876
102,1,0,8,在这虚实交织的\n世界里，是你……\n为我照亮了\n该前进的道路。,133701,2,0,8877
1,1,1,1,早上好！该起床啦，\n少年，今天也要\n精神饱满地加油哦！,133701,2,0,8878
2,1,2,1,我烤了脆皮蛋糕\n代替可丽饼，\n要用这个味道\n让少年发出赞叹！,133701,2,0,8879
3,1,3,1,已经这个时间了，\n趁着还不算晚，\n赶紧结束工作吧，\n少年也早点睡哦？,133701,2,0,8880
2,1,0,1,刻意放松紧张感\n也是战斗需要……\n对对……很重要很重要……,133701,3,0,8882
3,1,0,1,这是意图让人\n产生依恋的设计呢。\n要从心理学角度\n分析看看吗……,133701,3,0,8883
4,1,0,1,气味有时会与\n记忆紧密相连……\n真是令人怀念的味道啊……,133701,3,0,8884
5,1,0,1,真治愈啊……\n到底是什么引发了\n这种情感变化呢？,133701,3,0,8885
7,1,0,1,感受到食物的伟大了呢。\n战斗口粮果然\n没什么味道啊……,133701,3,0,8887
8,1,0,1,人不能只追求实用，\n诗歌和故事\n也是必要的呢。,133701,3,0,8888
1,1,0,1,说不定能找到这个\n地方的开发版呢。\n我看看，当初是\n什么设计来着……,133901,1,0,8890
2,1,0,1,至今我已投身\n无数风波……但果然\n还是这种姿态最\n适合应对风波呢☆,133901,1,0,8891
3,1,0,1,唔……这角、翅膀和\n尾巴很容易撞到\n家具啊。变成兔子的\n时候倒没在意……,133901,1,0,8892
4,1,0,1,我比平时更\n渴望战斗呢。\n这就是所谓的\n回归初心吗？,133901,1,0,8893
5,1,0,1,未经调整正好☆\n能将其\n运用自如\n才是我吧？,133901,1,0,8894
101,1,0,4,和小子能一起\n做的有趣事情……\n唔，选择多到让人犯难呢。,133901,1,0,8895
102,1,0,8,偶尔会贪恋\n这小子带来的\n安逸感呢……\n真不像我的风格……,133901,1,0,8896
1,1,0,1,怎么样，这披散下来的发型\n是不是也很光彩照人？\n寻常的赞美可\n满足不了我哦☆,133901,2,0,8897
2,1,0,1,外出去吧！\n一起去找点乐子\n打发无聊的时间☆,133901,2,0,8898
3,1,0,1,还想摸角和翅膀？\n若你有胆挑战\n我的虚数魔境，\n我倒不会阻拦哦☆,133901,2,0,8899
4,1,0,1,怎么，有烦恼？\n克莉丝提娜小姐什么\n都可以听你说哦☆\n但解不解决另说。,133901,2,0,8900
101,1,0,4,渴望力量吗？\n那就呼唤吧！\n呼唤我的名号☆,133901,2,0,8901
102,1,0,8,听说与恶魔的契约\n是绝对的呢……怎么样，\n小子，你要签个约\n试试吗？,133901,2,0,8902
1,1,1,1,还困吗？　别撒娇了。\n不想被趁睡偷袭的话\n就赶紧给我\n爬起来☆,133901,2,0,8903
2,1,2,1,我给你\n准备午餐吧。\n不用试毒了！\n尽管放心！,133901,2,0,8904
3,1,3,1,小子，该睡觉了。\n如果不睡的话……\n就陪我度过\n成人时间吧☆,133901,2,0,8905
1,1,0,1,角、翅膀、尾巴的\n状态也都\n很完美呢☆,133901,3,0,8906
2,1,0,1,蓬松度相当不错……\n唔嗯……但翅膀和\n尾巴有点碍事啊。,133901,3,0,8907
3,1,0,1,唔嗯，加上角和尾巴……\n再配把长枪的话\n看起来会\n更帅气呢。,133901,3,0,8908
4,1,0,1,好香啊。\n在血腥和沙尘的气味\n将其覆盖之前，\n凑合一下正好☆,133901,3,0,8909
5,1,0,1,不够烫啊。\n真想来点能\n烤焦人的热度。,133901,3,0,8910
6,1,0,1,毕竟平时不会\n长这些东西，\n得通过运动好好\n掌握感觉才行。,133901,3,0,8911
7,1,0,1,俗话说饿着肚子\n打不了仗……\n还是先吃饱\n再说吧☆,133901,3,0,8912
8,1,0,1,“建立家庭的\n绝对条件”？\n唔……是个让人\n感兴趣的标题呢。,133901,3,0,8913
1,1,0,1,真是奇妙的感觉。\n简直像在伪装成\n过去的自己一样。,133801,1,0,8915
2,1,0,1,格雷戈尔？\n啊，对哦，\n现在恢复原样，\n已经分开了呢。,133801,1,0,8916
3,1,0,1,用这个虚拟形象时，\n总会莫名感受到\n孩子们的视线呢……,133801,1,0,8917
4,1,0,1,只是重新分配了\n资源而已，\n却感觉身体\n轻快了好多。,133801,1,0,8918
5,1,0,1,平时都让格雷戈尔\n管理我的分身，\n自己来做\n还真有点烦琐呢……,133801,1,0,8919
101,1,0,4,长老委托我\n画的妖精图……到底是\n用在什么地方的呢。,133801,1,0,8920
102,1,0,8,以我为蓝本创造的\n完美NPC们。\n它们都是我的分身哦。,133801,1,0,8921
1,1,0,1,对这个虚拟形象\n感兴趣吗？\n你还真是和\n妖精有缘呢。,133801,2,0,8922
2,1,0,1,正好，\n你看到\n格雷戈尔了吗？,133801,2,0,8923
