main_skill_lv_2,rarity,dodge,name,energy_recovery_rate,energy_reduce_rate,break_durability,main_skill_lv_4,physical_critical,main_skill_lv_10,main_skill_lv_1,life_steal,resist_status_id,ex_skill_lv_2,main_skill_lv_8,main_skill_lv_9,ex_skill_lv_5,magic_str,wave_energy_recovery,unit_id,atk,magic_critical,def,unique_equipment_flag_1,accuracy,union_burst_level,ex_skill_lv_4,main_skill_lv_6,wave_hp_recovery,main_skill_lv_3,enemy_id,main_skill_lv_7,level,ex_skill_lv_3,virtual_hp,physical_penetrate,magic_def,hp_recovery_rate,hp,promotion_level,main_skill_lv_5,magic_penetrate,ex_skill_lv_1,resist_variation_id
3170,0,0,丛林守护者,0,0,0,3170,0,0,3170,0,200000001,0,0,0,0,0,0,251300,24687,0,954,0,41,3170,0,0,0,3170,840105103,0,317,0,0,0,2385,0,16611707,1,3170,0,0,0
317,6,22,空花的暗影,33,6,0,317,953,0,317,0,200000001,0,0,0,0,0,0,604503,54127,67,2742,1,41,317,0,0,0,317,840105104,0,317,0,0,0,3912,265,13604977,33,317,0,0,0
317,6,3,克莉丝提娜的暗影,39,0,0,317,2042,0,317,0,200000001,0,0,0,0,0,0,607101,120852,0,836,1,44,317,0,0,0,317,840105105,0,317,0,0,0,536,30,11787680,33,317,0,0,0
3180,0,0,暴君巨龟,0,0,0,3180,0,0,3180,0,200000001,0,0,0,0,0,0,251100,20246,0,1595,0,41,3180,0,0,0,3180,840105201,0,318,0,0,0,2393,0,15919285,1,3180,0,0,0
3180,0,0,北海狮首领,0,0,0,3180,0,0,3180,0,200000001,0,0,0,0,0,0,250400,22735,0,1595,0,41,3180,0,0,0,3180,840105202,0,318,0,0,0,2393,0,15852706,1,3180,0,0,0
3180,0,200,小型哥布林,0,0,0,3180,0,0,3180,0,200000001,0,0,0,0,0,0,250300,24950,0,319,0,41,3180,0,0,0,3180,840105203,0,318,0,0,0,1436,0,19360768,1,3180,0,0,0
318,6,18,嘉夜的暗影,49,15,0,318,2887,0,318,0,200000001,0,0,0,0,0,0,606501,126076,0,846,1,55,318,0,0,0,318,840105204,0,318,0,0,0,674,30,11252541,33,318,0,0,0
318,5,30,碧（工作服）的暗影,44,2,0,318,1313,0,318,0,200000001,0,0,0,0,0,0,616701,97813,0,1602,1,49,318,0,0,0,318,840105205,0,318,0,0,0,1706,47,11013008,33,318,0,0,0
320,6,22,空花的暗影,33,6,0,320,953,0,320,0,200000001,0,0,0,0,0,0,604503,65387,67,2877,1,41,320,0,0,0,320,840105301,0,320,0,0,0,4068,266,16512021,34,320,0,0,0
320,5,20,千爱瑠（圣学祭）的暗影,49,25,0,320,2452,0,320,0,200000001,0,0,0,0,0,0,616301,145902,0,850,1,60,320,0,0,0,320,840105302,0,320,0,0,0,573,30,12543454,34,320,0,0,0
320,5,0,普雷西娅（堕天使）的暗影,34,17,0,320,0,0,320,0,200000001,0,0,0,0,135858,0,626101,0,2346,527,0,44,320,0,0,0,320,840105303,0,320,0,0,0,676,500,12509705,34,320,0,0,0
3200,0,0,流浪乌鸦,0,0,0,3200,0,0,3200,0,200000001,0,0,0,0,0,0,256100,126161,0,482,0,41,3200,0,0,0,3200,840105304,0,320,0,0,0,723,0,19033500,1,3200,0,0,0
3200,0,0,食冰精灵,0,0,0,3200,0,0,3200,0,200000001,0,0,0,0,0,0,258800,49449,0,321,0,41,3200,0,0,0,3200,840105305,0,320,0,0,0,482,0,17685092,1,3200,0,0,0
3210,0,0,持盾哥布林,0,0,0,3210,0,0,3210,0,200000001,0,0,0,0,0,0,251200,26076,0,1610,0,41,3210,0,0,0,3210,840105401,0,321,0,0,0,1449,0,16701821,1,3210,0,0,0
3210,0,0,淘气豆狸,0,0,0,3210,0,0,3210,0,200000001,0,0,0,0,12574,0,250600,0,0,644,0,41,3210,0,0,0,3210,840105402,0,321,0,0,0,966,0,18551406,1,3210,0,0,0
321,6,26,纯的暗影,48,5,0,321,605,0,321,0,200000001,0,0,0,0,0,0,604701,54875,0,3552,1,41,321,0,0,0,321,840105403,0,321,0,0,0,3775,69,14173338,34,321,0,0,0
321,5,12,空花（黑暗）的暗影,25,30,0,321,0,0,321,0,200000001,0,0,0,0,62700,0,619101,0,143,3494,1,41,321,0,0,0,321,840105404,0,321,0,0,0,2879,86,13284711,34,321,0,0,0
3210,0,0,寒冰雏鸟,0,0,0,3210,0,0,3210,0,200000001,0,0,0,0,54550,0,255100,0,0,805,0,41,3210,0,0,0,3210,840105405,0,321,0,0,0,1208,0,15278552,1,3210,0,0,0
3220,0,0,丛林守护者,0,0,0,3220,0,0,3220,0,200000001,0,0,0,0,0,0,251300,26361,0,969,0,41,3220,0,0,0,3220,840105501,0,322,0,0,0,2423,0,17086982,1,3220,0,0,0
322,5,0,古蕾雅的暗影,37,17,0,322,0,0,322,0,200000001,0,0,0,0,119396,0,609401,0,2348,529,1,41,322,0,0,0,322,840105502,0,322,0,0,0,629,50,10278624,34,322,0,0,0
322,5,0,斑比的暗影,34,17,0,322,0,0,322,0,200000001,0,0,0,0,117845,0,622301,0,2777,489,1,41,322,0,0,0,322,840105503,0,322,0,0,0,674,45,10594432,34,322,0,0,0
3220,0,0,潜水水母,0,0,0,3220,0,0,3220,0,200000001,0,0,0,0,3707,0,257400,0,0,969,0,41,3220,0,0,0,3220,840105504,0,322,0,0,0,1454,966,15985491,1,3220,0,0,0
3220,0,0,巨蜥幼崽,0,0,0,3220,0,0,3220,0,200000001,0,0,0,0,99699,0,258200,0,0,323,0,41,3220,0,0,0,3220,840105505,0,322,0,0,0,485,0,16022078,1,3220,0,0,0
3240,0,0,暴君巨龟,0,0,0,3240,0,0,3240,0,200000001,0,0,0,0,0,0,251100,26243,0,1625,0,41,3240,0,0,0,3240,840105601,0,324,0,0,0,2438,0,19640455,1,3240,0,0,0
324,6,12,莉玛的暗影,29,6,0,324,156,0,324,0,200000001,0,0,0,0,0,0,605202,63737,0,4735,1,41,324,0,0,0,324,840105602,0,324,0,0,0,3095,24,17255086,34,324,0,0,0
324,5,12,空花（黑暗）的暗影,25,30,0,324,0,0,324,0,200000001,0,0,0,0,75332,0,619101,0,143,3505,1,41,324,0,0,0,324,840105603,0,324,0,0,0,2882,86,16200571,34,324,0,0,0
3240,0,0,垂耳翼兔,0,0,0,3240,0,0,3240,0,200000001,0,0,0,0,107910,0,256000,0,0,488,0,41,3240,0,0,0,3240,840105604,0,324,0,0,0,732,0,19467945,1,3240,0,0,0
324,6,0,镜华的暗影,39,17,0,324,0,0,324,0,200000001,0,0,0,0,146710,0,603602,0,2780,598,1,41,324,0,0,0,324,840105605,0,324,0,0,0,706,60,13457712,34,324,0,0,0
0,1,0,爆发敌人,0,0,0,1,0,0,0,0,300000008,0,0,0,0,0,0,217305,0,0,0,0,100,0,0,0,0,0,840105606,0,450,0,0,0,0,0,1000000000,1,0,0,0,0
50,1,0,爆发敌人,0,0,0,0,0,0,50,0,300000008,0,0,0,0,0,0,217304,0,0,0,0,100,0,0,0,0,0,840105607,0,450,0,0,0,0,0,1000000000,1,0,0,0,0
3250,0,0,野性角鹿,0,0,0,3250,0,0,3250,0,200000001,0,0,0,0,0,0,251600,23309,0,1304,0,41,3250,0,0,0,3250,840105701,0,325,0,0,0,1956,0,17070510,1,3250,0,0,0
3250,0,0,覆叶野猪,0,0,0,3250,0,0,3250,0,200000001,0,0,0,0,0,0,253100,24508,0,1304,0,41,3250,0,0,0,3250,840105702,0,325,0,0,0,1956,0,17040238,1,3250,0,0,0
3250,0,0,会动的剑士雕像,0,0,0,3250,0,0,3250,0,200000001,0,0,0,0,0,0,251000,27233,0,1304,0,41,3250,0,0,0,3250,840105703,0,325,0,0,0,2934,0,16559206,1,3250,0,0,0
325,6,22,空花的暗影,33,6,0,325,953,0,325,0,200000001,0,0,0,0,0,0,604503,54598,67,2886,1,41,325,0,0,0,325,840105704,0,325,0,0,0,4092,269,14205794,34,325,0,0,0
325,5,0,安＆古蕾雅的暗影,34,17,0,325,0,0,325,0,200000001,0,0,0,0,115390,0,681001,0,2370,494,0,41,325,0,0,0,325,840105705,0,325,0,0,0,629,45,10697650,34,325,0,0,0
3260,0,0,寄居蟹骑士,0,0,0,3260,0,0,3260,0,200000001,0,0,0,0,0,0,254100,27521,0,2289,0,41,3260,0,0,0,3260,840105801,0,326,0,0,0,1472,0,16696410,1,3260,0,0,0
326,5,48,克罗依的暗影,28,0,0,326,3014,0,326,0,200000001,0,0,0,0,0,0,610801,114710,0,773,1,64,326,0,0,0,326,840105802,0,326,0,0,0,604,30,11184991,34,326,0,0,0
3260,0,0,火蜥蜴,0,0,0,3260,0,0,3260,0,200000001,0,0,0,0,0,0,252500,80481,0,981,0,41,3260,0,0,0,3260,840105803,0,326,0,0,0,1472,0,16009186,1,3260,0,0,0
326,5,14,莫妮卡（魔法少女）的暗影,41,1,0,326,2018,0,326,0,200000001,0,0,0,0,0,0,614201,111398,0,1014,1,41,326,0,0,0,326,840105804,0,326,0,0,0,991,870,11589018,34,326,0,0,0
3260,0,0,杀人蜂,0,0,0,3260,0,0,3260,0,200000001,0,0,0,0,0,0,255500,41983,0,818,0,41,3260,0,0,0,3260,840105805,0,326,0,0,0,1227,0,15749548,1,3260,0,0,0
3280,0,0,野性角鹿,0,0,0,3280,0,0,3280,0,200000001,0,0,0,0,0,0,251600,23276,0,1316,0,41,3280,0,0,0,3280,840105901,0,328,0,0,0,1974,0,17286449,1,3280,0,0,0
3280,0,0,雪原山羊,0,0,0,3280,0,0,3280,0,200000001,0,0,0,0,0,0,251700,23575,0,1316,0,41,3280,0,0,0,3280,840105902,0,328,0,0,0,1974,0,17278858,1,3280,0,0,0
328,5,12,空花（大江户）的暗影,29,30,0,328,0,0,328,0,200000001,0,0,0,0,54735,0,609501,0,133,3216,2,41,328,0,0,0,328,840105903,0,328,0,0,0,4227,213,14231763,34,328,0,0,0
3280,0,0,气鼓蛙,0,0,0,3280,0,0,3280,0,200000001,0,0,0,0,0,0,253900,75912,0,823,0,41,3280,0,0,0,3280,840105904,0,328,0,0,0,1234,0,16389335,1,3280,0,0,0
328,6,5,妮侬的暗影,56,0,0,328,3123,0,328,0,200000001,0,0,0,0,0,0,603003,126793,0,847,1,89,328,0,0,0,328,840105905,0,328,0,0,0,712,38,11895777,34,328,0,0,0
0,1,0,偷盗豺狼,90,0,0,50000,0,0,0,0,300000008,0,0,0,0,0,0,306104,45000,0,1300,0,60,0,0,0,0,50000,840106001,0,338,0,0,0,1400,0,200000000,1,40000,0,0,0
500,1,0,爆发敌人,0,0,0,0,0,0,100,0,300000008,0,0,0,0,0,0,217300,0,0,0,0,100,0,0,9000,0,500,840106002,150,338,0,0,0,0,0,1000000000,1,0,0,0,0
0,1,0,爆发敌人,0,0,0,250,0,0,0,0,300000008,0,0,0,0,0,0,217301,0,0,0,0,100,0,0,0,0,0,840106003,0,338,0,50,0,0,0,1000000000,1,0,0,0,0
3280,0,0,暴君巨龟,0,0,0,3280,0,0,3280,0,200000001,0,0,0,0,0,0,251100,21468,0,1645,0,41,3280,0,0,0,3280,840106101,0,328,0,0,0,2468,0,16831389,1,3280,0,0,0
3280,0,0,北海狮首领,0,0,0,3280,0,0,3280,0,200000001,0,0,0,0,0,0,250400,24173,0,1645,0,41,3280,0,0,0,3280,840106102,0,328,0,0,0,2468,0,16762853,1,3280,0,0,0
3280,0,200,小型哥布林,0,0,0,3280,0,0,3280,0,200000001,0,0,0,0,0,0,250300,26579,0,329,0,41,3280,0,0,0,3280,840106103,0,328,0,0,0,1481,0,20376757,1,3280,0,0,0
328,6,62,未奏希的暗影,50,22,0,328,1219,0,328,0,200000001,0,0,0,0,0,0,600401,90368,0,3196,1,41,328,0,0,0,328,840106104,0,328,0,0,0,2042,72,12853454,34,328,0,0,0
328,6,30,静流的暗影,48,5,0,328,608,0,328,0,200000001,0,0,0,0,0,0,604903,64428,0,4614,2,41,328,0,0,0,328,840106105,0,328,0,0,0,3095,186,14460439,34,328,0,0,0
3290,0,0,上位兽人,0,0,0,3290,0,0,3290,0,200000001,0,0,0,0,0,0,252900,24185,0,990,0,41,3290,0,0,0,3290,840106201,0,329,0,0,0,2475,0,17890867,1,3290,0,0,0
329,5,0,茜里（天使）的暗影,36,17,0,329,0,0,329,0,200000001,0,0,0,0,130894,0,613701,0,2651,551,1,41,329,0,0,0,329,840106202,0,329,0,0,0,667,45,10996838,34,329,0,0,0
329,5,6,爱梅斯的暗影,32,28,0,329,0,0,329,0,200000001,0,0,0,0,91500,0,623001,0,213,2379,0,41,329,0,0,0,329,840106203,0,329,0,0,0,2611,1580,12148381,34,329,0,0,0
3290,0,0,雷云长老,0,0,0,3290,0,0,3290,0,200000001,0,0,0,0,48483,0,259000,0,0,330,0,41,3290,0,0,0,3290,840106204,0,329,0,0,0,495,0,15516547,1,3290,0,0,0
3290,0,0,魔杖智螺,0,0,0,3290,0,0,3290,0,200000001,0,0,0,0,49661,0,259600,0,0,330,0,41,3290,0,0,0,3290,840106205,0,329,0,0,0,495,0,15138931,1,3290,0,0,0
3300,0,0,魔像,0,0,0,3300,0,0,3300,0,200000001,0,0,0,0,0,0,250700,26958,0,2648,0,41,3300,0,0,0,3300,840106301,0,330,0,0,0,993,0,21591678,1,3300,0,0,0
330,6,26,纯的暗影,52,5,0,330,627,0,330,0,200000001,0,0,0,0,0,0,604701,74505,0,3575,1,41,330,0,0,0,330,840106302,0,330,0,0,0,3797,69,18114326,35,330,0,0,0
330,5,10,智（魔法少女）的暗影,48,0,0,330,2476,0,330,0,200000001,0,0,0,0,0,0,614301,152356,1445,654,1,71,330,0,0,0,330,840106303,0,330,0,0,0,572,56,14011751,35,330,0,0,0
330,5,3,香澄（魔法少女）的暗影,29,36,0,330,0,0,330,0,200000001,0,0,0,0,108506,0,612201,0,591,2670,1,41,330,0,0,0,330,840106304,0,330,0,0,0,2083,153,14595950,35,330,0,0,0
3300,0,0,蕾虫,0,0,0,3300,0,0,3300,0,200000001,0,0,0,0,69357,0,258500,0,0,331,0,41,3300,0,0,0,3300,840106305,0,330,0,0,0,497,0,19968350,1,3300,0,0,0
3300,0,0,上位兽人,0,0,0,3300,0,0,3300,0,200000001,0,0,0,0,0,0,252900,22991,0,993,0,41,3300,0,0,0,3300,840106401,0,330,0,0,0,2483,0,18162015,1,3300,0,0,0
3300,0,0,野性角鹿,0,0,0,3300,0,0,3300,0,200000001,0,0,0,0,0,0,251600,23283,0,1324,0,41,3300,0,0,0,3300,840106402,0,330,0,0,0,1986,0,17830092,1,3300,0,0,0
3300,0,0,淘气豆狸,0,0,0,3300,0,0,3300,0,200000001,0,0,0,0,12480,0,250600,0,0,662,0,41,3300,0,0,0,3300,840106403,0,330,0,0,0,993,0,19714162,1,3300,0,0,0
330,6,22,空花的暗影,33,6,0,330,970,0,330,0,200000001,0,0,0,0,0,0,604503,61599,68,2887,1,41,330,0,0,0,330,840106404,0,330,0,0,0,4114,272,14911389,35,330,0,0,0
330,5,3,铃奈（万圣节）的暗影,43,0,0,330,2615,0,330,0,200000001,0,0,0,0,0,0,617901,125987,0,692,1,68,330,0,0,0,330,840106405,0,330,0,0,0,900,50,10968735,35,330,0,0,0
331,6,113,宫子的暗影,28,4,0,331,335,0,331,0,200000001,0,0,0,0,0,0,600701,68213,0,4303,1,41,331,0,0,0,331,840106501,0,331,0,0,0,2650,44,15060273,35,331,0,0,0
3310,0,0,垂耳翼兔,0,0,0,3310,0,0,3310,0,200000001,0,0,0,0,86848,0,256000,0,0,498,0,41,3310,0,0,0,3310,840106502,0,331,0,0,0,747,0,17205978,1,3310,0,0,0
331,5,0,莱拉耶尔的暗影,34,17,0,331,0,0,331,0,200000001,0,0,0,0,123010,0,626501,0,2408,606,0,41,331,0,0,0,331,840106503,0,331,0,0,0,643,45,11251268,35,331,0,0,0
3310,0,0,铃兰虫,0,0,0,3310,0,0,3310,0,200000001,0,0,0,0,47237,0,258400,0,0,332,0,41,3310,0,0,0,3310,840106504,0,331,0,0,0,498,993,19706209,1,3310,0,0,0
3310,0,0,雷云长老,0,0,0,3310,0,0,3310,0,200000001,0,0,0,0,45347,0,259000,0,0,332,0,41,3310,0,0,0,3310,840106505,0,331,0,0,0,498,0,15887899,1,3310,0,0,0
3320,0,0,魔像,0,0,0,3320,0,0,3320,0,200000001,0,0,0,0,0,0,250700,26935,0,2664,0,41,3320,0,0,0,3320,840106601,0,332,0,0,0,999,0,44132751,1,3320,0,0,0
3320,0,0,淘气豆狸,0,0,0,3320,0,0,3320,0,200000001,0,0,0,0,15199,0,250600,0,0,666,0,41,3320,0,0,0,3320,840106602,0,332,0,0,0,999,0,47960840,1,3320,0,0,0
332,5,0,茜里（天使）的暗影,36,17,0,332,0,0,332,0,200000001,0,0,0,0,152630,0,613701,0,2659,550,1,41,332,0,0,0,332,840106603,0,332,0,0,0,666,45,27955677,35,332,0,0,0
332,5,0,凯露（新年）的暗影,34,17,0,332,0,0,332,0,200000001,0,0,0,0,151553,0,612001,0,2600,509,1,41,332,0,0,0,332,840106604,0,332,0,0,0,585,45,27003062,35,332,0,0,0
332,5,0,镜华（夏日）的暗影,34,17,0,332,0,0,332,0,200000001,0,0,0,0,151053,0,622701,0,2789,495,1,41,332,0,0,0,332,840106605,0,332,0,0,0,640,60,27145433,35,332,0,0,0
0,1,0,爆发敌人,0,0,0,1,0,0,0,0,300000008,0,0,0,0,0,0,217305,0,0,0,0,100,0,0,0,0,0,840106606,0,450,0,0,0,0,0,1000000000,1,0,0,0,0
0,1,0,爆发敌人,0,0,0,0,0,0,0,0,300000008,0,0,0,0,0,0,217302,0,0,0,0,100,0,0,0,0,100000,840106607,0,450,0,0,0,0,0,1000000000,1,0,0,0,0
3320,0,0,暴君巨龟,0,0,0,3320,0,0,3320,0,200000001,0,0,0,0,0,0,251100,21500,0,1665,0,41,3320,0,0,0,3320,840106701,0,332,0,0,0,2498,0,17604938,1,3320,0,0,0
3320,0,0,野性角鹿,0,0,0,3320,0,0,3320,0,200000001,0,0,0,0,0,0,251600,23262,0,1332,0,41,3320,0,0,0,3320,840106702,0,332,0,0,0,1998,0,18217777,1,3320,0,0,0
3320,0,0,会动的战士雕像,0,0,0,3320,0,0,3320,0,200000001,0,0,0,0,0,0,250900,26774,0,1998,0,41,3320,0,0,0,3320,840106703,0,332,0,0,0,1998,0,17464165,1,3320,0,0,0
332,5,23,流夏（沙漠）的暗影,38,5,0,332,1114,0,332,0,200000001,0,0,0,0,0,0,627601,64363,0,3717,0,41,332,0,0,0,332,840106704,0,332,0,0,0,2553,51,14729019,35,332,0,0,0
332,6,0,伊莉亚的暗影,34,17,0,332,0,0,332,0,200000001,0,0,0,0,138265,0,604401,0,2571,623,1,41,332,0,0,0,332,840106705,0,332,0,0,0,829,60,12377760,35,332,0,0,0
3330,0,0,上位兽人,0,0,0,3330,0,0,3330,0,200000001,0,0,0,0,0,0,252900,22964,0,1002,0,41,3330,0,0,0,3330,840106801,0,333,0,0,0,2505,0,18679089,1,3330,0,0,0
333,6,3,克莉丝提娜的暗影,59,0,0,333,2164,0,333,0,200000001,0,0,0,0,0,0,607101,133889,0,891,1,44,333,0,0,0,333,840106802,0,333,0,0,0,571,50,13435654,35,333,0,0,0
3330,0,0,快乐兽人,0,0,0,3330,0,0,3330,0,200000001,0,0,0,0,0,0,254400,81798,0,1002,0,41,3330,0,0,0,3330,840106803,0,333,0,0,0,1503,0,16963499,1,3330,0,0,0
333,5,40,可可萝（公主）的暗影,28,4,0,333,274,0,333,0,200000001,0,0,0,0,0,0,680501,97061,0,2643,1,41,333,0,0,0,333,840106804,0,333,0,0,0,2389,1590,13218348,35,333,0,0,0
3330,0,0,海马骑士,0,0,0,3330,0,0,3330,0,200000001,0,0,0,0,0,0,256500,50581,0,501,0,41,3330,0,0,0,3330,840106805,0,333,0,0,0,752,0,17632298,1,3330,0,0,0
3340,0,0,雪原山羊,0,0,0,3340,0,0,3340,0,200000001,0,0,0,0,0,0,251700,23536,0,1340,0,41,3340,0,0,0,3340,840106901,0,334,0,0,0,2010,0,18456079,1,3340,0,0,0
3340,0,0,北海狮首领,0,0,0,3340,0,0,3340,0,200000001,0,0,0,0,0,0,250400,24118,0,1675,0,41,3340,0,0,0,3340,840106902,0,334,0,0,0,2513,0,17775295,1,3340,0,0,0
334,5,72,纺希（万圣节）的暗影,27,4,0,334,1136,0,334,0,200000001,0,0,0,0,0,0,613901,67426,0,3851,1,48,334,0,0,0,334,840106903,0,334,0,0,0,2693,59,14876263,35,334,0,0,0
334,5,4,莉莉（堕天使）的暗影,34,0,0,334,2118,0,334,0,200000001,0,0,0,0,0,0,625801,130851,0,605,1,44,334,0,0,0,334,840106904,0,334,0,0,0,555,50,12397746,35,334,0,0,0
3340,0,0,熔岩魔鱼,0,0,0,3340,0,0,3340,0,200000001,0,0,0,0,0,0,255300,93173,0,838,0,41,3340,0,0,0,3340,840106905,0,334,0,0,0,1257,0,16887501,1,3340,0,0,0
0,1,0,暗黑滴水嘴兽,70,0,0,50000,0,0,0,0,300000008,0,0,0,0,0,0,303305,30000,0,1800,0,60,0,0,0,0,50000,840107001,0,344,0,0,0,2000,0,200000000,1,5000,0,0,0
500,1,0,爆发敌人,0,0,0,0,0,0,100,0,300000008,0,0,0,0,0,0,217300,0,0,0,0,100,0,0,9000,0,500,840107002,150,344,0,0,0,0,0,1000000000,1,0,0,0,0
0,1,0,爆发敌人,0,0,0,250,0,0,0,0,300000008,0,0,0,0,0,0,217301,0,0,0,0,100,0,0,0,0,0,840107003,0,344,0,0,0,0,0,1000000000,1,0,0,0,0
50,1,0,爆发敌人,0,0,0,0,0,0,50,0,300000008,0,0,0,0,0,0,217304,0,0,0,0,100,0,0,0,0,0,840107004,0,344,0,0,0,0,0,1000000000,1,0,0,0,0
3360,0,0,会动的战士雕像,0,0,0,3360,0,0,3360,0,200000001,0,0,0,0,0,0,250900,45828,0,5055,0,41,3360,0,0,0,3360,840107101,0,336,0,0,0,3370,0,40874202,1,3360,0,0,0
3360,0,0,快乐兽人,0,0,0,3360,0,0,3360,0,200000001,0,0,0,0,0,0,254400,140391,0,2528,0,41,3360,0,0,0,3360,840107102,0,336,0,0,0,2528,0,39337783,1,3360,0,0,0
336,6,5,妮侬的暗影,56,0,0,336,3319,0,336,0,200000001,0,0,0,0,0,0,603003,156622,0,931,1,89,336,0,0,0,336,840107103,0,336,0,0,0,785,38,33538273,35,336,0,0,0
336,5,4,莉莉（堕天使）的暗影,34,0,0,336,2250,0,336,0,200000001,0,0,0,0,0,0,625801,152468,0,661,1,44,336,0,0,0,336,840107104,0,336,0,0,0,610,30,32189818,35,336,0,0,0
3360,0,0,气球鸟,0,0,0,3360,0,0,3360,0,200000001,0,0,0,0,0,0,257600,8609,0,2528,0,41,3360,0,0,0,3360,840107105,0,336,0,0,0,2528,1008,39502547,1,3360,0,0,0
3380,0,0,上位兽人,0,0,0,3380,0,0,3380,0,200000001,0,0,0,0,0,0,252900,39279,0,2543,0,41,3380,0,0,0,3380,840107201,0,338,0,0,0,4238,0,42774520,1,3380,0,0,0
3380,0,0,北海狮首领,0,0,0,3380,0,0,3380,0,200000001,0,0,0,0,0,0,250400,41279,0,4238,0,41,3380,0,0,0,3380,840107202,0,338,0,0,0,4238,0,41023939,1,3380,0,0,0
338,5,26,纯（圣诞节）的暗影,30,5,0,338,745,0,338,0,200000001,0,0,0,0,0,0,624201,80231,0,4084,1,41,338,0,0,0,338,840107203,0,338,0,0,0,3241,39,39401062,35,338,0,0,0
338,5,10,智（魔法少女）的暗影,40,0,0,338,2561,0,338,0,200000001,0,0,0,0,0,0,614301,150731,1546,706,1,71,338,0,0,0,338,840107204,0,338,0,0,0,608,36,32243847,35,338,0,0,0
3380,0,0,蕾虫,0,0,0,3380,0,0,3380,0,200000001,0,0,0,0,103057,0,258500,0,0,848,0,41,3380,0,0,0,3380,840107205,0,338,0,0,0,848,0,39950323,1,3380,0,0,0
3410,0,0,野性角鹿,0,0,0,3410,0,0,3410,0,200000001,0,0,0,0,0,0,251600,53679,0,3420,0,41,3410,0,0,0,3410,840107301,0,341,0,0,0,3420,0,49009793,1,3410,0,0,0
3410,0,0,持盾哥布林,0,0,0,3410,0,0,3410,0,200000001,0,0,0,0,0,0,251200,59837,0,4275,0,41,3410,0,0,0,3410,840107302,0,341,0,0,0,2565,0,49268451,1,3410,0,0,0
341,5,72,纺希（万圣节）的暗影,27,4,0,341,1310,0,341,0,200000001,0,0,0,0,0,0,613901,89894,0,4834,1,48,341,0,0,0,341,840107303,0,341,0,0,0,3497,44,45102208,36,341,0,0,0
341,6,36,胡桃的暗影,38,4,0,341,584,0,341,0,200000001,0,0,0,0,0,0,602101,119688,0,3770,1,41,341,0,0,0,341,840107304,0,341,0,0,0,3696,59,44730735,36,341,0,0,0
341,6,34,碧的暗影,39,2,0,341,1698,0,341,0,200000001,0,0,0,0,0,0,604001,194949,0,1881,1,67,341,0,0,0,341,840107305,0,341,0,0,0,1843,55,38438651,36,341,0,0,0
3430,0,0,蓝色魔像,0,0,0,3430,0,0,3430,0,200000001,0,0,0,0,0,0,250800,40819,0,1720,0,41,3430,0,0,0,3430,840107401,0,343,0,0,0,6880,0,44153663,1,3430,0,0,0
343,5,3,香澄（魔法少女）的暗影,29,21,0,343,0,0,343,0,200000001,0,0,0,0,112535,0,612201,0,1896,3436,2,41,343,0,0,0,343,840107402,0,343,0,0,0,2751,153,34835908,36,343,0,0,0
3430,0,0,洞穴蜗牛,0,0,0,3430,0,0,3430,0,200000001,0,0,0,0,7351,0,256900,0,0,2580,0,41,3430,0,0,0,3430,840107403,0,343,0,0,0,2580,1029,41042882,1,3430,0,0,0
343,6,0,凯露（夏日）的暗影,44,18,0,343,0,0,343,0,200000001,0,0,0,0,170555,0,607801,0,2961,733,1,41,343,0,0,0,343,840107404,0,343,0,0,0,825,45,33100704,36,343,0,0,0
3430,0,0,巨蜥幼崽,0,0,0,3430,0,0,3430,0,200000001,0,0,0,0,187248,0,258200,0,0,860,0,41,3430,0,0,0,3430,840107405,0,343,0,0,0,860,0,40836374,1,3430,0,0,0
3450,0,0,魔像,0,0,0,3450,0,0,3450,0,200000001,0,0,0,0,0,0,250700,40250,0,6920,0,41,3450,0,0,0,3450,840107501,0,345,0,0,0,1730,0,44414891,1,3450,0,0,0
3450,0,0,寄居蟹骑士,0,0,0,3450,0,0,3450,0,200000001,0,0,0,0,0,0,254100,50090,0,6055,0,41,3450,0,0,0,3450,840107502,0,345,0,0,0,2595,0,42551569,1,3450,0,0,0
345,5,26,纯（圣诞节）的暗影,30,5,0,345,752,0,345,0,200000001,0,0,0,0,0,0,624201,83674,0,4265,1,41,345,0,0,0,345,840107503,0,345,0,0,0,3407,39,40020883,36,345,0,0,0
345,6,28,美美的暗影,39,0,0,345,2444,0,345,0,200000001,0,0,0,0,0,0,602001,151815,0,1303,1,72,345,0,0,0,345,840107504,0,345,0,0,0,1196,50,35273159,36,345,0,0,0
3450,0,0,陆生魔蛇,0,0,0,3450,0,0,3450,0,200000001,0,0,0,0,0,0,255400,123635,0,2163,0,41,3450,0,0,0,3450,840107505,0,345,0,0,0,2163,0,40127953,1,3450,0,0,0
3480,0,0,蓝色魔像,0,0,0,3480,0,0,3480,0,200000001,0,0,0,0,0,0,250800,51494,0,1745,0,41,3480,0,0,0,3480,840107601,0,348,0,0,0,6980,0,22312815,1,3480,0,0,0
3480,0,0,上位兽人,0,0,0,3480,0,0,3480,0,200000001,0,0,0,0,0,0,252900,52877,0,2618,0,41,3480,0,0,0,3480,840107602,0,348,0,0,0,4363,0,21854623,1,3480,0,0,0
