action_4,skill_cast_time,description,depend_action_1,name,action_6,action_1,depend_action_7,icon_type,depend_action_9,depend_action_6,action_8,skill_area_width,depend_action_4,depend_action_3,action_5,depend_action_10,depend_action_5,depend_action_8,action_2,action_7,boss_ub_cool_time,skill_type,action_9,depend_action_2,skill_id,action_3,action_10
0,1.5,,0,,0,309400401,0,1001,0,0,0,0,0,0,0,0,0,0,309400402,0,0.0,0,0,309400401,3094004,0,0
0,1.5,,0,,0,309401101,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,3094011,0,0
0,1.5,,0,,0,309401201,0,1001,0,0,0,0,0,0,0,0,0,0,309401202,0,0.0,0,0,309401201,3094012,0,0
0,1.5,,0,,0,309401301,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,3094013,0,0
0,1.5,,0,,0,309401401,0,1001,0,0,0,0,0,0,0,0,0,0,309401402,0,0.0,0,0,309401401,3094014,0,0
0,1.5,,0,,0,309500101,0,1001,0,0,0,0,0,309500101,0,0,0,0,309500102,0,0.0,0,0,309500101,3095001,309500103,0
309500204,1.5,,0,,0,309500201,0,1001,0,0,0,0,309500201,309500201,0,0,0,0,309500202,0,0.0,0,0,309500201,3095002,309500203,0
0,1.5,,0,,0,309500301,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,3095003,0,0
0,1.5,,0,,0,309500401,0,1001,0,0,0,0,0,0,0,0,0,0,309500402,0,0.0,0,0,309500401,3095004,0,0
0,1.5,,0,,0,309501101,0,1001,0,0,0,0,0,0,0,0,0,0,309501102,0,0.0,0,0,0,3095011,309501103,0
309501204,1.5,,0,,0,309501201,0,1001,0,0,0,0,0,0,0,0,0,0,309501202,0,0.0,0,0,0,3095012,309501203,0
0,1.5,,0,,0,309501301,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,3095013,0,0
0,1.5,,0,,0,309501401,0,1001,0,0,0,0,0,0,0,0,0,0,309501402,0,0.0,0,0,0,3095014,0,0
0,1.5,,0,,0,309600101,0,1001,0,0,0,0,0,309600101,0,0,0,0,309600102,0,0.0,0,0,309600101,3096001,309600103,0
0,1.5,,0,,0,309600201,0,1001,0,0,0,0,0,0,0,0,0,0,309600202,0,0.0,0,0,309600201,3096002,0,0
0,1.5,,0,,0,309600301,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,3096003,0,0
0,1.5,,0,,0,309600401,0,1001,0,0,0,0,0,309600401,0,0,0,0,309600402,0,0.0,0,0,309600401,3096004,309600403,0
0,0.0,,0,,0,309600501,0,1001,0,0,0,0,0,309600501,0,0,0,0,309600502,0,0.0,0,0,309600501,3096005,309600503,0
0,0.0,,0,,0,309600601,0,1001,0,0,0,0,0,0,0,0,0,0,309600602,0,0.0,0,0,309600601,3096006,0,0
0,0.0,,0,,0,309600701,0,1001,0,0,0,0,0,309600701,0,0,0,0,309600702,0,0.0,0,0,309600701,3096007,309600703,0
0,1.5,,0,,0,309601101,0,1001,0,0,0,0,0,309601101,0,0,0,0,309601102,0,0.0,0,0,309601101,3096011,309601103,0
0,1.5,,0,,0,309601201,0,1001,0,0,0,0,0,0,0,0,0,0,309601202,0,0.0,0,0,309601201,3096012,0,0
0,1.5,,0,,0,309601301,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,3096013,0,0
0,1.5,,0,,0,309601401,0,1001,0,0,0,0,0,309601401,0,0,0,0,309601402,0,0.0,0,0,309601401,3096014,309601403,0
0,0.0,,0,,0,309601501,0,1001,0,0,0,0,0,309601501,0,0,0,0,309601502,0,0.0,0,0,309601501,3096015,309601503,0
0,0.0,,0,,0,309601601,0,1001,0,0,0,0,0,309601601,0,0,0,0,309601602,0,0.0,0,0,309601601,3096016,309601603,0
0,0.0,,0,,0,309601701,0,1001,0,0,0,0,0,309601701,0,0,0,0,309601702,0,0.0,0,0,309601701,3096017,309601703,0
309602104,1.5,,0,,0,309602101,0,1001,0,0,0,0,309602101,309602101,0,0,0,0,309602102,0,0.0,0,0,309602101,3096021,309602103,0
0,1.5,,0,,0,309602201,0,1001,0,0,0,0,0,0,0,0,0,0,309602202,0,0.0,0,0,309602201,3096022,0,0
0,1.5,,0,,0,309602301,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,3096023,0,0
0,1.5,,0,,0,309602401,0,1001,0,0,0,0,0,0,0,0,0,0,309602402,0,0.0,0,0,0,3096024,309602403,0
0,0.0,,0,,0,309602501,0,1001,0,0,0,0,0,309602501,0,0,0,0,309602502,0,0.0,0,0,309602501,3096025,309602503,0
0,0.0,,0,,0,309602601,0,1001,0,0,0,0,0,309602601,0,0,0,0,309602602,0,0.0,0,0,309602601,3096026,309602603,0
0,0.0,,0,,0,309602701,0,1001,0,0,0,0,0,309602701,0,0,0,0,309602702,0,0.0,0,0,309602701,3096027,309602703,0
0,1.5,,0,,0,309700101,0,1001,0,0,0,0,0,0,0,0,0,0,309700102,0,0.0,0,0,309700101,3097001,0,0
309700204,1.5,,0,,0,309700201,0,1001,0,0,0,0,309700201,309700201,0,0,0,0,309700202,0,0.0,0,0,309700201,3097002,309700203,0
0,1.5,,0,,0,309700301,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,3097003,0,0
0,1.5,,0,,0,309700401,0,1001,0,0,0,0,0,309700401,0,0,0,0,309700402,0,0.0,0,0,309700401,3097004,309700403,0
0,1.5,skill1,0,,0,309800101,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,3098001,0,0
309800204,1.5,skill2,0,,0,309800201,0,1001,0,0,0,0,309800203,309800202,0,0,0,0,309800202,0,0.0,1,0,0,3098002,309800203,0
0,1.5,skill1,0,,0,309800301,0,1001,0,0,0,0,0,0,0,0,0,0,309800302,0,0.0,1,0,0,3098003,0,0
309800404,1.5,skill2,0,,0,309800401,0,1001,0,0,0,0,309800403,0,309800405,0,309800404,0,309800402,0,0.0,1,0,0,3098004,309800403,0
309800504,1.5,skill2,0,,0,309800501,0,1001,0,0,0,0,0,0,0,0,0,0,309800502,0,0.0,1,0,0,3098005,309800503,0
0,1.5,skill2,0,,0,309800601,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,3098006,0,0
0,1.5,,0,,0,309805101,0,1001,0,0,0,0,0,0,0,0,0,0,309805102,0,0.0,1,0,0,3098051,309805103,0
309805204,1.5,,0,,0,309805201,0,1001,0,0,0,0,309805203,309805202,0,0,0,0,309805202,0,0.0,1,0,0,3098052,309805203,0
0,1.5,,0,,0,309805301,0,1001,0,0,0,0,0,0,0,0,0,0,309805302,0,0.0,1,0,0,3098053,0,0
309805404,1.5,,0,,0,309805401,0,1001,0,0,0,0,309805403,0,309805405,0,309805404,0,309805402,0,0.0,1,0,0,3098054,309805403,0
309805504,1.5,,0,,309805506,309805501,0,1001,0,0,0,0,0,0,309805505,0,0,0,309805502,0,0.0,1,0,0,3098055,309805503,0
0,1.5,专家哥布林技能0,0,,0,309900101,0,1001,0,0,0,0,0,0,0,0,0,0,309900102,0,0.0,1,0,0,3099001,309900103,0
309900204,1.5,专家哥布林技能2,0,,0,309900201,0,1001,0,0,0,0,0,0,0,0,0,0,309900202,0,0.0,1,0,0,3099002,309900203,0
309900304,1.5,专家哥布林技能1,0,,0,309900301,0,1001,0,0,0,0,309900303,309900302,0,0,0,0,309900302,0,0.0,0,0,309900301,3099003,309900303,0
309900404,1.5,专家哥布林技能3,0,,0,309900401,0,1001,0,0,0,0,0,0,0,0,0,0,309900402,0,0.0,1,0,309900401,3099004,309900403,0
0,1.5,,0,,0,309901101,0,1001,0,0,0,0,0,0,0,0,0,0,309901102,0,0.0,1,0,0,3099011,309901103,0
309901204,1.5,,0,,0,309901201,0,1001,0,0,0,0,0,0,0,0,0,0,309901202,0,0.0,1,0,0,3099012,309901203,0
309901304,1.5,,0,,0,309901301,0,1001,0,0,0,0,309901303,309901302,0,0,0,0,309901302,0,0.0,0,0,309901301,3099013,309901303,0
309901404,1.5,,0,,0,309901401,0,1001,0,0,0,0,0,0,0,0,0,0,309901402,0,0.0,1,0,309901401,3099014,309901403,0
0,1.5,,0,,0,309901501,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,3099015,0,0
309907104,1.0,,0,,0,309907101,0,1001,0,0,0,0,0,0,0,0,0,0,309907102,0,0.0,1,0,309907101,3099071,309907103,0
309907204,1.0,,0,,309907206,309907201,0,1001,0,0,0,0,309907202,309907202,309907205,0,0,0,309907202,0,0.0,1,0,309907205,3099072,309907203,0
309907304,1.0,,0,,0,309907301,0,1001,0,0,0,0,309907303,309907302,309907305,0,309907303,0,309907302,0,0.0,1,0,309907301,3099073,309907303,0
309907404,1.0,,0,,0,309907401,0,1001,0,0,0,0,0,0,0,0,0,0,309907402,0,0.0,1,0,0,3099074,309907403,0
0,1.0,,0,,0,309907501,0,1001,0,0,0,0,0,0,0,0,0,0,309907502,0,0.0,1,0,309907501,3099075,0,0
309907604,1.0,,0,,0,309907601,0,1001,0,0,0,0,0,0,309907605,0,0,0,309907602,0,0.0,1,0,0,3099076,309907603,0
310000104,0.0,山神大人必杀技能,0,,310000106,310000101,0,1001,0,0,0,0,0,0,310000105,0,0,0,310000102,310000107,0.0,1,0,0,3100001,310000103,0
0,1.2,山神大人技能1,0,,0,310000201,0,1001,0,0,0,0,0,0,0,0,0,0,310000202,0,0.0,0,0,310000201,3100002,310000203,0
0,1.2,山神大人技能2,0,,0,310000301,0,1001,0,0,0,0,0,0,0,0,0,0,310000302,0,0.0,1,0,0,3100003,0,0
310000404,0.0,山神大人觉醒,0,,0,310000401,0,1001,0,0,0,0,0,0,0,0,0,0,310000402,0,0.0,1,0,0,3100004,310000403,0
310000504,1.2,山神大人技能3,0,,0,310000501,0,1001,0,0,0,0,0,0,0,0,0,0,310000502,0,0.0,1,0,310000501,3100005,310000503,0
0,1.2,山神大人技能5,0,,0,310000601,0,1001,0,0,0,0,0,0,0,0,0,0,310000602,0,0.0,0,0,310000601,3100006,310000603,0
310001104,0.0,山神大人必杀技能,0,,310001106,310001101,0,1001,0,0,0,0,0,0,310001105,0,0,0,310001102,310001107,0.0,1,0,0,3100011,310001103,0
0,1.2,山神大人技能1,0,,0,310001201,0,1001,0,0,0,0,0,0,0,0,0,0,310001202,0,0.0,0,0,310001201,3100012,310001203,0
310001404,0.0,山神大人觉醒,0,,0,310001401,0,1001,0,0,0,0,0,0,0,0,0,0,310001402,0,0.0,1,0,0,3100014,310001403,0
310002104,0.0,山神大人必杀技能,0,,310002106,310002101,0,1001,0,0,0,0,0,0,310002105,0,0,0,310002102,310002107,0.0,1,0,0,3100021,310002103,0
310002404,0.0,山神大人觉醒,0,,0,310002401,0,1001,0,0,0,0,0,0,0,0,0,0,310002402,0,0.0,1,0,0,3100024,310002403,0
0,0.0,愤怒巨龙必杀技能　【物理】全体比例伤害,0,,0,310100101,0,1001,0,0,0,0,0,310100102,0,0,0,0,310100102,0,0.0,0,0,310100101,3101001,310100103,0
0,3.0,愤怒巨龙技能1　【魔法】全体伤害+【依存赋予】烧伤,0,,0,310100201,0,1001,0,0,0,0,0,310100202,0,0,0,0,310100202,0,0.0,0,0,310100201,3101002,310100203,0
0,1.5,愤怒巨龙技能2　【物理】全体伤害+【依存赋予】击退+【赋予】解除敌人的增益效果,0,,0,310100301,0,1001,0,0,0,0,0,0,0,0,0,0,310100302,0,0.0,0,0,310100301,3101003,310100303,0
0,2.0,愤怒巨龙技能3　【判定】击破+【赋予】减少自身的技能值,0,,0,310100401,0,1001,0,0,0,0,0,0,0,0,0,0,310100403,0,0.0,0,0,0,3101004,0,0
0,2.0,愤怒巨龙技能4　【物理】全体伤害,0,,0,310100501,0,1001,0,0,0,0,0,0,0,0,0,0,310100502,0,0.0,0,0,310100501,3101005,0,0
0,0.0,愤怒巨龙技能5　【判定】剩余时间+【赋予】击破槽无敌+【变更】行动模式,0,,0,310100601,0,1001,0,0,0,0,0,0,0,0,0,0,310100602,0,0.0,0,0,0,3101006,0,0
310100706,0.0,愤怒巨龙技能6　觉醒　【判定】剩余生命值+【赋予】提升自身攻击速度、攻击力、魔法攻击力提升+击破无效,0,,0,310100701,0,1001,0,0,0,0,0,0,0,0,0,0,310100702,0,0.0,0,0,0,3101007,310100703,0
0,3.0,愤怒巨龙　击破１,0,,0,310100801,0,1001,0,0,0,0,0,0,0,0,0,0,310100802,0,0.0,0,0,0,3101008,310100803,0
0,3.0,愤怒巨龙　击破２,0,,0,310100901,0,1001,0,0,0,0,0,0,0,0,0,0,310100902,0,0.0,0,0,0,3101009,310100903,0
0,3.0,愤怒巨龙　击破３,0,,0,310101001,0,1001,0,0,0,0,0,0,0,0,0,0,310101002,0,0.0,0,0,0,3101010,310101003,0
310101104,0.0,,0,,0,310101101,0,1001,0,0,0,0,310101103,310101102,0,0,0,0,310101102,0,0.0,0,0,0,3101011,310101103,0
310101204,3.0,,0,,0,310101201,0,1001,0,0,0,0,310101201,310101202,0,0,0,0,310101202,0,0.0,0,0,310101201,3101012,310101203,0
310101304,2.0,,0,,0,310101301,0,1001,0,0,0,0,0,310101302,310101305,0,0,0,310101302,0,0.0,0,0,0,3101013,310101303,0
0,2.0,,0,,0,310101401,0,1001,0,0,0,0,0,0,0,0,0,0,310101402,0,0.0,0,0,0,3101014,0,0
310101504,2.0,,0,,0,310101501,0,1001,0,0,0,0,310101503,310101502,0,0,0,0,310101502,0,0.0,0,0,310101501,3101015,310101503,0
0,0.0,,0,,0,310101601,0,1001,0,0,0,0,0,0,0,0,0,0,310101602,0,0.0,0,0,0,3101016,310101603,0
310101704,0.0,,0,,310101706,310101701,0,1001,0,0,0,0,0,0,310101705,0,0,0,310101702,0,0.0,0,0,0,3101017,310101703,0
0,3.0,,0,,0,310101801,0,1001,0,0,0,0,0,0,0,0,0,0,310101802,0,0.0,0,0,0,3101018,310101803,0
0,3.0,,0,,0,310101901,0,1001,0,0,0,0,0,0,0,0,0,0,310101902,0,0.0,0,0,0,3101019,310101903,0
0,3.0,,0,,0,310102001,0,1001,0,0,0,0,0,0,0,0,0,0,310102002,0,0.0,0,0,0,3101020,310102003,0
0,2.0,,0,,0,310102101,0,1001,0,0,0,0,0,0,0,0,0,0,310102102,0,0.0,0,0,310102101,3101021,0,0
0,0.0,,0,,0,310103001,0,1001,0,0,0,0,0,0,0,0,0,0,310103002,0,0.0,0,0,0,3101030,310103003,0
0,3.0,,0,,0,310103101,0,1001,0,0,0,0,0,310103101,0,0,0,0,310103102,0,0.0,0,0,310103101,3101031,310103103,0
310103204,2.0,,0,,0,310103201,0,1001,0,0,0,0,0,0,0,0,0,0,310103202,0,0.0,0,0,0,3101032,310103203,0
0,2.0,,0,,0,310103301,0,1001,0,0,0,0,0,0,0,0,0,0,310103302,0,0.0,0,0,0,3101033,0,0
0,2.0,,0,,0,310103401,0,1001,0,0,0,0,0,0,0,0,0,0,310103402,0,0.0,0,0,0,3101034,0,0
310103504,0.0,,0,,310103506,310103501,0,1001,0,0,0,0,0,0,310103505,0,0,0,310103502,0,0.0,0,0,0,3101035,310103503,0
0,3.0,,0,,0,310103601,0,1001,0,0,0,0,0,0,0,0,0,0,310103602,0,0.0,0,0,0,3101036,310103603,0
0,3.0,,0,,0,310103701,0,1001,0,0,0,0,0,0,0,0,0,0,310103702,0,0.0,0,0,0,3101037,310103703,0
0,3.0,,0,,0,310103801,0,1001,0,0,0,0,0,0,0,0,0,0,310103802,0,0.0,0,0,0,3101038,310103803,0
0,2.0,,0,,0,310103901,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,3101039,0,0
0,0.0,硬头鲨：必杀技能,0,,0,310200101,0,1001,0,0,0,0,0,310200101,0,0,0,0,310200102,0,0.0,0,0,310200101,3102001,310200103,0
0,1.5,硬头鲨：技能,0,,0,310200201,0,1001,0,0,0,0,0,310200201,0,0,0,0,310200202,0,0.0,0,0,310200201,3102002,310200203,0
0,1.5,硬头鲨：普通攻击,0,,0,310200301,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,3102003,0,0
0,0.0,贪婪鲨：必杀技能,0,,0,310201101,0,1001,0,0,0,0,0,310201101,0,0,0,0,310201102,0,0.0,0,0,310201101,3102011,310201103,0
0,1.5,贪婪鲨：技能,0,,0,310201201,0,1001,0,0,0,0,0,310201201,0,0,0,0,310201202,0,0.0,0,0,310201201,3102012,310201203,0
0,1.5,贪婪鲨：普通攻击,0,,0,310201301,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,3102013,0,0
310201404,0.0,贪婪鲨：觉醒,0,,0,310201401,0,1001,0,0,0,0,0,0,0,0,0,0,310201402,0,0.0,0,0,310201401,3102014,310201403,0
0,1.5,贪婪鲨：旋涡攻击,0,,0,310201501,0,1001,0,0,0,0,0,0,0,0,0,0,310201502,0,0.0,0,0,310201501,3102015,0,0
310300104,0.0,反物质兽　【物理】对全体造成比例伤害+随机效果,0,,310300106,310300101,0,1001,0,0,0,0,0,0,310300105,0,0,0,310300102,0,0.0,0,0,0,3103001,310300103,0
0,3.0,反物质兽　【赋予】特大幅度提升自身回避率,0,,0,310300201,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,3103002,0,0
0,180.0,反物质兽　【赋予】自身做好准备（没有行动）,0,,0,310300301,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,3103003,0,0
0,2.0,反物质兽　【物理】以前方一名敌人为中心，造成中等范围物理伤害+击退,0,,0,310300401,0,1001,0,0,0,0,0,310300402,0,0,0,0,310300402,0,0.0,0,0,310300401,3103004,310300403,0
0,2.0,反物质兽　【物理】以前方一名敌人为中心，造成中等范围物理伤害,0,,0,310300501,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,3103005,0,0
0,2.0,反物质兽　【赋予】提升自身速度,0,,0,310300601,0,1001,0,0,0,0,0,0,0,0,0,0,310300602,0,0.0,0,0,0,3103006,0,0
310301104,0.0,反物质兽　【物理】对全体造成比例伤害+随机效果,0,,310301106,310301101,0,1001,0,0,0,0,0,0,310301105,0,0,0,310301102,0,0.0,0,0,0,3103011,310301103,0
0,2.0,反物质兽　【赋予】提升自身速度,0,,0,310301601,0,1001,0,0,0,0,0,0,0,0,0,0,310301602,0,0.0,0,0,0,3103016,0,0
310304104,0.0,反物质兽　【物理】对全体造成比例伤害+随机效果,0,,310304106,310304101,0,1001,0,0,0,0,0,0,310304105,0,0,0,310304102,0,0.0,0,0,0,3103041,310304103,0
310306104,0.0,反物质兽　【物理】对全体造成比例伤害+随机效果,0,,310306106,310306101,0,1001,0,0,0,0,0,0,310306105,0,0,0,310306102,0,0.0,0,0,0,3103061,310306103,0
310307104,0.0,,0,,310307106,310307101,0,1001,0,0,0,0,0,0,310307105,0,0,0,310307102,310307107,0.0,0,0,310307101,3103071,310307103,0
310307204,2.0,,0,,0,310307201,0,1001,0,0,0,0,310307201,310307202,0,0,0,0,310307202,0,0.0,0,0,310307201,3103072,310307203,0
0,2.0,,0,,0,310307301,0,1001,0,0,0,0,0,0,0,0,0,0,310307302,0,0.0,0,0,310307301,3103073,0,0
0,2.0,,0,,0,310307401,0,1001,0,0,0,0,0,0,0,0,0,0,310307402,0,0.0,0,0,310307401,3103074,0,0
0,0.0,,0,,0,310307501,0,1001,0,0,0,0,0,0,0,0,0,0,310307502,0,0.0,0,0,0,3103075,0,0
0,0.0,,0,,0,310307601,0,1001,0,0,0,0,0,0,0,0,0,0,310307602,0,0.0,0,0,0,3103076,310307603,0
310308104,0.0,,0,,310308106,310308101,0,1001,0,0,0,0,0,0,310308105,0,0,0,310308102,0,0.0,0,0,0,3103081,310308103,0
0,2.0,,0,,0,310308201,0,1001,0,0,0,0,0,310308201,0,0,0,0,310308202,0,0.0,0,0,310308201,3103082,310308203,0
0,2.0,,0,,0,310308301,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,3103083,0,0
0,2.0,,0,,0,310308401,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,3103084,0,0
0,0.0,,0,,0,310308501,0,1001,0,0,0,0,0,0,0,0,0,0,310308502,0,0.0,0,0,0,3103085,0,0
0,0.0,变色龙：必杀技能,0,,0,310400101,0,1001,0,0,0,0,0,0,0,0,0,0,310400102,0,0.0,0,0,310400101,3104001,0,0
310400204,2.0,变色龙：变身,0,,0,310400201,0,1001,0,0,0,0,0,0,310400205,0,0,0,310400202,0,0.0,0,0,0,3104002,310400203,0
0,1.5,变色龙：普通攻击,0,,0,310400301,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,3104003,0,0
0,1.5,变色龙：普通攻击,0,,0,310400401,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,3104004,0,0
310500104,2.0,巨型凶暴兔 必杀技能,0,,0,310500101,0,1001,0,0,0,0,0,0,0,0,0,0,310500102,0,0.0,0,0,310500101,3105001,310500103,0
0,2.0,巨型凶暴兔 技能1,0,,0,310500201,0,1001,0,0,0,0,0,310500202,0,0,0,0,310500202,0,0.0,0,0,310500201,3105002,310500203,0
0,2.0,巨型凶暴兔 技能2,0,,0,310500301,0,1001,0,0,0,0,0,0,0,0,0,0,310500302,0,0.0,0,0,310500301,3105003,0,0
0,2.0,巨型凶暴兔 觉醒,0,,0,310500401,0,1001,0,0,0,0,0,0,0,0,0,0,310500402,0,0.0,0,0,0,3105004,310500403,0
0,2.0,巨型凶暴兔 觉醒,0,,0,310501401,0,1001,0,0,0,0,0,0,0,0,0,0,310501402,0,0.0,0,0,0,3105014,310501403,0
310507104,2.0,,0,,0,310507101,0,1001,0,0,0,0,0,0,0,0,0,0,310507102,0,0.0,0,0,310507101,3105071,310507103,0
310507204,2.0,,0,,0,310507201,0,1001,0,0,0,0,310507202,310507202,0,0,0,0,310507202,0,0.0,0,0,310507201,3105072,310507203,0
0,2.0,,0,,0,310507301,0,1001,0,0,0,0,0,0,0,0,0,0,310507302,0,0.0,0,0,310507301,3105073,0,0
0,2.0,,0,,0,310507401,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,3105074,0,0
0,1.5,盆栽宝宝 必杀技能,0,,0,310600101,0,1001,0,0,0,0,310600101,310600101,0,0,0,0,310600102,0,0.0,0,0,310600101,3106001,310600103,0
0,1.5,盆栽宝宝 技能1（横扫）,0,,0,310600201,0,1001,0,0,0,0,0,0,0,0,0,0,310600202,0,0.0,0,0,310600201,3106002,0,0
0,1.5,盆栽宝宝 技能2（召唤球根宝宝 ）,0,,0,310600301,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,3106003,0,0
0,1.5,盆栽宝宝 觉醒,0,,0,310600401,0,1001,0,0,0,0,0,0,0,0,0,0,310600402,0,0.0,0,0,0,3106004,310600403,0
0,1.5,盆栽宝宝 技能4（泪之领域）,0,,0,310600501,0,1001,0,0,0,0,0,0,0,0,0,0,310600502,0,0.0,0,0,0,3106005,0,0
0,3.0,盆栽宝宝 击破1,0,,0,310600601,0,1001,0,0,0,0,0,0,0,0,0,0,310600602,0,0.0,0,0,0,3106006,310600603,0
0,3.0,盆栽宝宝 击破2,0,,0,310600701,0,1001,0,0,0,0,0,0,0,0,0,0,310600702,0,0.0,0,0,0,3106007,310600703,0
0,3.0,盆栽宝宝 击破3,0,,0,310600801,0,1001,0,0,0,0,0,0,0,0,0,0,310600802,0,0.0,0,0,0,3106008,310600803,0
0,1.5,盆栽宝宝 技能2（召唤球根宝宝 高难）,0,,0,310600901,0,1001,0,0,0,0,0,0,0,0,0,0,310600902,0,0.0,0,0,0,3106009,0,0
0,1.5,盆栽宝宝 技能2（召唤球根宝宝 模式1）,0,,0,310601001,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,3106010,0,0
0,1.5,盆栽宝宝 技能2（召唤球根宝宝 模式2）,0,,0,310601101,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,3106011,0,0
0,1.5,盆栽宝宝 技能2（召唤球根宝宝 模式3）,0,,0,310601201,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,3106012,0,0
0,3.0,盆栽宝宝 击破1,0,,0,310601601,0,1001,0,0,0,0,0,0,0,0,0,0,310601602,0,0.0,0,0,0,3106016,310601603,0
0,3.0,盆栽宝宝 击破2,0,,0,310601701,0,1001,0,0,0,0,0,0,0,0,0,0,310601702,0,0.0,0,0,0,3106017,310601703,0
0,3.0,盆栽宝宝 击破3,0,,0,310601801,0,1001,0,0,0,0,0,0,0,0,0,0,310601802,0,0.0,0,0,0,3106018,310601803,0
0,0.0,,0,,0,310700101,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,3107001,0,0
0,1.5,,0,,0,310700201,0,1001,0,0,0,0,0,0,0,0,0,0,310700202,0,0.0,0,0,0,3107002,0,0
0,1.5,,0,,0,310700301,0,1001,0,0,0,0,0,310700302,0,0,0,0,310700302,0,0.0,0,0,310700301,3107003,310700303,0
0,0.0,,0,,0,310700401,0,1001,0,0,0,0,0,0,0,0,0,0,310700402,0,0.0,0,0,0,3107004,310700403,0
0,1.5,,0,,0,310700501,0,1001,0,0,0,0,0,0,0,0,0,0,310700502,0,0.0,0,0,0,3107005,0,0
0,3.3,,0,,0,310700601,0,1001,0,0,0,0,0,310700601,0,0,0,0,310700602,0,0.0,0,0,310700601,3107006,310700603,0
310700704,0.0,,0,,0,310700701,0,1001,0,0,0,0,0,0,0,0,0,0,310700702,0,0.0,0,0,0,3107007,310700703,0
0,1.5,,0,,0,310701201,0,1001,0,0,0,0,0,0,0,0,0,0,310701202,0,0.0,0,0,0,3107012,0,0
0,0.0,,0,,0,310701401,0,1001,0,0,0,0,0,0,0,0,0,0,310701402,0,0.0,0,0,0,3107014,310701403,0
310701704,0.0,,0,,0,310701701,0,1001,0,0,0,0,0,0,0,0,0,0,310701702,0,0.0,0,0,0,3107017,310701703,0
0,0.0,,0,,0,310707101,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,3107071,0,0
0,2.0,,0,,0,310707201,0,1001,0,0,0,0,0,0,0,0,0,0,310707202,0,0.0,0,0,0,3107072,0,0
0,2.0,,0,,0,310707301,0,1001,0,0,0,0,0,0,0,0,0,0,310707302,0,0.0,0,0,310707301,3107073,0,0
0,0.0,,0,,0,310707401,0,1001,0,0,0,0,0,0,0,0,0,0,310707402,0,0.0,0,0,0,3107074,310707403,0
0,2.0,,0,,0,310707501,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,3107075,0,0
0,2.0,,0,,0,310800101,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,3108001,0,0
0,2.0,,0,,0,310800201,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,3108002,0,0
0,2.0,,0,,0,310800301,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,3108003,0,0
0,2.0,,0,,0,310800401,0,1001,0,0,0,0,0,0,0,0,0,0,310800402,0,0.0,0,0,0,3108004,0,0
0,2.0,,0,,0,310800501,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,3108005,0,0
0,0.0,,0,,0,310800601,0,1001,0,0,0,0,0,0,0,0,0,0,310800602,0,0.0,0,0,0,3108006,0,0
0,0.0,,0,,0,310800701,0,1001,0,0,0,0,0,0,0,0,0,0,310800702,0,0.0,0,0,0,3108007,0,0
0,0.0,,0,,0,310800801,0,1001,0,0,0,0,0,0,0,0,0,0,310800802,0,0.0,0,0,0,3108008,0,0
