physical_penetrate,consume_gold,unit_id,magic_penetrate,magic_str,magic_str_growth,magic_critical_growth,life_steal,consume_num,accuracy,hp_recovery_rate,energy_recovery_rate_growth,wave_energy_recovery,magic_critical,wave_energy_recovery_growth,def_growth,accuracy_growth,dodge_growth,energy_recovery_rate,energy_reduce_rate,physical_critical_growth,physical_penetrate_growth,atk,magic_def_growth,physical_critical,atk_growth,def,wave_hp_recovery_growth,unit_material_id,wave_hp_recovery,rarity,hp,life_steal_growth,dodge,hp_recovery_rate_growth,hp_growth,magic_penetrate_growth,energy_reduce_rate_growth,magic_def
0.0,50000,128401,0.0,77.92,14.43,0.0,0.0,150,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.0,0.0,4.52,0.0,31284,0.0,5,538.4,0.0,0.0,0.0,99.69,0.0,0.0,3.49
0.0,10000,128501,0.0,38.51,4.28,0.0,0.0,15,0.0,0.0,0.0,0.0,20.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,2.51,0.0,31285,0.0,1,324.7,0.0,0.0,0.0,36.08,0.0,0.0,2.28
0.0,20000,128501,0.0,46.21,6.42,0.0,0.0,30,0.0,0.0,0.0,0.0,20.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,3.01,0.0,31285,0.0,2,389.6,0.0,0.0,0.0,54.12,0.0,0.0,2.74
0.0,30000,128501,0.0,53.91,8.56,0.0,0.0,100,0.0,0.0,0.0,0.0,20.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,3.51,0.0,31285,0.0,3,454.6,0.0,0.0,0.0,72.16,0.0,0.0,3.19
0.0,40000,128501,0.0,61.62,10.7,0.0,0.0,120,0.0,0.0,0.0,0.0,20.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.0,0.0,4.02,0.0,31285,0.0,4,519.5,0.0,0.0,0.0,90.2,0.0,0.0,3.65
0.0,50000,128501,0.0,69.32,12.84,0.0,0.0,150,0.0,0.0,0.0,0.0,20.0,0.0,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,4.52,0.0,31285,0.0,5,584.5,0.0,0.0,0.0,108.3,0.0,0.0,4.1
0.0,10000,128801,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,50.58,0.28,20.0,5.62,2.51,0.0,31288,0.0,1,396.9,0.0,0.0,0.0,44.1,0.0,0.0,2.51
0.0,20000,128801,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,60.7,0.42,20.0,8.43,3.01,0.0,31288,0.0,2,476.3,0.0,0.0,0.0,66.15,0.0,0.0,3.01
0.0,30000,128801,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,70.81,0.56,20.0,11.24,3.51,0.0,31288,0.0,3,555.7,0.0,0.0,0.0,88.2,0.0,0.0,3.51
0.0,40000,128801,0.0,0.0,0.0,0.0,0.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,80.93,0.7,20.0,14.05,4.02,0.0,31288,0.0,4,635.0,0.0,0.0,0.0,110.3,0.0,0.0,4.02
0.0,50000,128801,0.0,0.0,0.0,0.0,0.0,150,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.0,0.0,0.0,0.0,0.0,0.0,91.04,0.84,20.0,16.86,4.52,0.0,31288,0.0,5,714.4,0.0,0.0,0.0,132.3,0.0,0.0,4.52
0.0,10000,128901,0.0,43.29,4.81,0.0,0.0,15,0.0,0.0,0.0,0.0,20.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,2.05,0.0,31289,0.0,1,299.1,0.0,0.0,0.0,33.23,0.0,0.0,2.28
0.0,20000,128901,0.0,51.95,7.22,0.0,0.0,30,0.0,0.0,0.0,0.0,20.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,2.46,0.0,31289,0.0,2,358.9,0.0,0.0,0.0,49.85,0.0,0.0,2.74
0.0,30000,128901,0.0,60.61,9.62,0.0,0.0,100,0.0,0.0,0.0,0.0,20.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,2.87,0.0,31289,0.0,3,418.7,0.0,0.0,0.0,66.46,0.0,0.0,3.19
0.0,40000,128901,0.0,69.26,12.03,0.0,0.0,120,0.0,0.0,0.0,0.0,20.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.0,0.0,3.28,0.0,31289,0.0,4,478.6,0.0,0.0,0.0,83.08,0.0,0.0,3.65
0.0,50000,128901,0.0,77.92,14.43,0.0,0.0,150,0.0,0.0,0.0,0.0,20.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,3.69,0.0,31289,0.0,5,538.4,0.0,0.0,0.0,99.69,0.0,0.0,4.1
0.0,10000,181101,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,35.32,0.27,20.0,3.92,3.87,0.0,31811,0.0,1,421.9,0.0,0.0,0.0,46.87,0.0,0.0,2.39
0.0,20000,181101,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,42.38,0.41,20.0,5.88,4.64,0.0,31811,0.0,2,506.3,0.0,0.0,0.0,70.31,0.0,0.0,2.87
0.0,30000,181101,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,49.45,0.54,20.0,7.84,5.42,0.0,31811,0.0,3,590.7,0.0,0.0,0.0,93.74,0.0,0.0,3.35
0.0,40000,181101,0.0,0.0,0.0,0.0,0.0,120,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.0,0.0,0.0,0.0,0.0,0.0,56.51,0.68,20.0,9.8,6.19,0.0,31811,0.0,4,675.0,0.0,0.0,0.0,117.2,0.0,0.0,3.82
0.0,50000,181101,0.0,0.0,0.0,0.0,0.0,150,0.0,0.0,0.0,0.0,0.0,0.0,1.29,0.0,0.0,0.0,0.0,0.0,0.0,63.58,0.81,20.0,11.76,6.97,0.0,31811,0.0,5,759.4,0.0,0.0,0.0,140.7,0.0,0.0,4.3
0.0,0,105601,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.56,0.0,0.0,25.0,0.0,0.0,0.0,67.94,1.28,5.0,14.36,122.5,0.0,31056,0.0,6,3563.7,0.0,0.0,0.0,225.2,0.0,0.0,121.0
0.0,0,108701,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,1857.3,1.0,20.0,24.8,175.8,0.0,31087,0.0,6,734.8,0.0,0.0,0.0,155.5,0.0,0.0,64.79
0.0,0,108801,0.0,82.78,17.52,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.92,0.0,0.0,87.79,0.0,31087,0.0,6,3199.7,0.0,0.0,0.0,148.2,0.0,0.0,87.31
0.0,0,108901,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,0.0,0.0,10.0,0.0,0.0,0.0,1565.6,1.88,10.0,13.88,121.3,0.0,31089,0.0,6,1008.8,0.0,0.0,0.0,213.6,0.0,0.0,123.9
0.0,10000,118601,0.0,37.59,4.18,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,2.39,0.0,31186,0.0,1,341.8,0.0,0.0,0.0,37.97,0.0,0.0,2.16
0.0,20000,118601,0.0,45.11,6.27,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,2.87,0.0,31186,0.0,2,410.2,0.0,0.0,0.0,56.96,0.0,0.0,2.59
0.0,30000,118601,0.0,52.63,8.36,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,3.35,0.0,31186,0.0,3,478.5,0.0,0.0,0.0,75.94,0.0,0.0,3.02
0.0,40000,118601,0.0,60.14,10.45,0.0,0.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,3.82,0.0,31186,0.0,4,546.9,0.0,0.0,0.0,94.93,0.0,0.0,3.46
0.0,50000,118601,0.0,67.66,12.54,0.0,0.0,150,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.0,0.0,4.3,0.0,31186,0.0,5,615.2,0.0,0.0,0.0,114.0,0.0,0.0,3.89
0.0,10000,128701,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,49.44,0.28,15.0,5.49,2.73,0.0,31287,0.0,1,396.9,0.0,0.0,0.0,44.1,0.0,0.0,2.51
0.0,20000,128701,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,59.33,0.42,15.0,8.24,3.28,0.0,31287,0.0,2,476.3,0.0,0.0,0.0,66.15,0.0,0.0,3.01
0.0,30000,128701,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,69.22,0.56,15.0,10.98,3.82,0.0,31287,0.0,3,555.7,0.0,0.0,0.0,88.2,0.0,0.0,3.51
0.0,40000,128701,0.0,0.0,0.0,0.0,0.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,79.1,0.7,15.0,13.73,4.37,0.0,31287,0.0,4,635.0,0.0,0.0,0.0,110.3,0.0,0.0,4.02
0.0,50000,128701,0.0,0.0,0.0,0.0,0.0,150,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,88.99,0.84,15.0,16.47,4.91,0.0,31287,0.0,5,714.4,0.0,0.0,0.0,132.3,0.0,0.0,4.52
0.0,10000,129001,0.0,33.72,3.75,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,2.73,0.0,31290,0.0,1,384.5,0.0,0.0,0.0,42.72,0.0,0.0,1.71
0.0,20000,129001,0.0,40.46,5.63,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,3.28,0.0,31290,0.0,2,461.4,0.0,0.0,0.0,64.08,0.0,0.0,2.05
0.0,30000,129001,0.0,47.21,7.5,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,3.82,0.0,31290,0.0,3,538.3,0.0,0.0,0.0,85.44,0.0,0.0,2.39
0.0,40000,129001,0.0,53.95,9.38,0.0,0.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,4.37,0.0,31290,0.0,4,615.2,0.0,0.0,0.0,106.8,0.0,0.0,2.74
0.0,50000,129001,0.0,60.7,11.25,0.0,0.0,150,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.0,4.91,0.0,31290,0.0,5,692.1,0.0,0.0,0.0,128.16,0.0,0.0,3.08
0.0,10000,129301,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,40.44,0.27,0.0,4.49,2.62,0.0,31293,0.0,1,299.1,0.0,0.0,0.0,33.23,0.0,0.0,2.39
0.0,20000,129301,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,48.53,0.41,0.0,6.74,3.14,0.0,31293,0.0,2,358.9,0.0,0.0,0.0,49.85,0.0,0.0,2.87
0.0,30000,129301,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,56.62,0.54,0.0,8.98,3.67,0.0,31293,0.0,3,418.7,0.0,0.0,0.0,66.46,0.0,0.0,3.35
0.0,40000,129301,0.0,0.0,0.0,0.0,0.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.0,0.0,0.0,0.0,64.7,0.68,0.0,11.23,4.19,0.0,31293,0.0,4,478.6,0.0,0.0,0.0,83.08,0.0,0.0,3.82
0.0,50000,129301,0.0,0.0,0.0,0.0,0.0,150,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,72.79,0.81,0.0,13.47,4.72,0.0,31293,0.0,5,538.4,0.0,0.0,0.0,99.69,0.0,0.0,4.3
0.0,10000,129401,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,54.11,0.25,20.0,6.01,2.73,0.0,31294,0.0,1,365.6,0.0,0.0,0.0,40.62,0.0,0.0,2.28
0.0,20000,129401,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,64.93,0.38,20.0,9.02,3.28,0.0,31294,0.0,2,438.7,0.0,0.0,0.0,60.93,0.0,0.0,2.74
0.0,30000,129401,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,75.75,0.5,20.0,12.02,3.82,0.0,31294,0.0,3,511.8,0.0,0.0,0.0,81.24,0.0,0.0,3.19
0.0,40000,129401,0.0,0.0,0.0,0.0,0.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,86.58,0.63,20.0,15.03,4.37,0.0,31294,0.0,4,585.0,0.0,0.0,0.0,101.6,0.0,0.0,3.65
0.0,50000,129401,0.0,0.0,0.0,0.0,0.0,150,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,97.4,0.75,20.0,18.03,4.91,0.0,31294,0.0,5,658.1,0.0,0.0,0.0,121.9,0.0,0.0,4.1
0.0,10000,129601,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,36.57,0.23,0.0,4.06,2.39,0.0,31296,0.0,1,358.9,0.0,0.0,0.0,39.87,0.0,0.0,2.05
0.0,20000,129601,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,43.88,0.35,0.0,6.09,2.87,0.0,31296,0.0,2,430.7,0.0,0.0,0.0,59.81,0.0,0.0,2.46
0.0,30000,129601,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,51.2,0.46,0.0,8.12,3.35,0.0,31296,0.0,3,502.5,0.0,0.0,0.0,79.74,0.0,0.0,2.87
0.0,40000,129601,0.0,0.0,0.0,0.0,0.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0,58.51,0.58,0.0,10.15,3.82,0.0,31296,0.0,4,574.2,0.0,0.0,0.0,99.68,0.0,0.0,3.28
0.0,50000,129601,0.0,0.0,0.0,0.0,0.0,150,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.0,65.83,0.69,0.0,12.18,4.3,0.0,31296,0.0,5,646.0,0.0,0.0,0.0,119.7,0.0,0.0,3.69
0.0,10000,129701,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,49.67,0.27,20.0,5.52,2.62,0.0,31297,0.0,1,343.4,0.0,0.0,0.0,38.15,0.0,0.0,2.39
0.0,20000,129701,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,59.6,0.41,20.0,8.28,3.14,0.0,31297,0.0,2,412.1,0.0,0.0,0.0,57.23,0.0,0.0,2.87
0.0,30000,129701,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,69.54,0.54,20.0,11.04,3.67,0.0,31297,0.0,3,480.8,0.0,0.0,0.0,76.3,0.0,0.0,3.35
0.0,40000,129701,0.0,0.0,0.0,0.0,0.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.0,0.0,0.0,0.0,79.47,0.68,20.0,13.8,4.19,0.0,31297,0.0,4,549.4,0.0,0.0,0.0,95.38,0.0,0.0,3.82
0.0,50000,129701,0.0,0.0,0.0,0.0,0.0,150,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,89.41,0.81,20.0,16.56,4.72,0.0,31297,0.0,5,618.1,0.0,0.0,0.0,114.5,0.0,0.0,4.3
0.0,10000,129801,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,56.39,0.25,20.0,6.27,2.62,0.0,31298,0.0,1,349.9,0.0,0.0,0.0,38.87,0.0,0.0,2.28
0.0,20000,129801,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,67.67,0.38,20.0,9.41,3.14,0.0,31298,0.0,2,419.9,0.0,0.0,0.0,58.31,0.0,0.0,2.74
0.0,30000,129801,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,78.95,0.5,20.0,12.54,3.67,0.0,31298,0.0,3,489.9,0.0,0.0,0.0,77.74,0.0,0.0,3.19
0.0,40000,129801,0.0,0.0,0.0,0.0,0.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.0,0.0,0.0,0.0,90.22,0.63,20.0,15.68,4.19,0.0,31298,0.0,4,559.8,0.0,0.0,0.0,97.18,0.0,0.0,3.65
0.0,50000,129801,0.0,0.0,0.0,0.0,0.0,150,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,101.5,0.75,20.0,18.81,4.72,0.0,31298,0.0,5,629.8,0.0,0.0,0.0,116.61,0.0,0.0,4.1
0.0,10000,129901,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,54.11,0.27,20.0,6.01,2.62,0.0,31299,0.0,1,365.6,0.0,0.0,0.0,40.62,0.0,0.0,2.39
0.0,20000,129901,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,64.93,0.41,20.0,9.02,3.14,0.0,31299,0.0,2,438.7,0.0,0.0,0.0,60.93,0.0,0.0,2.87
0.0,30000,129901,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,75.75,0.54,20.0,12.02,3.67,0.0,31299,0.0,3,511.8,0.0,0.0,0.0,81.24,0.0,0.0,3.35
0.0,40000,129901,0.0,0.0,0.0,0.0,0.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.0,0.0,0.0,0.0,86.58,0.68,20.0,15.03,4.19,0.0,31299,0.0,4,585.0,0.0,0.0,0.0,101.6,0.0,0.0,3.82
0.0,50000,129901,0.0,0.0,0.0,0.0,0.0,150,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,97.4,0.81,20.0,18.03,4.72,0.0,31299,0.0,5,658.1,0.0,0.0,0.0,121.9,0.0,0.0,4.3
0.0,10000,130701,0.0,54.11,6.01,0.0,0.0,15,0.0,0.0,0.0,0.0,20.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,2.16,0.0,31307,0.0,1,333.6,0.0,0.0,0.0,37.06,0.0,0.0,2.05
0.0,20000,130701,0.0,64.93,9.02,0.0,0.0,30,0.0,0.0,0.0,0.0,20.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,2.59,0.0,31307,0.0,2,400.3,0.0,0.0,0.0,55.59,0.0,0.0,2.46
0.0,30000,130701,0.0,75.75,12.02,0.0,0.0,100,0.0,0.0,0.0,0.0,20.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,3.02,0.0,31307,0.0,3,467.0,0.0,0.0,0.0,74.12,0.0,0.0,2.87
0.0,40000,130701,0.0,86.58,15.03,0.0,0.0,120,0.0,0.0,0.0,0.0,20.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,3.46,0.0,31307,0.0,4,533.8,0.0,0.0,0.0,92.65,0.0,0.0,3.28
0.0,50000,130701,0.0,97.4,18.03,0.0,0.0,150,0.0,0.0,0.0,0.0,20.0,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.0,3.89,0.0,31307,0.0,5,600.5,0.0,0.0,0.0,111.2,0.0,0.0,3.69
0.0,10000,130801,0.0,46.37,5.15,0.0,0.0,15,0.0,0.0,0.0,0.0,20.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,2.62,0.0,31308,0.0,1,372.9,0.0,0.0,0.0,41.43,0.0,0.0,2.39
0.0,20000,130801,0.0,55.64,7.73,0.0,0.0,30,0.0,0.0,0.0,0.0,20.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.0,3.14,0.0,31308,0.0,2,447.5,0.0,0.0,0.0,62.15,0.0,0.0,2.87
0.0,30000,130801,0.0,64.92,10.3,0.0,0.0,100,0.0,0.0,0.0,0.0,20.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.0,3.67,0.0,31308,0.0,3,522.1,0.0,0.0,0.0,82.86,0.0,0.0,3.35
0.0,40000,130801,0.0,74.19,12.88,0.0,0.0,120,0.0,0.0,0.0,0.0,20.0,0.0,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.0,0.0,4.19,0.0,31308,0.0,4,596.6,0.0,0.0,0.0,103.6,0.0,0.0,3.82
0.0,50000,130801,0.0,83.47,15.45,0.0,0.0,150,0.0,0.0,0.0,0.0,20.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.0,0.0,4.72,0.0,31308,0.0,5,671.2,0.0,0.0,0.0,124.3,0.0,0.0,4.3
0.0,10000,130901,0.0,37.59,4.18,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,2.85,0.0,31309,0.0,1,431.7,0.0,0.0,0.0,47.96,0.0,0.0,2.62
0.0,20000,130901,0.0,45.11,6.27,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,3.42,0.0,31309,0.0,2,518.0,0.0,0.0,0.0,71.94,0.0,0.0,3.14
0.0,30000,130901,0.0,52.63,8.36,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,3.99,0.0,31309,0.0,3,604.4,0.0,0.0,0.0,95.92,0.0,0.0,3.67
0.0,40000,130901,0.0,60.14,10.45,0.0,0.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.0,4.56,0.0,31309,0.0,4,690.7,0.0,0.0,0.0,119.9,0.0,0.0,4.19
0.0,50000,130901,0.0,67.66,12.54,0.0,0.0,150,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.0,0.0,5.13,0.0,31309,0.0,5,777.1,0.0,0.0,0.0,143.9,0.0,0.0,4.72
0.0,10000,131001,0.0,36.57,4.06,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,2.28,0.0,31310,0.0,1,358.9,0.0,0.0,0.0,39.87,0.0,0.0,2.05
0.0,20000,131001,0.0,43.88,6.09,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,2.74,0.0,31310,0.0,2,430.7,0.0,0.0,0.0,59.81,0.0,0.0,2.46
0.0,30000,131001,0.0,51.2,8.12,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,3.19,0.0,31310,0.0,3,502.5,0.0,0.0,0.0,79.74,0.0,0.0,2.87
0.0,40000,131001,0.0,58.51,10.15,0.0,0.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,3.65,0.0,31310,0.0,4,574.2,0.0,0.0,0.0,99.68,0.0,0.0,3.28
0.0,50000,131001,0.0,65.83,12.18,0.0,0.0,150,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.0,4.1,0.0,31310,0.0,5,646.0,0.0,0.0,0.0,119.7,0.0,0.0,3.69
0.0,10000,131101,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,50.58,0.28,0.0,5.62,2.51,0.0,31311,0.0,1,396.9,0.0,0.0,0.0,44.1,0.0,0.0,2.51
