normal_atk_cast_time,visual_change_flag,motion_type,atk_type,search_area_width,unit_name,cutin_star6,move_speed,unit_id,prefab_id,comment,cutin,se_type
1.6,0,0,1,3000,复活的白岛鲸,0,270,319005,319003,【模式3】以惊人的气势喷出秘密物品的巨鲸。为\n了守护大间的海和人类的尊严，打倒复活的白色巨\n鲸吧！\n\n·战斗开始时，中幅提升自身的物理防御力和魔法\n　防御力。通过本防御提升效果所增加的防御力，\n　不受战斗中防御力降低技能的影响。\n·复活的白岛鲸的所有伤害使队伍产生的技能值回\n　复量中幅降低。\n·必杀技能会根据角色的最大生命值，对敌方全体\n　造成一定比例的物理伤害。同时，大幅降低其物\n　理攻击力和魔法攻击力。这个技能的异常状态在\n　伤害免疫的情况下也会成功赋予。\n·根据角色的最大生命值，对敌方全体造成一定比\n　例的魔法伤害。该技能的比例伤害会根据秘密物\n　品的数量，而大幅提升。\n·对最近的三名角色造成魔法伤害（中），将其击\n　退的同时使其眩晕。这个技能的异常状态在伤害\n　免疫的情况下也会成功赋予。\n·对最近的一名敌人造成物理伤害（大）。\n·自身的生命值低于50%时，小幅提升自身行动\n　速度。\n·召唤3只秘密物品。召唤时击退敌方全体。秘密\n　物品会小幅降低敌方全体的物理攻击力和魔法攻\n　击力。若秘密物品的生命值降至一定值以下，则\n　大幅提升敌方全体的物理攻击力和魔法攻击力后\n　消亡。,0,16
1.6,0,0,1,3000,睿智的炼金术师·莫夫,0,270,319100,319100,基本单元,0,16
1.6,0,0,1,3000,睿智的炼金术师·莫夫,0,270,319101,319100,【物理】相信知识就是力量，刻苦钻研的睿智的炼\n金术师。装配着集学问之大成的巨型机械臂，阻挡\n冒险者的前路。\n\n·必杀技能会根据自身的物理攻击力，对敌方全体\n　造成一定比例的物理伤害，并使其短时间内陷入\n　麻痹状态。当角色的生命值低于50%时，使其\n　陷入长时间的麻痹状态。这个技能的异常状态在\n　伤害免疫的情况下也会成功赋予。\n·根据自身的物理攻击力，对最近的三名敌人造成\n　一定比例的物理伤害。\n·中幅提升自身的物理攻击力。\n·对最近的一名敌人造成物理伤害（特大）。,0,16
1.6,0,0,1,3000,睿智的炼金术师·莫夫,0,270,319102,319100,【物理】相信知识就是力量，刻苦钻研的睿智的炼\n金术师。装配着集学问之大成的巨型机械臂，阻挡\n冒险者的前路。\n\n·必杀技能会根据自身的物理攻击力，对敌方全体\n　造成一定比例的物理伤害，并使其短时间内陷入\n　麻痹状态。当角色的生命值低于50%时，使其\n　陷入长时间的麻痹状态。这个技能的异常状态在\n　伤害免疫的情况下也会成功赋予。\n·根据自身的物理攻击力，对最近的三名敌人造成\n　一定比例的物理伤害。\n·中幅提升自身的物理攻击力。\n·对最近的一名敌人造成物理伤害（特大）。,0,16
1.6,0,0,1,3000,睿智的炼金术师·莫夫,0,270,319103,319100,【物理】相信知识就是力量，刻苦钻研的睿智的炼\n金术师。装配着集学问之大成的巨型机械臂，阻挡\n冒险者的前路。\n\n·必杀技能会根据自身的物理攻击力，对敌方全体\n　造成一定比例的物理伤害，并使其短时间内陷入\n　麻痹状态。当角色的生命值低于50%时，使其\n　陷入长时间的麻痹状态。这个技能的异常状态在\n　伤害免疫的情况下也会成功赋予。\n·根据自身的物理攻击力，对最近的三名敌人造成\n　一定比例的物理伤害。\n·中幅提升自身的物理攻击力。\n·自身的剩余生命值低于50%时，大幅提升物理\n　攻击力。\n·对最近的一名敌人造成物理伤害（特大）。,0,16
1.6,0,0,1,3000,睿智的炼金术师·莫夫,0,270,319104,319104,【模式1】炼金术师用集其研究精髓所制成的钢制\n铁臂挥出拼尽全力的一击。那足以击碎巨岩的冲击，\n无情地向冒险者们袭来。\n\n·战斗开始后，小幅提升自身的物理防御力和魔法\n　防御力。通过本防御提升效果所增加的防御力，\n　不受战斗中防御力降低技能的影响。\n·预兆值积累到最大值时，对最近的一名敌人造成\n　9999999的物理伤害。,0,16
1.6,0,0,1,3000,睿智的炼金术师·莫夫,0,270,319105,319104,【模式2】横行无忌的双臂，无论敌人在哪都能顺\n利捕捉，没有任何空当。努力思考，想办法摆脱这\n双顽固地追赶的手臂吧。\n\n·战斗开始后，小幅提升自身的物理防御力和魔法\n　防御力。通过本防御提升效果所增加的防御力，\n　不受战斗中防御力降低技能的影响。\n·睿智的炼金术师·莫布的所有伤害使队伍产生的\n　技能值回复量中幅降低。\n·必杀技能会根据自身的物理攻击力，对敌方全体\n　造成一定比例的物理伤害，并使其短时间内陷入\n　麻痹状态。当角色的生命值低于50%时，使其\n　陷入长时间的麻痹状态。这个技能的异常状态在\n　伤害免疫的情况下也会成功赋予。\n·对最近的一名敌人造成物理伤害（特大）。\n·对敌方全体造成物理伤害（大）。然后将最远的\n　两名敌人拉向自己，并使其眩晕。这个技能的异\n　常状态在伤害免疫的情况下也会成功赋予。\n·以自身为中心，对范围内的敌人造成物理伤害\n　（大）并中幅降低其物理攻击力和魔法攻击力。\n　同时将其击退。这个技能的异常状态在伤害免疫\n　的情况下也会成功赋予。,0,16
1.6,0,0,1,3000,睿智的炼金术师·莫夫,0,270,319106,319104,【模式3】吸取了失败的教训，从而实现进一步进\n化的炼金术师。齐心合力，打倒这个一心想要实现\n一己私欲的傲慢贤者吧。\n\n·战斗开始后，中幅提升自身的物理防御力和魔法\n　防御力。通过本防御提升效果所增加的防御力，\n　不受战斗中防御力降低技能的影响。\n·睿智的炼金术师·莫布的所有伤害使队伍产生的\n　技能值回复量中幅降低。\n·必杀技能会根据自身的物理攻击力，对敌方全体\n　造成一定比例的物理伤害，并使其短时间内陷入\n　麻痹状态。当角色的生命值低于50%时，使其\n　陷入长时间的麻痹状态。这个技能的异常状态在\n　伤害免疫的情况下也会成功赋予。\n·根据自身的物理攻击力，对最近的三名敌人造成\n　一定比例的物理伤害。\n·中幅提升自身的物理攻击力。\n·自身的剩余生命值低于50%时，大幅提升物理\n　攻击力。\n·对最近的一名敌人造成物理伤害（特大）。,0,16
2.8,0,0,2,3000,绝美花妖,0,270,319200,319200,【物理】拟态成巨型莲花的魔物。从\n华丽的服饰散发出漫天花瓣，美丽而\n猛烈地袭向猎物。\n\n·必杀技能会对前方二名角色造成魔\n　法伤害（大），并使敌方全体陷入\n　麻痹。这个技能的异常状态在伤害\n　免疫的情况下也会成功赋予。\n\n·对前方二名角色造成魔法伤害（中）\n　，并将其击退。\n\n·对前方二名角色造成魔法伤害（中）\n　，并中幅降低其魔法防御力。,0,16
2.8,0,0,2,3000,绝美花妖,0,270,319201,319201,【魔法】巨大莲花形态的魔物。它那华丽的花瓣化\n作风暴，美丽而猛烈地袭击猎物。\n\n·战斗开始时，小幅提升自身的物理防御力和魔法\n　防御力。通过本防御提升效果所增加的防御力，\n　不受战斗中防御力降低技能的影响。\n·绝美花妖的所有伤害使队伍产生的技能值回复量\n　中幅降低。\n·必杀技能会对敌方全体造成魔法伤害（特大），\n　并对其赋予麻痹状态。该技能所造成的伤害不会\n　使其技能值回复。这个技能的异常状态在伤害免\n　疫的情况下也会成功赋予。\n·可对召唤体和分身之外最近的两名敌人造成魔法\n　伤害（小），并将其击退。\n·普通攻击可对召唤体和分身之外最近的两名敌人\n　造成魔法伤害（大），并小幅降低魔法防御力。\n　这个技能的效果在伤害免疫的情况下也会成功赋\n　予。,0,16
2.8,0,0,2,3000,绝美花妖,0,270,319202,319202,【魔法】巨大莲花形态的魔物。它那华丽的花瓣化\n作风暴，美丽而猛烈地袭击猎物。\n\n·战斗开始时，中幅提升自身的物理防御力和魔法\n　防御力。通过本防御提升效果所增加的防御力，\n　不受战斗中防御力降低技能的影响。\n·战斗开始时，特大幅度降低敌方全体的生命值吸\n　收，并小幅降低技能值上升量。\n·战斗开始时，使作用于自身的技能值降低的效果\n　量减少50%。\n·绝美花妖的所有伤害使队伍产生的技能值回复量\n　特大幅度降低。\n·必杀技能会对敌方全体造成魔法伤害（特大），\n　并对其赋予麻痹状态。该技能所造成的伤害不会\n　使其技能值回复。这个技能的异常状态在伤害免\n　疫的情况下也会成功赋予。\n·可对除召唤体和分身之外最近的两名敌人造成魔\n　法伤害（小），将其击退，并对其造成魔法伤害\n　（大）。\n·普通攻击可对召唤体和分身之外最近的两名敌人\n　造成魔法伤害（大），并小幅降低魔法防御力。\n　这个技能的效果在伤害免疫的情况下也会成功赋\n　予。,0,16
2.8,0,0,2,3000,绝美花妖,0,270,319203,319203,【魔法】巨大莲花形态的魔物。它那华丽的花瓣化\n作风暴，美丽而猛烈地袭击猎物。\n\n【特殊效果】\n・无视召唤体\n・所有的技能伤害技能值回复量降低\n【必杀技能】\n・对敌方全体造成魔法伤害（无视飞行效果、无法\n　回复技能值）\n・使敌方全体陷入麻痹状态（无视飞行效果、必中）\n【技能1】\n・对前方两名敌人造成魔法伤害\n・击退前方两名敌人\n・对前方两名敌人追加魔法伤害\n【普通攻击】\n・对前方两名敌人造成魔法伤害\n・降低前方两名敌人的魔法防御力（必中）,0,16
1.6,0,0,2,3000,怨恨幽灵,0,270,319300,319300,【魔法】对前来休养地的人们发动袭击的恶灵。诅\n杀屡遭阻止，因被轻视而产生怒气和怨念，在海岸\n边散播恐惧。\n·必杀技能会对敌方全体造成魔法伤害（特大）。\n　同时小幅降低其物理攻击力和魔法攻击力，并在\n　一定时间内大幅降低生命值回复量。这个技能的\n　异常状态在伤害免疫的情况下也会成功赋予。\n·以自身为中心，对一定范围内所有敌人造成魔法\n　伤害（大），并赋予诅咒状态。当敌人的生命值\n　低于60％时，使其眩晕。这个技能的异常状态\n　在伤害免疫的情况下也会成功赋予。\n·对敌方全体造成魔法伤害（中）。若敌人的生命\n　值低于60%，使其陷入混乱状态。这个技能的\n　异常状态在伤害免疫的情况下也会成功赋予。\n·对最近的一名敌人造成魔法伤害（大）。,0,16
1.6,0,0,2,3000,怨恨幽灵,0,270,319301,319300,【魔法】对前来休养地的人们发动袭击的恶灵。诅\n杀屡遭阻止，因被轻视而产生怒气和怨念，在海岸\n边散播恐惧。\n·必杀技能会对敌方全体造成魔法伤害（特大）。\n　同时小幅降低其物理攻击力和魔法攻击力，并在\n　一定时间内大幅降低生命值回复量。这个技能的\n　异常状态在伤害免疫的情况下也会成功赋予。\n·以自身为中心，对一定范围内所有敌人造成魔法\n　伤害（大），并赋予诅咒状态。当敌人的生命值\n　低于60％时，使其眩晕。这个技能的异常状态\n　在伤害免疫的情况下也会成功赋予。\n·对敌方全体造成魔法伤害（中）。若敌人的生命\n　值低于60%，使其陷入混乱状态。这个技能的\n　异常状态在伤害免疫的情况下也会成功赋予。\n·对最近的一名敌人造成魔法伤害（大）。,0,16
1.6,0,0,2,3000,怨恨幽灵,0,270,319302,319300,【魔法】对前来休养地的人们发动袭击的恶灵。诅\n杀屡遭阻止，因被轻视而产生怒气和怨念，在海岸\n边散播恐惧。\n·必杀技能会对敌方全体造成魔法伤害（特大）。\n　同时小幅降低其物理攻击力和魔法攻击力，并在\n　一定时间内大幅降低生命值回复量。这个技能的\n　异常状态在伤害免疫的情况下也会成功赋予。\n·以自身为中心，对一定范围内所有敌人造成魔法\n　伤害（大），并赋予诅咒状态。当敌人的生命值\n　低于60％时，使其眩晕。这个技能的异常状态\n　在伤害免疫的情况下也会成功赋予。\n·对敌方全体造成魔法伤害（中）。若敌人的生命\n　值低于60%，使其陷入混乱状态。这个技能的\n　异常状态在伤害免疫的情况下也会成功赋予。\n·当自身的生命值低于50%时，会展开更为激烈\n　凶暴的攻击。\n·对最近的一名敌人造成魔法伤害（大）。,0,16
1.6,0,0,2,3000,怨恨幽灵,0,270,319303,319303,【模式1】被悲愤的声音引来的暗影。为了保护作\n为灾祸根源的恶灵，它们散播邪恶之气，挡在了驱\n魔人的前面。\n\n·战斗开始时，小幅提升自身的物理防御力和魔法\n　防御力。通过本防御提升效果所增加的防御力，\n　不受战斗中防御力降低技能的影响。\n·战斗开始时，针对自身降低技能值的负面状态，\n　其效果量减少50%\n·战斗开始时，特大幅降低敌方全体的生命值吸收。\n·怨恨幽灵的所有伤害都会中幅降低队伍的技能值\n　回复量。\n·对最近的一名敌人造成魔法伤害（大）。,0,16
1.6,0,0,2,3000,怨恨幽灵,0,270,319304,319303,【模式2】怨憎之力引发了灵异现象。将从四面八\n方袭来的诅咒击落，并反击敌人吧！\n\n·战斗开始时，中幅提升自身的物理防御力和魔法\n　防御力。通过本防御提升效果所增加的防御力，\n　不受战斗中防御力降低技能的影响。\n·战斗开始时，针对自身降低技能值的负面状态，\n　其效果量减少50%\n·战斗开始时，特大幅降低敌方全体的生命值吸收。\n·怨恨幽灵的所有伤害都会中幅降低队伍的技能值\n　回复量。\n·对最近的一名敌人造成魔法伤害（大）。\n·击退敌方全体，召唤咒怨的墓碑、咒火的蜡烛和\n　咒毒的菜刀。\n·咒怨的墓碑经过一定时间后会随机对一名敌人造\n　成物理伤害（大），并在赋予其诅咒状态后消亡。\n　但是，若咒怨的墓碑的生命值降至一定值以下，\n　则会对怨恨幽灵造成一定比例的物理伤害，并在\n　赋予其诅咒状态后消亡。\n·咒火的蜡烛经过一定时间后会随机对一名敌人造\n　成物理伤害（大），并在赋予其烧伤状态后消亡。\n　但是，若咒火的蜡烛的生命值降至一定值以下，\n　则会对怨恨幽灵造成一定比例的物理伤害，并在\n　赋予其烧伤状态后消亡。\n·咒毒的菜刀经过一定时间后会随机对一名敌人造\n　成物理伤害（大），并在赋予其中毒状态后消亡。\n　但是，咒毒的菜刀生命值降至一定值以下，则会\n　对怨恨幽灵造成一定比例的物理伤害，并在赋予\n　其中毒状态后消亡。\n·咒怨的墓碑、咒火的蜡烛和咒毒的菜刀对角色所\n　造成的伤害不会回复技能值。,0,16
1.6,0,0,2,3000,怨恨幽灵,0,270,319305,319303,【模式3】以极度的憎恶和愤怒发出凄厉吼声的恶\n灵。打破剧烈的诅咒，用尽全力做最后的除灵，驱\n除怨气冲天的恶灵吧！\n\n·战斗开始时，中幅提升自身的物理防御力和魔法\n　防御力。通过本防御提升效果所增加的防御力，\n　不受战斗中防御力降低技能的影响。\n·战斗开始时，针对自身降低技能值的负面状态，\n　其效果量减少50%\n·战斗开始时，特大幅降低敌方全体的生命值吸收。\n·怨恨幽灵的所有伤害都会中幅降低队伍的技能值\n　回复量。\n·必杀技能会对敌方全体造成魔法伤害（特大）。\n　同时大幅降低其物理攻击力和魔法攻击力，并在\n　一定时间内特大幅降低生命值回复量。该技能所\n　造成的伤害不会使角色的技能值回复。这个技能\n　的异常状态在伤害免疫的情况下也会成功赋予。\n·以自身为中心，对一定范围内所有敌人造成魔法\n　伤害（大），并赋予诅咒状态。当角色的生命值\n　低于80％时，使其眩晕。该技能所造成的诅咒\n　伤害无法回复技能值。这个技能的异常状态在伤\n　害免疫的情况下也会成功赋予。\n·对敌方全体造成魔法伤害（特大）。若角色的生\n　命值低于80%，使其陷入混乱状态。这个技能\n　的异常状态在伤害免疫的情况下也会成功赋予。\n·当自身的生命值低于50%时，会展开更为激烈\n　凶暴的攻击。\n·对最近的一名敌人造成魔法伤害（大）。,0,16
1.6,0,0,1,3000,究极守护者,0,270,319400,319400,【物理】取回了完整力量的上古人工生命体。以无\n限动力筑起的防御墙，能化解一切攻击。\n\n·战斗开始时，小幅提升自身的物理防御力和魔法\n　防御力。通过本防御提升效果所增加的防御力，\n　不受战斗中防御力降低技能的影响。\n·战斗开始时，针对自身降低技能值的负面状态，\n　其效果量减少50%\n·究极守护者的所有伤害都会中幅降低队伍的技能\n　值回复量。\n·必杀技能会根据角色的最大生命值，对敌方全体\n　造成一定比例的魔法伤害，并中幅降低其物理攻\n　击力和魔法攻击力，大幅降低其技能值同时解除\n　属性提升效果。该技能所造成的伤害不会使角色\n　的技能值回复。这个技能的异常状态在伤害免疫\n　的情况下也会成功赋予。\n·以最近一名敌人为中心，对小范围内的敌人造成\n　物理伤害（大）。\n·对敌方全体造成魔法伤害（中），并赋予沉默状\n　态。这个技能的异常状态在伤害免疫的情况下也\n　会成功赋予。\n·当自身的生命值高于50%时，大幅降低自身的\n　物理防御力，并展开一个使物理伤害无效化的屏\n　障。当自身的生命值低于50%时，大幅降低自\n　身的魔法防御力，并展开一个使魔法伤害无效化\n　的屏障。\n·特大幅提升自身的物理攻击力和魔法攻击力。若\n　自身正展开屏障，特大幅回复技能值，若自身并\n　未展开屏障，则特大幅降低技能值。,0,16
1.6,0,0,1,3000,究极守护者,0,270,319401,319401,【物理】取回了完整力量的上古人工生命体。以无\n限动力筑起的防御墙，能化解一切攻击。\n\n【特殊效果】\n・所有的技能伤害无法回复技能值\n【必杀技能】\n・对敌方全体造成魔法比例伤害\n・解除敌方全体属性值提升\n・降低敌方全体技能值（必中）\n・降低敌方全体物理/魔法攻击力（必中）\n【技能1】\n・对前方第一名敌人及其周围造成物理伤害\n【技能2】\n・对敌方全体造成魔法伤害\n・使敌方全体陷入沉默状态（必中）\n【技能3】\n・自身生命值超过50%时：自身展开物理无效屏\n　障\n・自身生命值超过50%时：降低自身物理防御力\n・自身生命值不足50%时：自身展开魔法无效屏\n　障\n・自身生命值不足50%时：降低自身魔法防御力\n【技能4】\n・提升自身物理/魔法攻击力\n・自身处于屏障状态：自身的技能值回复\n・自身未处于屏障状态：自身的技能值降低,0,16
1.6,0,0,2,3000,解放的暴魔·艾尔基斯,0,270,319500,319500,【魔法】从800年的封印中觉醒的独眼魔物。解\n开被封印的魔力，顶着令人憎恶的魔术师的名头肆\n意破坏学园。\n\n·必杀技能会解除最近一名敌人的屏障，并造成固\n　定魔法伤害。同时特大幅提升自身的魔法攻击力。\n　攻击力的提升量会根据此技能所造成的伤害量进\n　行提升。\n·对敌方全体造成魔法伤害（特大）。\n·对敌方全体造成魔法伤害（大）。\n·中幅提升自身的魔法攻击力，中幅回复技能值。\n·对最近的一名敌人造成魔法伤害（大）。,0,16
1.6,0,0,2,3000,解放的暴魔·艾尔基斯,0,270,319501,319500,【魔法】从800年的封印中觉醒的独眼魔物。解\n开被封印的魔力，顶着令人憎恶的魔术师的名头肆\n意破坏学园。\n\n·必杀技能会解除最近一名敌人的屏障，并造成固\n　定魔法伤害。同时特大幅提升自身的魔法攻击力。\n　攻击力的提升量会根据此技能所造成的伤害量进\n　行提升。\n·对敌方全体造成魔法伤害（特大）。\n·对敌方全体造成魔法伤害（大）。\n·中幅提升自身的魔法攻击力，中幅回复技能值。\n·对最近的一名敌人造成魔法伤害（大）。,0,16
1.6,0,0,2,3000,解放的暴魔·艾尔基斯,0,270,319502,319500,【魔法】从800年的封印中觉醒的独眼魔物。解\n开被封印的魔力，顶着令人憎恶的魔术师的名头肆\n意破坏学园。\n\n·必杀技能会解除最近一名敌人的屏障，并造成固\n　定魔法伤害。同时特大幅提升自身的魔法攻击力。\n　攻击力的提升量会根据此技能所造成的伤害量进\n　行提升。\n·对敌方全体造成魔法伤害（特大）。\n·对敌方全体造成魔法伤害（大）。\n·中幅提升自身的魔法攻击力，中幅回复技能值。\n·对最近的一名敌人造成魔法伤害（大）。,0,16
1.6,0,0,2,3000,解放的暴魔·艾尔基斯,0,270,319503,319503,【模式1】从四只凶恶的手中放出多彩的魔法球风\n暴。只要被这炽烈的攻击打中一下，无论任何人都\n无法再站起来。\n\n·战斗开始时，小幅提升自身的物理防御力和魔法\n　防御力。通过本防御提升效果所增加的防御力，\n　不受战斗中防御力降低技能的影响。\n·战斗开始时，针对自身降低技能值的负面状态，\n　其效果量减少25%\n·解放的暴魔·艾尔基斯的所有伤害都会中幅降低\n　队伍的技能值回复量。\n·必杀技能会解除最近一名敌人的屏障，并造成固\n　定魔法伤害。同时特大幅提升自身的魔法攻击力。\n　攻击力的提升量会根据此技能所造成的伤害量进\n　行提升。如果这个技能击倒了敌人，会特大幅提\n　升自身的魔法攻击力。\n·对敌方全体造成魔法伤害（中），并对最近的一\n　名敌人赋予冻结和烧伤状态。这个技能的异常状\n　态在伤害免疫的情况下也会成功赋予。\n·对敌方全体造成魔法伤害（中），同时将其击退\n　并使其眩晕。这个技能的异常状态在伤害免疫的\n　情况下也会成功赋予。,0,16
1.6,0,0,2,3000,解放的暴魔·艾尔基斯,0,270,319504,319503,【模式2】笼罩而来的瘴气幻化成同学的样子。绝\n不能让这毒辣的丑行玷污灿烂的回忆——\n\n·战斗开始时，小幅提升自身的物理防御力和魔法\n　防御力。通过本防御提升效果所增加的防御力，\n　不受战斗中防御力降低技能的影响。\n·战斗开始时，针对自身降低技能值的负面状态，\n　其效果量减少25%\n·解放的暴魔·艾尔基斯的所有伤害都会中幅降低\n　队伍的技能值回复量。\n·对最近的一名敌人造成魔法伤害（大）。,0,16
1.6,0,0,2,3000,解放的暴魔·艾尔基斯,0,270,319505,319503,【模式3】暴涨至极限的魔法，现在将全面释放。\n将学园内人们的声援化作力量，用青春的魔法将它\n打飞吧。\n\n·战斗开始时，小幅提升自身的物理防御力和魔法\n　防御力。通过本防御提升效果所增加的防御力，\n　不受战斗中防御力降低技能的影响。\n·战斗开始时，针对自身降低技能值的负面状态，\n　其效果量减少25%\n·解放的暴魔·艾尔基斯的所有伤害都会中幅降低\n　队伍的技能值回复量。\n·必杀技能会解除最近一名敌人的屏障，并造成固\n　定魔法伤害。同时特大幅提升自身的魔法攻击力。\n　攻击力的提升量会根据此技能所造成的伤害量进\n　行提升。如果这个技能击倒了敌人，会特大幅提\n　升自身的魔法攻击力。\n·对敌方全体造成魔法伤害（特大）。\n·对敌方全体造成魔法伤害（大）。\n·中幅提升自身的魔法攻击力，中幅回复技能值。\n·对最近的一名敌人造成魔法伤害（大）。,0,16
1.6,0,0,2,3000,冰霜魔狼,0,270,319600,319600,【魔法】统治冰河地区的霜雪魔狼。冷酷的幼兽们\n会直命目标，用冰爪撕裂猎物。\n\n【特殊效果】\n・提升自身物理/魔法防御力（不可降低）\n・提升自身受到的持续伤害量\n【必杀技能】\n・对前方三名敌人造成魔法伤害（无视召唤体）\n・使前方三名敌人陷入冻结状态（无视召唤体、必\n　中）\n・提升自身的魔法防御力,0,16
1.6,0,0,2,3000,冰霜魔狼,0,270,319601,319601,【魔法】统治冰河地区的霜雪魔狼。冷酷的幼兽们\n会直命目标，用冰爪撕裂猎物。\n\n【特殊效果】\n・提升自身物理/魔法防御力（不可降低）\n・自身技能值降低无效\n・降低敌方全体技能值上升量\n・降低敌方全体生命值吸收量\n・提升自身受到的持续伤害量\n【必杀技能】\n・对前方三名敌人造成魔法伤害（无视召唤体）\n・使前方三名敌人陷入冻结状态（无视召唤体、必\n　中）\n・提升自身的魔法防御力\n【技能1】\n・对前方三名敌人造成魔法伤害（无视召唤体）\n・降低前方三名敌人的魔法防御力（无视召唤体、\n　必中）,0,16
1.6,0,0,2,3000,冰霜魔狼,0,270,319602,319602,【魔法】统治冰河地区的霜雪魔狼。冷酷的幼兽们\n会直命目标，用冰爪撕裂猎物。\n\n【特殊效果】\n・所有的技能伤害技能值回复量降低\n【必杀技能】\n・对前方三名敌人造成魔法伤害（无视召唤体）\n・使前方三名敌人陷入冻结状态（无视召唤体、必\n　中）\n・提升自身的魔法防御力\n【技能1】\n・对前方三名敌人造成魔法伤害（无视召唤体）\n・降低前方三名敌人的魔法防御力（无视召唤体、\n　必中）\n【普通攻击】\n・对前方一名敌人造成魔法伤害,0,16
1.6,0,0,2,3000,冰霜魔狼,0,270,319603,319603,【魔法】统治冰河地区的霜雪魔狼。冷酷的幼兽们\n会直命目标，用冰爪撕裂猎物。\n\n·战斗开始时，中幅提升自身的物理防御力和魔法\n　防御力。通过本防御提升效果所增加的防御力，\n　不受战斗中防御力降低技能的影响。\n·战斗开始时，使作用于自身的技能值降低的效果\n　量减少50%。\n·战斗开始时，特大幅度降低敌方全体的生命值吸\n　收。\n·自身在一次行动中所受到的伤害值会衰减。伤害\n　值越高，衰减率也会随之提升。\n·冰霜魔狼的所有伤害使队伍产生的技能值回复量\n　中幅降低。\n·必杀技能会对召唤体和分身之外最近的三名敌人\n　造成魔法伤害（特大），并赋予冻结状态，小幅\n　提升自身的魔法防御力直至战斗结束。这个技能\n　的异常状态在伤害免疫的情况下也会成功赋予。\n·对召唤体和分身之外最近的三名敌人造成魔法伤\n　害（大），并中幅降低魔法防御力。这个技能的\n　异常状态在伤害免疫的情况下也会成功赋予。,0,16
1.6,0,0,2,3000,冰霜魔狼,0,270,319604,319604,【魔法】统治冰河地区的霜雪魔狼。冷酷的幼兽们\n会直命目标，用冰爪撕裂猎物。\n\n【特殊效果】\n·多目标\n·所有的技能伤害无法回复技能值\n·提升自身受到的持续伤害量\n【必杀技能】\n·对前方三名敌人造成魔法伤害\n·使前方三名敌人陷入冻结状态（必中）\n·提升自身魔法防御力\n【技能1】\n·对前方三名敌人造成魔法伤害\n·降低前方三名敌人的魔法防御力（必中）\n【技能2】\n·对前方一名敌人造成魔法伤害,0,16
1.6,0,0,1,3000,吹雪,0,270,319700,319700,【物理】觊觎皇家装备的天才发明家的三女。用浮\n游兵器射出枪林弹雨和特大炮弹，在空中嘲笑敌人\n们慌乱躲避的窘态。\n\n·战斗开始时，极大幅提升自身的物理防御力和魔\n　法防御力。通过本防御提升效果所增加的防御力，\n　不受战斗中防御力降低技能的影响。\n·战斗开始时，针对自身受到的技能值降低效果，\n　其效果量减少100%。\n·吹雪的所有伤害都会中幅降低队伍的技能值回复\n　量。若吹雪的生命值降至一定值以下，浮游兵器\n　便会坠落，不能行动。在其不能行动期间，自身\n　的物理防御力和魔法防御力降至0。\n·必杀技能会解除敌方全体的屏障，对敌方全体造\n　成物理伤害（特大），并使其眩晕。这个技能的\n　异常状态在伤害免疫的情况下也会成功赋予。\n·普通攻击会对最近的一名角色造成物理伤害（大）\n　，并使其眩晕。这个技能的异常状态在伤害免疫\n　的情况下也会成功赋予。\n·击退敌方全体，并召唤小吹雪的炸药♡。\n·小吹雪的炸药♡经过一定时间后会对敌方全体造\n　成物理伤害（大），并在赋予其眩晕状态后消亡。\n　这个技能的异常状态在伤害免疫的情况下也会成\n　功赋予。但当小吹雪的炸药♡的生命值降至一定\n　值以下时，便会对吹雪造成固定的物理伤害，随\n　后消亡。,0,16
1.6,0,0,1,3000,吹雪,0,270,319701,319701,【物理】丧失理智的班迪姐妹中的三妹。从上空冷\n眼旁观并施展干扰，不给予致命一击，却嘲笑惊慌\n失措的敌人。\n\n·战斗开始时，中幅提升自身的物理防御力和魔法\n　防御力。通过本防御提升效果所增加的防御力，\n　不受战斗中防御力降低技能的影响。\n·战斗开始时，使用伤害上限技能，当一次行动对\n　其施加的伤害超过一定数值，根据受到的伤害值\n　相应减少伤害量。\n·吹雪的所有伤害使队伍产生的技能值回复量中幅\n　降低。\n·必杀技能可解除敌方全体的屏障效果，根据角色\n　当前的生命值造成一定比例的物理伤害，并赋予\n　眩晕状态。该技能所造成的伤害不会使技能值回\n　复。这个技能的异常状态在伤害免疫的情况下也\n　会成功赋予。\n·根据角色当前的生命值，对最近的一名敌人造成\n　一定比例的物理伤害，并赋予眩晕状态。,0,16
