hp_recovery_rate,promotion_level,magic_def,energy_recovery_rate,dodge,hp,wave_hp_recovery,physical_penetrate,life_steal,physical_critical,magic_critical,magic_penetrate,def,energy_reduce_rate,unit_id,magic_str,atk,accuracy,wave_energy_recovery
0.0,4,2.0,0.0,0.0,535.0,155.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,128301,0.0,182.0,0.0,5.0
10.0,5,7.0,0.0,0.0,960.0,155.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,128301,0.0,323.0,0.0,25.0
10.0,6,9.0,0.0,0.0,1575.0,245.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,128301,0.0,552.0,0.0,25.0
10.0,7,11.0,0.0,0.0,2245.0,715.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,128301,0.0,833.0,0.0,25.0
10.0,8,19.0,0.0,0.0,2765.0,715.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,128301,0.0,1151.0,0.0,25.0
10.0,9,27.0,5.0,0.0,3250.0,715.0,0.0,4.0,10.0,0.0,0.0,93.0,0.0,128301,0.0,1496.0,0.0,50.0
20.0,10,37.0,10.0,0.0,3500.0,715.0,0.0,7.0,45.0,0.0,0.0,105.0,0.0,128301,0.0,1912.0,0.0,75.0
50.0,11,54.0,13.0,5.0,3850.0,715.0,0.0,9.0,65.0,0.0,0.0,119.0,0.0,128301,0.0,2255.0,1.0,75.0
50.0,12,62.0,16.0,9.0,4080.0,715.0,0.0,9.0,113.0,0.0,0.0,132.0,0.0,128301,0.0,2689.0,21.0,75.0
50.0,13,75.0,19.0,11.0,4370.0,715.0,0.0,9.0,158.0,0.0,0.0,150.0,0.0,128301,0.0,3121.0,31.0,100.0
50.0,14,90.0,19.0,11.0,4530.0,815.0,0.0,9.0,207.0,0.0,0.0,167.0,0.0,128301,0.0,3635.0,31.0,125.0
50.0,15,105.0,19.0,11.0,4610.0,815.0,0.0,11.0,259.0,0.0,0.0,183.0,0.0,128301,0.0,4197.0,31.0,137.0
50.0,16,128.0,19.0,11.0,4690.0,815.0,0.0,11.0,316.0,0.0,0.0,198.0,0.0,128301,0.0,4758.0,34.0,149.0
50.0,17,147.0,19.0,11.0,5170.0,965.0,0.0,11.0,394.0,0.0,0.0,219.0,0.0,128301,0.0,5300.0,37.0,149.0
50.0,18,169.0,19.0,11.0,5590.0,1115.0,0.0,11.0,461.0,0.0,0.0,238.0,0.0,128301,0.0,5935.0,37.0,149.0
50.0,19,202.0,19.0,11.0,5805.0,1115.0,0.0,11.0,539.0,0.0,0.0,259.0,0.0,128301,0.0,6640.0,37.0,149.0
50.0,20,232.0,19.0,11.0,6000.0,1115.0,0.0,11.0,620.0,0.0,0.0,289.0,0.0,128301,0.0,7405.0,37.0,158.0
50.0,21,272.0,19.0,11.0,6190.0,1115.0,0.0,11.0,715.0,0.0,0.0,314.0,0.0,128301,0.0,8243.0,37.0,158.0
50.0,22,308.0,19.0,11.0,6535.0,1115.0,0.0,11.0,807.0,0.0,0.0,339.0,0.0,128301,0.0,9265.0,37.0,158.0
50.0,23,329.0,19.0,11.0,6865.0,1115.0,0.0,11.0,913.0,0.0,0.0,371.0,0.0,128301,0.0,10490.0,37.0,158.0
50.0,24,355.0,19.0,11.0,7025.0,1115.0,0.0,11.0,986.0,0.0,0.0,401.0,0.0,128301,0.0,11848.0,37.0,158.0
50.0,25,377.0,19.0,11.0,7095.0,1115.0,0.0,11.0,1041.0,0.0,0.0,423.0,0.0,128301,0.0,13445.0,37.0,158.0
50.0,26,399.0,19.0,11.0,7195.0,1115.0,0.0,11.0,1074.0,0.0,0.0,442.0,0.0,128301,0.0,15210.0,37.0,158.0
50.0,27,421.0,19.0,11.0,7295.0,1115.0,0.0,11.0,1110.0,0.0,0.0,459.0,0.0,128301,0.0,17094.0,37.0,158.0
50.0,28,439.0,19.0,11.0,7395.0,1115.0,0.0,11.0,1149.0,0.0,0.0,477.0,0.0,128301,0.0,19118.0,37.0,158.0
50.0,29,465.0,19.0,11.0,7755.0,1115.0,0.0,11.0,1180.0,0.0,0.0,503.0,0.0,128301,0.0,21202.0,37.0,158.0
50.0,30,497.0,19.0,11.0,8375.0,1115.0,0.0,11.0,1203.0,0.0,0.0,535.0,0.0,128301,0.0,23347.0,37.0,158.0
50.0,31,519.0,19.0,11.0,9055.0,1115.0,0.0,11.0,1226.0,0.0,0.0,557.0,0.0,128301,0.0,25693.0,37.0,158.0
50.0,32,532.0,19.0,11.0,9575.0,1115.0,0.0,11.0,1249.0,0.0,0.0,570.0,0.0,128301,0.0,28258.0,37.0,158.0
50.0,33,540.0,19.0,11.0,10300.0,1115.0,0.0,11.0,1271.0,0.0,0.0,578.0,0.0,128301,0.0,30944.0,37.0,158.0
50.0,34,557.0,19.0,11.0,11385.0,1115.0,0.0,11.0,1292.0,0.0,0.0,595.0,0.0,128301,0.0,33663.0,37.0,158.0
50.0,35,580.0,19.0,11.0,12315.0,1115.0,0.0,11.0,1313.0,0.0,0.0,618.0,0.0,128301,0.0,36519.0,37.0,158.0
50.0,36,604.0,19.0,11.0,13245.0,1115.0,0.0,11.0,1334.0,0.0,0.0,642.0,0.0,128301,0.0,39474.0,37.0,158.0
50.0,37,638.0,19.0,11.0,14165.0,1115.0,0.0,11.0,1355.0,0.0,0.0,676.0,0.0,128301,0.0,42441.0,37.0,158.0
50.0,38,663.0,19.0,11.0,15145.0,1115.0,0.0,11.0,1376.0,0.0,0.0,701.0,0.0,128301,0.0,45600.0,37.0,158.0
0.0,2,3.0,0.0,0.0,55.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128401,26.0,0.0,0.0,0.0
0.0,3,7.0,0.0,0.0,150.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128401,94.0,0.0,0.0,0.0
10.0,4,14.0,0.0,0.0,270.0,100.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,128401,214.0,0.0,0.0,0.0
10.0,5,29.0,0.0,0.0,450.0,100.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,128401,405.0,0.0,0.0,0.0
10.0,6,42.0,0.0,0.0,800.0,100.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,128401,634.0,0.0,0.0,50.0
15.0,7,56.0,0.0,0.0,1395.0,100.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,128401,894.0,0.0,0.0,85.0
45.0,8,66.0,4.0,0.0,1560.0,100.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,128401,1255.0,0.0,0.0,120.0
45.0,9,75.0,9.0,0.0,1970.0,100.0,0.0,2.0,0.0,16.0,0.0,15.0,0.0,128401,1633.0,0.0,0.0,155.0
45.0,10,93.0,14.0,0.0,2320.0,520.0,0.0,4.0,0.0,34.0,0.0,21.0,0.0,128401,2032.0,0.0,0.0,155.0
45.0,11,98.0,14.0,0.0,2480.0,740.0,0.0,5.0,0.0,79.0,0.0,21.0,5.0,128401,2544.0,0.0,0.0,171.0
45.0,12,103.0,14.0,0.0,2580.0,840.0,0.0,6.0,0.0,132.0,0.0,24.0,11.0,128401,3068.0,0.0,0.0,207.0
45.0,13,110.0,16.0,0.0,2720.0,840.0,0.0,6.0,0.0,194.0,0.0,29.0,17.0,128401,3601.0,0.0,0.0,227.0
45.0,14,117.0,18.0,0.0,2860.0,960.0,0.0,6.0,0.0,270.0,0.0,33.0,17.0,128401,4181.0,0.0,0.0,257.0
45.0,15,126.0,22.0,0.0,2890.0,1080.0,0.0,6.0,0.0,340.0,0.0,41.0,17.0,128401,4786.0,0.0,0.0,267.0
45.0,16,134.0,22.0,0.0,2920.0,1080.0,0.0,6.0,0.0,415.0,0.0,46.0,17.0,128401,5459.0,0.0,0.0,297.0
45.0,17,143.0,22.0,0.0,2920.0,1080.0,0.0,6.0,0.0,487.0,0.0,50.0,17.0,128401,6187.0,0.0,0.0,327.0
45.0,18,152.0,22.0,0.0,2920.0,1080.0,0.0,6.0,0.0,576.0,0.0,56.0,17.0,128401,6971.0,0.0,0.0,357.0
45.0,19,159.0,22.0,0.0,2920.0,1080.0,0.0,6.0,0.0,709.0,0.0,61.0,17.0,128401,7859.0,0.0,0.0,357.0
45.0,20,173.0,22.0,0.0,2920.0,1080.0,0.0,6.0,0.0,866.0,0.0,71.0,17.0,128401,8780.0,0.0,0.0,357.0
45.0,21,181.0,22.0,0.0,2920.0,1180.0,0.0,6.0,0.0,1068.0,0.0,77.0,17.0,128401,9799.0,0.0,0.0,357.0
45.0,22,188.0,22.0,0.0,2920.0,1280.0,0.0,6.0,0.0,1286.0,0.0,82.0,17.0,128401,10996.0,0.0,0.0,357.0
45.0,23,204.0,22.0,0.0,2920.0,1280.0,0.0,6.0,0.0,1470.0,0.0,88.0,17.0,128401,12319.0,0.0,0.0,357.0
45.0,24,221.0,22.0,0.0,2920.0,1280.0,0.0,6.0,0.0,1613.0,0.0,94.0,17.0,128401,13794.0,0.0,0.0,357.0
45.0,25,229.0,22.0,0.0,2920.0,1280.0,0.0,6.0,0.0,1722.0,0.0,100.0,17.0,128401,15504.0,0.0,0.0,357.0
45.0,26,238.0,22.0,0.0,3380.0,1280.0,0.0,6.0,0.0,1794.0,0.0,106.0,17.0,128401,17344.0,0.0,0.0,357.0
45.0,27,246.0,22.0,0.0,3380.0,1280.0,0.0,6.0,0.0,1839.0,0.0,112.0,17.0,128401,19379.0,0.0,0.0,357.0
45.0,28,251.0,22.0,0.0,3380.0,1280.0,0.0,6.0,0.0,1871.0,0.0,117.0,17.0,128401,21577.0,0.0,0.0,357.0
45.0,29,255.0,22.0,0.0,3840.0,1280.0,0.0,6.0,0.0,1904.0,0.0,121.0,17.0,128401,23899.0,0.0,0.0,357.0
45.0,30,259.0,22.0,0.0,3840.0,1280.0,0.0,6.0,0.0,1938.0,0.0,125.0,17.0,128401,26420.0,0.0,0.0,357.0
45.0,31,263.0,22.0,0.0,4300.0,1280.0,0.0,6.0,0.0,1972.0,0.0,129.0,17.0,128401,28999.0,0.0,0.0,357.0
45.0,32,267.0,22.0,0.0,4300.0,1280.0,0.0,6.0,0.0,2006.0,0.0,133.0,17.0,128401,31741.0,0.0,0.0,357.0
45.0,33,271.0,22.0,0.0,4800.0,1280.0,0.0,6.0,0.0,2039.0,0.0,137.0,17.0,128401,34574.0,0.0,0.0,357.0
45.0,34,275.0,22.0,0.0,5300.0,1280.0,0.0,6.0,0.0,2071.0,0.0,141.0,17.0,128401,37556.0,0.0,0.0,357.0
45.0,35,279.0,22.0,0.0,5300.0,1280.0,0.0,6.0,0.0,2103.0,0.0,145.0,17.0,128401,40743.0,0.0,0.0,357.0
45.0,36,283.0,22.0,0.0,5300.0,1280.0,0.0,6.0,0.0,2135.0,0.0,149.0,17.0,128401,44042.0,0.0,0.0,357.0
45.0,37,288.0,22.0,0.0,5800.0,1280.0,0.0,6.0,0.0,2167.0,0.0,154.0,17.0,128401,47386.0,0.0,0.0,357.0
45.0,38,293.0,22.0,0.0,6300.0,1280.0,0.0,6.0,0.0,2199.0,0.0,159.0,17.0,128401,50834.0,0.0,0.0,357.0
0.0,2,3.0,0.0,0.0,55.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128501,26.0,0.0,0.0,0.0
0.0,3,7.0,0.0,0.0,150.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128501,94.0,0.0,0.0,0.0
10.0,4,14.0,0.0,0.0,270.0,100.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,128501,214.0,0.0,0.0,0.0
10.0,5,29.0,0.0,0.0,450.0,100.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,128501,405.0,0.0,0.0,0.0
10.0,6,42.0,0.0,0.0,800.0,100.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,128501,634.0,0.0,0.0,50.0
15.0,7,56.0,0.0,0.0,1395.0,100.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,128501,894.0,0.0,0.0,85.0
30.0,8,63.0,4.0,0.0,1560.0,100.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,128501,1286.0,0.0,0.0,120.0
45.0,9,76.0,9.0,0.0,1865.0,100.0,0.0,2.0,0.0,16.0,0.0,14.0,0.0,128501,1646.0,0.0,0.0,155.0
45.0,10,92.0,14.0,0.0,2225.0,520.0,0.0,3.0,0.0,45.0,0.0,15.0,0.0,128501,2034.0,0.0,0.0,190.0
45.0,11,102.0,14.0,0.0,2485.0,740.0,0.0,4.0,0.0,90.0,0.0,18.0,5.0,128501,2487.0,0.0,0.0,206.0
45.0,12,112.0,14.0,0.0,2625.0,740.0,0.0,4.0,0.0,145.0,0.0,21.0,13.0,128501,2953.0,0.0,0.0,242.0
45.0,13,124.0,16.0,0.0,2865.0,740.0,0.0,4.0,0.0,205.0,0.0,29.0,16.0,128501,3434.0,0.0,0.0,262.0
45.0,14,141.0,18.0,0.0,3005.0,860.0,0.0,4.0,0.0,269.0,0.0,39.0,16.0,128501,3926.0,0.0,0.0,284.0
49.0,15,159.0,20.0,0.0,3095.0,980.0,0.0,4.0,0.0,325.0,0.0,53.0,16.0,128501,4437.0,0.0,0.0,294.0
49.0,16,176.0,22.0,0.0,3125.0,980.0,0.0,4.0,0.0,384.0,0.0,66.0,16.0,128501,5005.0,0.0,0.0,314.0
49.0,17,193.0,22.0,0.0,3125.0,980.0,0.0,4.0,0.0,459.0,0.0,75.0,16.0,128501,5633.0,0.0,0.0,344.0
49.0,18,211.0,22.0,0.0,3125.0,980.0,0.0,4.0,0.0,563.0,0.0,85.0,16.0,128501,6315.0,0.0,0.0,354.0
49.0,19,227.0,22.0,0.0,3125.0,980.0,0.0,4.0,0.0,692.0,0.0,96.0,16.0,128501,7091.0,0.0,0.0,354.0
49.0,20,248.0,22.0,0.0,3125.0,980.0,0.0,4.0,0.0,830.0,0.0,111.0,16.0,128501,7909.0,0.0,0.0,354.0
49.0,21,259.0,22.0,0.0,3125.0,1080.0,0.0,4.0,0.0,1011.0,0.0,121.0,16.0,128501,8848.0,0.0,0.0,354.0
49.0,22,274.0,22.0,0.0,3125.0,1180.0,0.0,4.0,0.0,1203.0,0.0,132.0,16.0,128501,9931.0,0.0,0.0,354.0
49.0,23,297.0,22.0,0.0,3125.0,1180.0,0.0,4.0,0.0,1352.0,0.0,143.0,16.0,128501,11192.0,0.0,0.0,354.0
49.0,24,322.0,22.0,0.0,3125.0,1180.0,0.0,4.0,0.0,1468.0,0.0,155.0,16.0,128501,12584.0,0.0,0.0,354.0
49.0,25,339.0,22.0,0.0,3125.0,1180.0,0.0,4.0,0.0,1560.0,0.0,167.0,16.0,128501,14199.0,0.0,0.0,354.0
49.0,26,356.0,22.0,0.0,3585.0,1180.0,0.0,4.0,0.0,1604.0,0.0,179.0,16.0,128501,15956.0,0.0,0.0,354.0
49.0,27,373.0,22.0,0.0,4045.0,1180.0,0.0,4.0,0.0,1630.0,0.0,191.0,16.0,128501,17841.0,0.0,0.0,354.0
49.0,28,386.0,22.0,0.0,4045.0,1180.0,0.0,4.0,0.0,1656.0,0.0,202.0,16.0,128501,19931.0,0.0,0.0,354.0
49.0,29,395.0,22.0,0.0,4505.0,1180.0,0.0,4.0,0.0,1683.0,0.0,211.0,16.0,128501,22164.0,0.0,0.0,354.0
49.0,30,403.0,22.0,0.0,4965.0,1180.0,0.0,4.0,0.0,1711.0,0.0,219.0,16.0,128501,24551.0,0.0,0.0,354.0
49.0,31,411.0,22.0,0.0,5425.0,1180.0,0.0,4.0,0.0,1739.0,0.0,227.0,16.0,128501,27046.0,0.0,0.0,354.0
49.0,32,419.0,22.0,0.0,5885.0,1180.0,0.0,4.0,0.0,1767.0,0.0,235.0,16.0,128501,29651.0,0.0,0.0,354.0
49.0,33,427.0,22.0,0.0,6385.0,1180.0,0.0,4.0,0.0,1794.0,0.0,243.0,16.0,128501,32397.0,0.0,0.0,354.0
49.0,34,435.0,22.0,0.0,7385.0,1180.0,0.0,4.0,0.0,1820.0,0.0,251.0,16.0,128501,35251.0,0.0,0.0,354.0
49.0,35,443.0,22.0,0.0,7885.0,1180.0,0.0,4.0,0.0,1846.0,0.0,259.0,16.0,128501,38290.0,0.0,0.0,354.0
49.0,36,451.0,22.0,0.0,7885.0,1180.0,0.0,4.0,0.0,1872.0,0.0,267.0,16.0,128501,41495.0,0.0,0.0,354.0
49.0,37,460.0,22.0,0.0,8385.0,1180.0,0.0,4.0,0.0,1898.0,0.0,276.0,16.0,128501,44744.0,0.0,0.0,354.0
49.0,38,470.0,22.0,0.0,9385.0,1180.0,0.0,4.0,0.0,1924.0,0.0,286.0,16.0,128501,48030.0,0.0,0.0,354.0
0.0,2,0.0,0.0,0.0,50.0,75.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,128701,0.0,25.0,0.0,10.0
0.0,3,0.0,0.0,0.0,140.0,125.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,128701,0.0,90.0,0.0,30.0
0.0,4,1.0,0.0,0.0,260.0,295.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,128701,0.0,213.0,0.0,75.0
10.0,5,2.0,0.0,0.0,440.0,455.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,128701,0.0,396.0,0.0,140.0
10.0,6,3.0,0.0,0.0,675.0,845.0,0.0,3.0,0.0,0.0,0.0,15.0,0.0,128701,0.0,642.0,0.0,170.0
10.0,7,5.0,0.0,0.0,880.0,1685.0,0.0,6.0,0.0,0.0,0.0,21.0,0.0,128701,0.0,932.0,0.0,210.0
10.0,8,7.0,9.0,0.0,1310.0,2245.0,0.0,9.0,10.0,0.0,0.0,29.0,0.0,128701,0.0,1285.0,0.0,235.0
10.0,9,10.0,23.0,1.0,1560.0,2245.0,0.0,9.0,40.0,0.0,0.0,40.0,5.0,128701,0.0,1714.0,0.0,260.0
20.0,10,18.0,37.0,1.0,1760.0,2245.0,0.0,9.0,100.0,0.0,0.0,45.0,10.0,128701,0.0,2196.0,0.0,260.0
30.0,11,24.0,37.0,3.0,1960.0,2495.0,0.0,9.0,144.0,0.0,0.0,52.0,15.0,128701,0.0,2660.0,13.0,260.0
30.0,12,26.0,37.0,3.0,2530.0,2745.0,0.0,9.0,188.0,0.0,0.0,63.0,15.0,128701,0.0,3112.0,36.0,260.0
30.0,13,34.0,37.0,3.0,2780.0,2745.0,0.0,9.0,241.0,0.0,0.0,76.0,15.0,128701,0.0,3586.0,56.0,285.0
30.0,14,48.0,37.0,5.0,2940.0,2745.0,0.0,9.0,318.0,0.0,0.0,94.0,15.0,128701,0.0,4081.0,56.0,310.0
30.0,15,62.0,37.0,5.0,2940.0,2745.0,0.0,9.0,438.0,0.0,0.0,108.0,15.0,128701,0.0,4653.0,56.0,310.0
30.0,16,74.0,37.0,5.0,2940.0,2745.0,0.0,9.0,567.0,0.0,0.0,119.0,15.0,128701,0.0,5254.0,64.0,310.0
30.0,17,83.0,37.0,5.0,2990.0,2745.0,0.0,9.0,692.0,0.0,0.0,137.0,15.0,128701,0.0,5895.0,67.0,310.0
30.0,18,99.0,37.0,7.0,3040.0,2745.0,0.0,9.0,829.0,0.0,0.0,155.0,15.0,128701,0.0,6566.0,67.0,310.0
30.0,19,112.0,37.0,7.0,3135.0,2745.0,0.0,9.0,967.0,0.0,0.0,166.0,15.0,128701,0.0,7404.0,67.0,310.0
30.0,20,125.0,37.0,7.0,3330.0,2745.0,0.0,9.0,1048.0,0.0,0.0,189.0,15.0,128701,0.0,8297.0,67.0,310.0
30.0,21,136.0,37.0,7.0,3640.0,2745.0,0.0,9.0,1143.0,0.0,0.0,219.0,15.0,128701,0.0,9241.0,67.0,310.0
30.0,22,154.0,37.0,7.0,3850.0,2745.0,0.0,9.0,1227.0,0.0,0.0,244.0,15.0,128701,0.0,10372.0,67.0,310.0
30.0,23,176.0,37.0,7.0,3940.0,2745.0,0.0,9.0,1286.0,0.0,0.0,266.0,15.0,128701,0.0,11692.0,67.0,310.0
30.0,24,185.0,37.0,7.0,4555.0,2745.0,0.0,9.0,1337.0,0.0,0.0,277.0,15.0,128701,0.0,13189.0,67.0,310.0
30.0,25,207.0,37.0,7.0,4555.0,2745.0,0.0,9.0,1392.0,0.0,0.0,293.0,15.0,128701,0.0,14824.0,67.0,310.0
30.0,26,229.0,37.0,7.0,5135.0,2745.0,0.0,9.0,1416.0,0.0,0.0,312.0,15.0,128701,0.0,16541.0,67.0,310.0
30.0,27,256.0,37.0,7.0,6800.0,2745.0,0.0,9.0,1434.0,0.0,0.0,332.0,15.0,128701,0.0,18218.0,67.0,310.0
30.0,28,274.0,37.0,7.0,7060.0,2745.0,0.0,9.0,1459.0,0.0,0.0,350.0,15.0,128701,0.0,20232.0,67.0,310.0
30.0,29,279.0,37.0,7.0,7905.0,2745.0,0.0,9.0,1492.0,0.0,0.0,355.0,15.0,128701,0.0,22470.0,67.0,310.0
30.0,30,289.0,37.0,7.0,8225.0,2745.0,0.0,9.0,1526.0,0.0,0.0,365.0,15.0,128701,0.0,24863.0,67.0,310.0
30.0,31,304.0,37.0,7.0,8545.0,2745.0,0.0,9.0,1569.0,0.0,0.0,380.0,15.0,128701,0.0,27310.0,67.0,310.0
30.0,32,315.0,37.0,7.0,8865.0,2745.0,0.0,9.0,1602.0,0.0,0.0,391.0,15.0,128701,0.0,29912.0,67.0,310.0
30.0,33,327.0,37.0,7.0,9235.0,2745.0,0.0,9.0,1633.0,0.0,0.0,403.0,15.0,128701,0.0,32644.0,67.0,310.0
30.0,34,339.0,37.0,7.0,9605.0,2745.0,0.0,9.0,1663.0,0.0,0.0,415.0,15.0,128701,0.0,35540.0,67.0,310.0
30.0,35,351.0,37.0,7.0,9975.0,2745.0,0.0,9.0,1693.0,0.0,0.0,427.0,15.0,128701,0.0,38565.0,67.0,310.0
30.0,36,364.0,37.0,7.0,10345.0,2745.0,0.0,9.0,1723.0,0.0,0.0,440.0,15.0,128701,0.0,41689.0,67.0,310.0
30.0,37,378.0,37.0,7.0,10765.0,2745.0,0.0,9.0,1753.0,0.0,0.0,454.0,15.0,128701,0.0,44907.0,67.0,310.0
30.0,38,392.0,37.0,7.0,11605.0,2745.0,0.0,9.0,1783.0,0.0,0.0,468.0,15.0,128701,0.0,48187.0,67.0,310.0
0.0,2,0.0,0.0,0.0,95.0,75.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,128801,0.0,19.0,0.0,0.0
0.0,3,1.0,0.0,0.0,370.0,150.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,128801,0.0,62.0,0.0,0.0
0.0,4,4.0,0.0,0.0,915.0,200.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,128801,0.0,143.0,0.0,0.0
5.0,5,11.0,0.0,0.0,1665.0,200.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,128801,0.0,256.0,0.0,10.0
5.0,6,13.0,0.0,0.0,2530.0,380.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,128801,0.0,459.0,0.0,10.0
5.0,7,19.0,0.0,0.0,3500.0,615.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,128801,0.0,688.0,0.0,10.0
5.0,8,27.0,0.0,0.0,4325.0,615.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,128801,0.0,975.0,0.0,25.0
5.0,9,35.0,9.0,0.0,4930.0,1015.0,0.0,4.0,20.0,0.0,0.0,83.0,0.0,128801,0.0,1288.0,0.0,40.0
30.0,10,44.0,18.0,5.0,5290.0,1015.0,0.0,9.0,50.0,0.0,0.0,92.0,0.0,128801,0.0,1664.0,0.0,40.0
40.0,11,53.0,18.0,7.0,5710.0,1015.0,0.0,14.0,88.0,0.0,0.0,100.0,0.0,128801,0.0,2082.0,13.0,40.0
50.0,12,66.0,21.0,7.0,6480.0,1015.0,0.0,14.0,118.0,0.0,0.0,116.0,0.0,128801,0.0,2442.0,29.0,40.0
50.0,13,76.0,24.0,7.0,6990.0,1015.0,0.0,14.0,141.0,0.0,0.0,128.0,0.0,128801,0.0,2899.0,42.0,73.0
50.0,14,87.0,24.0,7.0,7450.0,1015.0,0.0,14.0,182.0,0.0,0.0,141.0,0.0,128801,0.0,3423.0,42.0,106.0
50.0,15,102.0,24.0,7.0,7820.0,1015.0,0.0,14.0,248.0,0.0,0.0,160.0,0.0,128801,0.0,3950.0,42.0,106.0
50.0,16,110.0,24.0,7.0,7960.0,1015.0,0.0,14.0,338.0,0.0,0.0,174.0,0.0,128801,0.0,4568.0,45.0,118.0
50.0,17,116.0,24.0,7.0,8150.0,1015.0,0.0,14.0,435.0,0.0,0.0,188.0,0.0,128801,0.0,5242.0,48.0,118.0
50.0,18,125.0,24.0,7.0,8415.0,1015.0,0.0,14.0,559.0,0.0,0.0,197.0,0.0,128801,0.0,5988.0,48.0,118.0
50.0,19,137.0,24.0,7.0,8740.0,1015.0,0.0,14.0,698.0,0.0,0.0,209.0,0.0,128801,0.0,6799.0,48.0,118.0
50.0,20,149.0,24.0,7.0,9065.0,1015.0,0.0,14.0,817.0,0.0,0.0,231.0,0.0,128801,0.0,7668.0,48.0,118.0
50.0,21,159.0,24.0,7.0,9350.0,1015.0,0.0,14.0,948.0,0.0,0.0,250.0,0.0,128801,0.0,8657.0,48.0,118.0
50.0,22,172.0,24.0,7.0,9565.0,1015.0,0.0,14.0,1084.0,0.0,0.0,267.0,0.0,128801,0.0,9826.0,48.0,118.0
50.0,23,189.0,24.0,7.0,9910.0,1015.0,0.0,14.0,1195.0,0.0,0.0,289.0,0.0,128801,0.0,11116.0,48.0,118.0
50.0,24,211.0,24.0,7.0,10270.0,1015.0,0.0,14.0,1300.0,0.0,0.0,310.0,0.0,128801,0.0,12501.0,48.0,118.0
50.0,25,237.0,24.0,7.0,10730.0,1015.0,0.0,14.0,1385.0,0.0,0.0,333.0,0.0,128801,0.0,14015.0,48.0,118.0
50.0,26,259.0,24.0,7.0,11610.0,1015.0,0.0,14.0,1424.0,0.0,0.0,352.0,0.0,128801,0.0,15691.0,48.0,118.0
50.0,27,281.0,24.0,7.0,12590.0,1015.0,0.0,14.0,1448.0,0.0,0.0,371.0,0.0,128801,0.0,17473.0,48.0,118.0
50.0,28,294.0,24.0,7.0,13775.0,1015.0,0.0,14.0,1472.0,0.0,0.0,384.0,0.0,128801,0.0,19434.0,48.0,118.0
50.0,29,299.0,24.0,7.0,15020.0,1015.0,0.0,14.0,1497.0,0.0,0.0,389.0,0.0,128801,0.0,21632.0,48.0,118.0
50.0,30,309.0,24.0,7.0,15740.0,1015.0,0.0,14.0,1523.0,0.0,0.0,399.0,0.0,128801,0.0,23984.0,48.0,118.0
50.0,31,314.0,24.0,7.0,16665.0,1015.0,0.0,14.0,1549.0,0.0,0.0,404.0,0.0,128801,0.0,26472.0,48.0,118.0
50.0,32,314.0,24.0,7.0,18215.0,1015.0,0.0,14.0,1575.0,0.0,0.0,404.0,0.0,128801,0.0,29050.0,48.0,118.0
50.0,33,320.0,24.0,7.0,19710.0,1015.0,0.0,14.0,1600.0,0.0,0.0,410.0,0.0,128801,0.0,31719.0,48.0,118.0
50.0,34,332.0,24.0,7.0,20680.0,1015.0,0.0,14.0,1624.0,0.0,0.0,422.0,0.0,128801,0.0,34551.0,48.0,118.0
50.0,35,344.0,24.0,7.0,21650.0,1015.0,0.0,14.0,1648.0,0.0,0.0,434.0,0.0,128801,0.0,37512.0,48.0,118.0
50.0,36,357.0,24.0,7.0,22620.0,1015.0,0.0,14.0,1672.0,0.0,0.0,447.0,0.0,128801,0.0,40572.0,48.0,118.0
50.0,37,371.0,24.0,7.0,23640.0,1015.0,0.0,14.0,1696.0,0.0,0.0,461.0,0.0,128801,0.0,43726.0,48.0,118.0
