limit_num,item_type,end_time,value,gojuon_order,item_name,start_time,price,promotion_level,item_id,description,sell_check_disp
9999,13,2099/12/31 23:59:59,0,0,讨伐证,2024/05/16 12:00:00,0,1,60922,在活动期间讨伐了怪物的证明。收集后可用于讨伐证兑换。,0
9999,13,2099/12/31 23:59:59,0,0,首领挑战券,2024/05/31 11:00:00,0,1,60931,可以在活动期间获得的扫荡券。消耗后就能挑战首领战。,0
9999,13,2099/12/31 23:59:59,0,0,讨伐证,2024/05/31 11:00:00,0,1,60932,在活动期间讨伐了怪物的证明。收集后可用于讨伐证兑换。,0
9999,13,2099/12/31 23:59:59,0,0,首领挑战券,2024/06/16 12:00:00,0,1,60941,可以在活动期间获得的扫荡券。消耗后就能挑战首领战。,0
9999,13,2099/12/31 23:59:59,0,0,讨伐证,2024/06/16 12:00:00,0,1,60942,在活动期间讨伐了怪物的证明。收集后可用于讨伐证兑换。,0
9999,13,2099/12/31 23:59:59,0,0,首领挑战券,2024/06/16 12:00:00,0,1,60951,可以在活动期间获得的扫荡券。消耗后就能挑战首领战。,0
9999,13,2099/12/31 23:59:59,0,0,讨伐证,2024/06/16 12:00:00,0,1,60952,在活动期间讨伐了怪物的证明。收集后可用于讨伐证兑换。,0
9999,13,2099/12/31 23:59:59,0,0,首领挑战券,2024/07/18 12:00:00,0,1,60961,可以在活动期间获得的扫荡券。消耗后就能挑战首领战。,0
9999,13,2099/12/31 23:59:59,0,0,讨伐证,2024/07/18 12:00:00,0,1,60962,在活动期间讨伐了怪物的证明。收集后可用于讨伐证兑换。,0
9999,13,2099/12/31 23:59:59,0,0,首领挑战券,2024/07/31 11:00:00,0,1,60971,可以在活动期间获得的扫荡券。消耗后就能挑战首领战。,0
9999,13,2099/12/31 23:59:59,0,0,讨伐证,2024/07/31 11:00:00,0,1,60972,在活动期间讨伐了怪物的证明。收集后可用于讨伐证兑换。,0
9999,13,2099/12/31 23:59:59,0,0,首领挑战券,2024/08/18 12:00:00,0,1,60981,可以在活动期间获得的扫荡券。消耗后就能挑战首领战。,0
9999,13,2099/12/31 23:59:59,0,0,讨伐证,2024/08/18 12:00:00,0,1,60982,在活动期间讨伐了怪物的证明。收集后可用于讨伐证兑换。,0
9999,13,2099/12/31 23:59:59,0,0,首领挑战券,2024/08/30 11:00:00,0,1,60991,可以在活动期间获得的扫荡券。消耗后就能挑战首领战。,0
9999,13,2099/12/31 23:59:59,0,0,讨伐证,2024/08/30 11:00:00,0,1,60992,在活动期间讨伐了怪物的证明。收集后可用于讨伐证兑换。,0
9999,13,2099/12/31 23:59:59,0,0,首领挑战券,2024/09/17 12:00:00,0,1,61001,可以在活动期间获得的扫荡券。消耗后就能挑战首领战。,0
9999,13,2099/12/31 23:59:59,0,0,讨伐证,2024/09/17 12:00:00,0,1,61002,在活动期间讨伐了怪物的证明。收集后可用于讨伐证兑换。,0
9999,13,2099/12/31 23:59:59,0,0,首领挑战券,2024/09/30 11:00:00,0,1,61011,可以在活动期间获得的扫荡券。消耗后就能挑战首领战。,0
9999,13,2099/12/31 23:59:59,0,0,讨伐证,2024/09/30 11:00:00,0,1,61012,在活动期间讨伐了怪物的证明。收集后可用于讨伐证兑换。,0
9999,13,2099/12/31 23:59:59,0,0,首领挑战券,2024/10/17 12:00:00,0,1,61021,可以在活动期间获得的扫荡券。消耗后就能挑战首领战。,0
9999,13,2099/12/31 23:59:59,0,0,讨伐证,2024/10/17 12:00:00,0,1,61022,在活动期间讨伐了怪物的证明。收集后可用于讨伐证兑换。,0
9999,13,2099/12/31 23:59:59,0,0,首领挑战券,2024/10/31 11:00:00,0,1,61031,可以在活动期间获得的扫荡券。消耗后就能挑战首领战。,0
9999,13,2099/12/31 23:59:59,0,0,讨伐证,2024/10/31 11:00:00,0,1,61032,在活动期间讨伐了怪物的证明。收集后可用于讨伐证兑换。,0
9999,13,2099/12/31 23:59:59,0,0,首领挑战券,2024/11/17 12:00:00,0,1,61041,可以在活动期间获得的扫荡券。消耗后就能挑战首领战。,0
9999,13,2099/12/31 23:59:59,0,0,讨伐证,2024/11/17 12:00:00,0,1,61042,在活动期间讨伐了怪物的证明。收集后可用于讨伐证兑换。,0
9999,13,2099/12/31 23:59:59,0,0,首领挑战券,2024/11/29 11:00:00,0,1,61051,可以在活动期间获得的扫荡券。消耗后就能挑战首领战。,0
9999,13,2099/12/31 23:59:59,0,0,讨伐证,2024/11/29 11:00:00,0,1,61052,在活动期间讨伐了怪物的证明。收集后可用于讨伐证兑换。,0
9999,13,2099/12/31 23:59:59,0,0,首领挑战券,2024/12/16 11:00:00,0,1,61061,可以在活动期间获得的扫荡券。消耗后就能挑战首领战。,0
9999,13,2099/12/31 23:59:59,0,0,讨伐证,2024/12/16 11:00:00,0,1,61062,在活动期间讨伐了怪物的证明。收集后可用于讨伐证兑换。,0
9999,13,2099/12/31 23:59:59,0,0,首领挑战券,2024/12/31 11:00:00,0,1,61071,可以在活动期间获得的扫荡券。消耗后就能挑战首领战。,0
9999,13,2099/12/31 23:59:59,0,0,讨伐证,2024/12/31 11:00:00,0,1,61072,在活动期间讨伐了怪物的证明。收集后可用于讨伐证兑换。,0
9999,13,2099/12/31 23:59:59,0,0,首领挑战券,2025/01/16 12:00:00,0,1,61081,可以在活动期间获得的扫荡券。消耗后就能挑战首领战。,0
9999,13,2099/12/31 23:59:59,0,0,讨伐证,2025/01/16 12:00:00,0,1,61082,在活动期间讨伐了怪物的证明。收集后可用于讨伐证兑换。,0
9999,13,2099/12/31 23:59:59,0,0,首领挑战券（前篇专用）,2025/01/27 11:00:00,0,1,61091,可以在活动期间获得的扫荡券。消耗后就能挑战首领战。,0
9999,13,2099/12/31 23:59:59,0,0,讨伐证（前篇专用）,2025/01/27 11:00:00,0,1,61092,在活动期间讨伐了怪物的证明。收集后可用于讨伐证兑换。,0
9999,13,2099/12/31 23:59:59,0,0,首领挑战券（后篇专用）,2025/02/03 11:00:00,0,1,61101,可以在活动期间获得的扫荡券。消耗后就能挑战首领战。,0
9999,13,2099/12/31 23:59:59,0,0,讨伐证（后篇专用）,2025/02/03 11:00:00,0,1,61102,在活动期间讨伐了怪物的证明。收集后可用于讨伐证兑换。,0
9999,13,2099/12/31 23:59:59,0,0,首领挑战券（前篇专用）,2025/02/05 12:00:00,0,1,61111,可以在活动期间获得的扫荡券。消耗后就能挑战首领战。,0
9999,13,2099/12/31 23:59:59,0,0,讨伐证（前篇专用）,2025/02/05 12:00:00,0,1,61112,在活动期间讨伐了怪物的证明。收集后可用于讨伐证兑换。,0
9999,13,2099/12/31 23:59:59,0,0,首领挑战券（后篇专用）,2025/02/10 12:00:00,0,1,61121,可以在活动期间获得的扫荡券。消耗后就能挑战首领战。,0
9999,13,2099/12/31 23:59:59,0,0,讨伐证（后篇专用）,2025/02/10 12:00:00,0,1,61122,在活动期间讨伐了怪物的证明。收集后可用于讨伐证兑换。,0
9999,13,2099/12/31 23:59:59,0,0,首领挑战券,2025/02/26 11:00:00,0,1,61131,可以在活动期间获得的扫荡券。消耗后就能挑战首领战。,0
9999,13,2099/12/31 23:59:59,0,0,讨伐证,2025/02/26 11:00:00,0,1,61132,在活动期间讨伐了怪物的证明。收集后可用于讨伐证兑换。,0
9999,13,2099/12/31 23:59:59,0,0,首领挑战券,2025/03/16 12:00:00,0,1,61141,可以在活动期间获得的扫荡券。消耗后就能挑战首领战。,0
9999,13,2099/12/31 23:59:59,0,0,讨伐证,2025/03/16 12:00:00,0,1,61142,在活动期间讨伐了怪物的证明。收集后可用于讨伐证兑换。,0
9999,13,2099/12/31 23:59:59,0,0,首领挑战券,2025/03/31 11:00:00,0,1,61151,可以在活动期间获得的扫荡券。消耗后就能挑战首领战。,0
9999,13,2099/12/31 23:59:59,0,0,讨伐证,2025/03/31 11:00:00,0,1,61152,在活动期间讨伐了怪物的证明。收集后可用于讨伐证兑换。,0
9999,13,2099/12/31 23:59:59,0,0,首领挑战券,2025/03/31 11:00:00,0,1,61161,可以在活动期间获得的扫荡券。消耗后就能挑战首领战。,0
9999,13,2099/12/31 23:59:59,0,0,讨伐证,2025/03/31 11:00:00,0,1,61162,在活动期间讨伐了怪物的证明。收集后可用于讨伐证兑换。,0
9999,13,2099/12/31 23:59:59,0,0,首领挑战券,2025/04/15 11:00:00,0,1,61171,可以在活动期间获得的扫荡券。消耗后就能挑战首领战。,0
9999,13,2099/12/31 23:59:59,0,0,讨伐证,2025/04/15 11:00:00,0,1,61172,在活动期间讨伐了怪物的证明。收集后可用于讨伐证兑换。,0
9999,13,2099/12/31 23:59:59,0,0,首领挑战券,2025/04/15 11:00:00,0,1,61181,可以在活动期间获得的扫荡券。消耗后就能挑战首领战。,0
9999,13,2099/12/31 23:59:59,0,0,讨伐证,2025/04/15 11:00:00,0,1,61182,在活动期间讨伐了怪物的证明。收集后可用于讨伐证兑换。,0
9999,13,2099/12/31 23:59:59,0,0,首领挑战券,2025/04/30 11:00:00,0,1,61191,可以在活动期间获得的扫荡券。消耗后就能挑战首领战。,0
9999,13,2099/12/31 23:59:59,0,0,讨伐证,2025/04/30 11:00:00,0,1,61192,在活动期间讨伐了怪物的证明。收集后可用于讨伐证兑换。,0
9999,13,2099/12/31 23:59:59,0,0,首领挑战券,2025/04/30 11:00:00,0,1,61201,可以在活动期间获得的扫荡券。消耗后就能挑战首领战。,0
9999,13,2099/12/31 23:59:59,0,0,讨伐证,2025/04/30 11:00:00,0,1,61202,在活动期间讨伐了怪物的证明。收集后可用于讨伐证兑换。,0
9999,13,2099/12/31 23:59:59,0,0,首领挑战券,2025/05/15 11:00:00,0,1,61211,可以在活动期间获得的扫荡券。消耗后就能挑战首领战。,0
9999,13,2099/12/31 23:59:59,0,0,讨伐证,2025/05/15 11:00:00,0,1,61212,在活动期间讨伐了怪物的证明。收集后可用于讨伐证兑换。,0
9999,13,2099/12/31 23:59:59,0,0,首领挑战券,2025/05/15 11:00:00,0,1,61221,可以在活动期间获得的扫荡券。消耗后就能挑战首领战。,0
9999,13,2099/12/31 23:59:59,0,0,讨伐证,2025/05/15 11:00:00,0,1,61222,在活动期间讨伐了怪物的证明。收集后可用于讨伐证兑换。,0
9999,13,2099/12/31 23:59:59,0,0,首领挑战券,2025/05/30 11:00:00,0,1,61231,可以在活动期间获得的扫荡券。消耗后就能挑战首领战。,0
9999,13,2099/12/31 23:59:59,0,0,讨伐证,2025/05/30 11:00:00,0,1,61232,在活动期间讨伐了怪物的证明。收集后可用于讨伐证兑换。,0
9999,13,2099/12/31 23:59:59,0,0,首领挑战券,2025/06/15 12:00:00,0,1,61241,可以在活动期间获得的扫荡券。消耗后就能挑战首领战。,0
9999,13,2099/12/31 23:59:59,0,0,讨伐证,2025/06/15 12:00:00,0,1,61242,在活动期间讨伐了怪物的证明。收集后可用于讨伐证兑换。,0
9999,13,2099/12/31 23:59:59,0,0,首领挑战券,2025/06/30 11:00:00,0,1,61251,可以在活动期间获得的扫荡券。消耗后就能挑战首领战。,0
9999,13,2099/12/31 23:59:59,0,0,讨伐证,2025/06/30 11:00:00,0,1,61252,在活动期间讨伐了怪物的证明。收集后可用于讨伐证兑换。,0
9999,13,2099/12/31 23:59:59,0,0,首领挑战券,2025/06/30 11:00:00,0,1,61261,可以在活动期间获得的扫荡券。消耗后就能挑战首领战。,0
9999,13,2099/12/31 23:59:59,0,0,讨伐证,2025/06/30 11:00:00,0,1,61262,在活动期间讨伐了怪物的证明。收集后可用于讨伐证兑换。,0
9999,13,2099/12/31 23:59:59,0,0,首领挑战券,2025/07/15 11:00:00,0,1,61271,可以在活动期间获得的扫荡券。消耗后就能挑战首领战。,0
9999,13,2099/12/31 23:59:59,0,0,讨伐证,2025/07/15 11:00:00,0,1,61272,在活动期间讨伐了怪物的证明。收集后可用于讨伐证兑换。,0
9999,13,2099/12/31 23:59:59,0,0,首领挑战券,2025/07/15 11:00:00,0,1,61281,可以在活动期间获得的扫荡券。消耗后就能挑战首领战。,0
9999,13,2099/12/31 23:59:59,0,0,讨伐证,2025/07/15 11:00:00,0,1,61282,在活动期间讨伐了怪物的证明。收集后可用于讨伐证兑换。,0
9999,13,2099/12/31 23:59:59,0,0,首领挑战券,2025/07/30 11:00:00,0,1,61291,可以在活动期间获得的扫荡券。消耗后就能挑战首领战。,0
9999,13,2099/12/31 23:59:59,0,0,讨伐证,2025/07/30 11:00:00,0,1,61292,在活动期间讨伐了怪物的证明。收集后可用于讨伐证兑换。,0
9999,13,2099/12/31 23:59:59,0,0,首领挑战券,2025/07/30 11:00:00,0,1,61301,可以在活动期间获得的扫荡券。消耗后就能挑战首领战。,0
9999,13,2099/12/31 23:59:59,0,0,讨伐证,2025/07/30 11:00:00,0,1,61302,在活动期间讨伐了怪物的证明。收集后可用于讨伐证兑换。,0
9999,13,2099/12/31 23:59:59,0,0,首领挑战券,2025/08/14 11:00:00,0,1,61311,可以在活动期间获得的扫荡券。消耗后就能挑战首领战。,0
9999,13,2099/12/31 23:59:59,0,0,讨伐证,2025/08/14 11:00:00,0,1,61312,在活动期间讨伐了怪物的证明。收集后可用于讨伐证兑换。,0
9999,13,2099/12/31 23:59:59,0,0,首领挑战券,2025/08/14 11:00:00,0,1,61321,可以在活动期间获得的扫荡券。消耗后就能挑战首领战。,0
9999,13,2099/12/31 23:59:59,0,0,讨伐证,2025/08/14 11:00:00,0,1,61322,在活动期间讨伐了怪物的证明。收集后可用于讨伐证兑换。,0
9999,13,2099/12/31 23:59:59,0,0,首领挑战券,2025/08/29 11:00:00,0,1,61331,可以在活动期间获得的扫荡券。消耗后就能挑战首领战。,0
9999,13,2099/12/31 23:59:59,0,0,讨伐证,2025/08/29 11:00:00,0,1,61332,在活动期间讨伐了怪物的证明。收集后可用于讨伐证兑换。,0
9999,13,2099/12/31 23:59:59,0,0,首领挑战券,2025/08/29 11:00:00,0,1,61341,可以在活动期间获得的扫荡券。消耗后就能挑战首领战。,0
9999,13,2099/12/31 23:59:59,0,0,讨伐证,2025/08/29 11:00:00,0,1,61342,在活动期间讨伐了怪物的证明。收集后可用于讨伐证兑换。,0
9999,13,2099/12/31 23:59:59,0,0,首领挑战券（前篇专用）,2025/09/15 11:00:00,0,1,61351,可以在活动期间获得的扫荡券。消耗后就能挑战首领战。,0
9999,13,2099/12/31 23:59:59,0,0,讨伐证（前篇专用）,2025/09/15 11:00:00,0,1,61352,在活动期间讨伐了怪物的证明。收集后可用于讨伐证兑换。,0
9999,13,2099/12/31 23:59:59,0,0,首领挑战券（后篇专用）,2025/09/22 12:00:00,0,1,61361,可以在活动期间获得的扫荡券。消耗后就能挑战首领战。,0
9999,13,2099/12/31 23:59:59,0,0,讨伐证（后篇专用）,2025/09/22 12:00:00,0,1,61362,在活动期间讨伐了怪物的证明。收集后可用于讨伐证兑换。,0
9999,13,2099/12/31 23:59:59,0,0,首领挑战券（前篇专用）,2025/09/24 12:00:00,0,1,61371,可以在活动期间获得的扫荡券。消耗后就能挑战首领战。,0
9999,13,2099/12/31 23:59:59,0,0,讨伐证（前篇专用）,2025/09/24 12:00:00,0,1,61372,在活动期间讨伐了怪物的证明。收集后可用于讨伐证兑换。,0
9999,13,2099/12/31 23:59:59,0,0,首领挑战券（后篇专用）,2025/09/29 09:00:00,0,1,61381,可以在活动期间获得的扫荡券。消耗后就能挑战首领战。,0
9999,13,2099/12/31 23:59:59,0,0,讨伐证（后篇专用）,2025/09/29 09:00:00,0,1,61382,在活动期间讨伐了怪物的证明。收集后可用于讨伐证兑换。,0
9999,13,2099/12/31 23:59:59,0,0,首领挑战券,2025/10/13 11:00:00,0,1,61391,可以在活动期间获得的扫荡券。消耗后就能挑战首领战。,0
9999,13,2099/12/31 23:59:59,0,0,讨伐证,2025/10/13 11:00:00,0,1,61392,在活动期间讨伐了怪物的证明。收集后可用于讨伐证兑换。,0
9999,13,2099/12/31 23:59:59,0,0,首领挑战券,2025/10/13 11:00:00,0,1,61401,可以在活动期间获得的扫荡券。消耗后就能挑战首领战。,0
9999,13,2099/12/31 23:59:59,0,0,讨伐证,2025/10/13 11:00:00,0,1,61402,在活动期间讨伐了怪物的证明。收集后可用于讨伐证兑换。,0
9999,13,2099/12/31 23:59:59,0,0,首领挑战券,2025/10/30 11:00:00,0,1,61411,可以在活动期间获得的扫荡券。消耗后就能挑战首领战。,0
9999,13,2099/12/31 23:59:59,0,0,讨伐证,2025/10/30 11:00:00,0,1,61412,在活动期间讨伐了怪物的证明。收集后可用于讨伐证兑换。,0
9999,13,2099/12/31 23:59:59,0,0,首领挑战券,2025/10/30 11:00:00,0,1,61421,可以在活动期间获得的扫荡券。消耗后就能挑战首领战。,0
9999,13,2099/12/31 23:59:59,0,0,讨伐证,2025/10/30 11:00:00,0,1,61422,在活动期间讨伐了怪物的证明。收集后可用于讨伐证兑换。,0
9999,13,2099/12/31 23:59:59,0,0,首领挑战券,2025/11/14 11:00:00,0,1,61431,可以在活动期间获得的扫荡券。消耗后就能挑战首领战。,0
9999,13,2099/12/31 23:59:59,0,0,讨伐证,2025/11/14 11:00:00,0,1,61432,在活动期间讨伐了怪物的证明。收集后可用于讨伐证兑换。,0
9999,13,2099/12/31 23:59:59,0,0,首领挑战券,2025/11/14 11:00:00,0,1,61441,可以在活动期间获得的扫荡券。消耗后就能挑战首领战。,0
9999,13,2099/12/31 23:59:59,0,0,讨伐证,2025/11/14 11:00:00,0,1,61442,在活动期间讨伐了怪物的证明。收集后可用于讨伐证兑换。,0
9999,13,2099/12/31 23:59:59,0,0,首领挑战券,2025/11/29 11:00:00,0,1,61451,可以在活动期间获得的扫荡券。消耗后就能挑战首领战。,0
9999,13,2099/12/31 23:59:59,0,0,讨伐证,2025/11/29 11:00:00,0,1,61452,在活动期间讨伐了怪物的证明。收集后可用于讨伐证兑换。,0
9999,13,2099/12/31 23:59:59,0,0,首领挑战券,2025/11/29 11:00:00,0,1,61461,可以在活动期间获得的扫荡券。消耗后就能挑战首领战。,0
9999,13,2099/12/31 23:59:59,0,0,讨伐证,2025/11/29 11:00:00,0,1,61462,在活动期间讨伐了怪物的证明。收集后可用于讨伐证兑换。,0
9999,13,2099/12/31 23:59:59,0,0,首领挑战券,2025/12/15 11:00:00,0,1,61471,可以在活动期间获得的扫荡券。消耗后就能挑战首领战。,0
9999,13,2099/12/31 23:59:59,0,0,讨伐证,2025/12/15 11:00:00,0,1,61472,在活动期间讨伐了怪物的证明。收集后可用于讨伐证兑换。,0
9999,13,2099/12/31 23:59:59,0,0,首领挑战券,2025/12/15 11:00:00,0,1,61481,可以在活动期间获得的扫荡券。消耗后就能挑战首领战。,0
9999,13,2099/12/31 23:59:59,0,0,讨伐证,2025/12/15 11:00:00,0,1,61482,在活动期间讨伐了怪物的证明。收集后可用于讨伐证兑换。,0
9999,13,2099/12/31 23:59:59,0,0,首领挑战券,2025/12/30 11:00:00,0,1,61491,可以在活动期间获得的扫荡券。消耗后就能挑战首领战。,0
9999,13,2099/12/31 23:59:59,0,0,讨伐证,2025/12/30 11:00:00,0,1,61492,在活动期间讨伐了怪物的证明。收集后可用于讨伐证兑换。,0
9999,13,2099/12/31 23:59:59,0,0,首领挑战券,2026/01/14 11:00:00,0,1,61501,可以在活动期间获得的扫荡券。消耗后就能挑战首领战。,0
9999,13,2099/12/31 23:59:59,0,0,讨伐证,2015/12/17 15:00:00,0,1,61502,在活动期间讨伐了怪物的证明。收集后可用于讨伐证兑换。,0
9999,13,2099/12/31 23:59:59,0,0,首领挑战券,2026/04/30 11:00:00,0,1,61511,可以在活动期间获得的扫荡券。消耗后就能挑战首领战。,0
9999,13,2099/12/31 23:59:59,0,0,讨伐证,2026/04/30 11:00:00,0,1,61512,在活动期间讨伐了怪物的证明。收集后可用于讨伐证兑换。,0
9999,13,2099/12/31 23:59:59,0,0,首领挑战券,2026/04/30 11:00:00,0,1,61521,可以在活动期间获得的扫荡券。消耗后就能挑战首领战。,0
9999,13,2099/12/31 23:59:59,0,0,讨伐证,2026/04/30 11:00:00,0,1,61522,在活动期间讨伐了怪物的证明。收集后可用于讨伐证兑换。,0
9999,13,2099/12/31 23:59:59,0,0,首领挑战券,2026/01/29 09:00:00,0,1,61531,可以在活动期间获得的扫荡券。消耗后就能挑战首领战。,0
9999,13,2099/12/31 23:59:59,0,0,讨伐证,2026/01/29 09:00:00,0,1,61532,在活动期间讨伐了怪物的证明。收集后可用于讨伐证兑换。,0
9999,13,2099/12/31 23:59:59,0,0,首领挑战券,2026/01/29 09:00:00,0,1,61541,可以在活动期间获得的扫荡券。消耗后就能挑战首领战。,0
9999,13,2099/12/31 23:59:59,0,0,讨伐证,2026/01/29 09:00:00,0,1,61542,在活动期间讨伐了怪物的证明。收集后可用于讨伐证兑换。,0
9999,13,2099/12/31 23:59:59,0,0,首领挑战券,2026/02/13 11:00:00,0,1,61551,可以在活动期间获得的扫荡券。消耗后就能挑战首领战。,0
9999,13,2099/12/31 23:59:59,0,0,讨伐证,2026/02/13 11:00:00,0,1,61552,在活动期间讨伐了怪物的证明。收集后可用于讨伐证兑换。,0
9999,13,2099/12/31 23:59:59,0,0,首领挑战券,2026/02/13 11:00:00,0,1,61561,可以在活动期间获得的扫荡券。消耗后就能挑战首领战。,0
9999,13,2099/12/31 23:59:59,0,0,讨伐证,2026/02/13 11:00:00,0,1,61562,在活动期间讨伐了怪物的证明。收集后可用于讨伐证兑换。,0
9999,13,2099/12/31 23:59:59,0,0,首领挑战券,2026/02/28 11:00:00,0,1,61571,可以在活动期间获得的扫荡券。消耗后就能挑战首领战。,0
9999,13,2099/12/31 23:59:59,0,0,讨伐证,2026/02/28 11:00:00,0,1,61572,在活动期间讨伐了怪物的证明。收集后可用于讨伐证兑换。,0
9999,13,2099/12/31 23:59:59,0,0,首领挑战券,2026/02/28 11:00:00,0,1,61581,可以在活动期间获得的扫荡券。消耗后就能挑战首领战。,0
9999,13,2099/12/31 23:59:59,0,0,讨伐证,2026/02/28 11:00:00,0,1,61582,在活动期间讨伐了怪物的证明。收集后可用于讨伐证兑换。,0
9999,13,2099/12/31 23:59:59,0,0,首领挑战券,2026/03/16 11:00:00,0,1,61591,可以在活动期间获得的扫荡券。消耗后就能挑战首领战。,0
9999,13,2099/12/31 23:59:59,0,0,讨伐证,2026/03/16 11:00:00,0,1,61592,在活动期间讨伐了怪物的证明。收集后可用于讨伐证兑换。,0
9999,13,2099/12/31 23:59:59,0,0,首领挑战券,2026/03/16 11:00:00,0,1,61601,可以在活动期间获得的扫荡券。消耗后就能挑战首领战。,0
9999,13,2099/12/31 23:59:59,0,0,讨伐证,2026/03/16 11:00:00,0,1,61602,在活动期间讨伐了怪物的证明。收集后可用于讨伐证兑换。,0
9999,13,2099/12/31 23:59:59,0,0,首领挑战券,2026/04/15 11:00:00,0,1,61621,可以在活动期间获得的扫荡券。消耗后就能挑战首领战。,0
9999,13,2099/12/31 23:59:59,0,0,讨伐证,2026/04/15 11:00:00,0,1,61622,在活动期间讨伐了怪物的证明。收集后可用于讨伐证兑换。,0
9999,13,2099/12/31 23:59:59,0,0,首领挑战券（前篇专用）,2026/05/15 11:00:00,0,1,61631,可以在活动期间获得的扫荡券。消耗后就能挑战首领战。,0
9999,13,2099/12/31 23:59:59,0,0,讨伐证（前篇专用）,2026/05/15 11:00:00,0,1,61632,在活动期间讨伐了怪物的证明。收集后可用于讨伐证兑换。,0
9999,13,2099/12/31 23:59:59,0,0,首领挑战券（后篇专用）,2026/05/15 11:00:00,0,1,61641,可以在活动期间获得的扫荡券。消耗后就能挑战首领战。,0
9999,13,2099/12/31 23:59:59,0,0,讨伐证（后篇专用）,2026/05/15 11:00:00,0,1,61642,在活动期间讨伐了怪物的证明。收集后可用于讨伐证兑换。,0
9999,13,2099/12/31 23:59:59,0,0,首领挑战券,2026/06/01 11:00:00,0,1,61651,可以在活动期间获得的扫荡券。消耗后就能挑战首领战。,0
9999,13,2099/12/31 23:59:59,0,0,讨伐证,2026/06/01 11:00:00,0,1,61652,在活动期间讨伐了怪物的证明。收集后可用于讨伐证兑换。,0
9999,13,2099/12/31 23:59:59,0,0,首领挑战券,2026/06/16 11:00:00,0,1,61661,可以在活动期间获得的扫荡券。消耗后就能挑战首领战。,0
9999,13,2099/12/31 23:59:59,0,0,讨伐证,2026/06/16 11:00:00,0,1,61662,在活动期间讨伐了怪物的证明。收集后可用于讨伐证兑换。,0
9999,13,2099/12/31 23:59:59,0,0,活动奖励券,2026/03/31 11:00:00,0,1,62001,由公会管理协会发行的奖券，用于交换报酬。可通过游玩剧情活动获得。,0
9999,13,2099/12/31 23:59:59,0,0,活动奖励券,2026/03/31 11:00:00,0,1,62011,由公会管理协会发行的奖券，用于交换报酬。可通过游玩剧情活动获得。,0
9999,13,2099/12/31 23:59:59,0,0,活动奖励券,2026/05/15 11:00:00,0,1,62021,由公会管理协会发行的奖券，用于交换报酬。可通过游玩剧情活动获得。,0
9999,13,2099/12/31 23:59:59,0,0,活动奖励券,2026/06/01 11:00:00,0,1,62031,由公会管理协会发行的奖券，用于交换报酬。可通过游玩剧情活动获得。,0
9999,13,2099/12/31 23:59:59,0,0,活动奖励券,2026/06/16 11:00:00,0,1,62041,由公会管理协会发行的奖券，用于交换报酬。可通过游玩剧情活动获得。,0
9999,32,2099/12/31 23:59:59,0,0,讨伐委托证,2025/12/15 11:00:00,0,1,70001,可以在深渊讨伐战期间获得的证明。消耗后就能挑战首领战。,0
9999,32,2099/12/31 23:59:59,0,0,讨伐委托证,2025/12/30 11:00:00,0,1,70002,可以在深渊讨伐战期间获得的证明。消耗后就能挑战首领战。,0
9999,32,2099/12/31 23:59:59,0,0,讨伐委托证,2026/04/30 11:00:00,0,1,70003,可以在深渊讨伐战期间获得的证明。消耗后就能挑战首领战。,0
9999,32,2099/12/31 23:59:59,0,0,讨伐委托证,2026/01/29 09:00:00,0,1,70004,可以在深渊讨伐战期间获得的证明。消耗后就能挑战首领战。,0
9999,32,2099/12/31 23:59:59,0,0,讨伐委托证,2026/02/13 11:00:00,0,1,70005,可以在深渊讨伐战期间获得的证明。消耗后就能挑战首领战。,0
9999,32,2099/12/31 23:59:59,0,0,讨伐委托证,2026/02/28 11:00:00,0,1,70006,可以在深渊讨伐战期间获得的证明。消耗后就能挑战首领战。,0
9999,32,2099/12/31 23:59:59,0,0,讨伐委托证,2026/03/16 11:00:00,0,1,70007,可以在深渊讨伐战期间获得的证明。消耗后就能挑战首领战。,0
9999,32,2099/12/31 23:59:59,0,0,讨伐委托证,2026/03/31 11:00:00,0,1,70008,可以在深渊讨伐战期间获得的证明。消耗后就能挑战首领战。,0
9999,32,2099/12/31 23:59:59,0,0,讨伐委托证,2026/05/15 11:00:00,0,1,70009,可以在深渊讨伐战期间获得的证明。消耗后就能挑战首领战。,0
9999,32,2099/12/31 23:59:59,0,0,讨伐委托证,2026/06/01 11:00:00,0,1,70010,可以在深渊讨伐战期间获得的证明。消耗后就能挑战首领战。,0
9999,32,2099/12/31 23:59:59,0,0,讨伐委托证,2026/06/16 11:00:00,0,1,70011,可以在深渊讨伐战期间获得的证明。消耗后就能挑战首领战。,0
99,31,2099/12/31 23:59:59,0,0,魔蛛的金丝,2025/12/30 11:00:00,0,1,79001,可以在炼狱的反抗中获得的魔蛛的金丝。消耗后就能挑战首领战。,0
9999,35,2099/12/31 23:59:59,0,0,全能精通等级1,2026/04/15 11:00:00,0,0,80001,精通强化用材料。可用于所有类型职能的强化。,0
9999,35,2099/12/31 23:59:59,0,0,全能精通等级2,2026/04/15 11:00:00,0,0,80002,精通强化用材料。可用于所有类型职能的强化。,0
9999,35,2099/12/31 23:59:59,0,0,全能精通等级3,2026/04/15 11:00:00,0,0,80003,精通强化用材料。可用于所有类型职能的强化。,0
