mission_reward_id,id,start_time,reward_id,lv_to,reward_num,end_time,lv_from,reward_type
16007001,10180013,2022/11/22 5:00:00,22001,199,3,2024/12/17 04:59:59,180,2
11004001,10180014,2022/11/22 5:00:00,0,199,45,2024/12/17 04:59:59,180,5
11004001,10180015,2022/11/22 5:00:00,20002,199,34,2024/12/17 04:59:59,180,2
11004001,10180016,2022/11/22 5:00:00,90007,199,500,2024/12/17 04:59:59,180,2
11005001,10180017,2022/11/22 5:00:00,0,199,55,2024/12/17 04:59:59,180,5
11005001,10180018,2022/11/22 5:00:00,94002,199,100000,2024/12/17 04:59:59,180,12
11005001,10180019,2022/11/22 5:00:00,90007,199,500,2024/12/17 04:59:59,180,2
11001001,10180023,2024/12/17 05:00:00,0,199,160,2099/12/31 23:59:59,180,5
14001001,10180024,2022/11/22 5:00:00,0,199,55,2024/12/17 04:59:59,180,5
14001001,10180025,2022/11/22 5:00:00,94002,199,260000,2024/12/17 04:59:59,180,12
14001001,10180026,2022/11/22 5:00:00,20003,199,10,2024/12/17 04:59:59,180,2
14003001,10180027,2022/11/22 5:00:00,0,199,70,2024/12/17 04:59:59,180,5
14003001,10180028,2022/11/22 5:00:00,94002,199,450000,2024/12/17 04:59:59,180,12
14003001,10180029,2022/11/22 5:00:00,22002,199,4,2024/12/17 04:59:59,180,2
11001001,10180030,2024/12/17 05:00:00,94002,199,200000,2099/12/31 23:59:59,180,12
11001001,10180031,2024/12/17 05:00:00,91002,199,20,2099/12/31 23:59:59,180,8
11003001,10180032,2024/12/17 05:00:00,0,199,220,2099/12/31 23:59:59,180,5
11003001,10180033,2024/12/17 05:00:00,20002,199,68,2099/12/31 23:59:59,180,2
11003001,10180034,2024/12/17 05:00:00,91002,199,20,2099/12/31 23:59:59,180,8
13002001,10180035,2024/12/17 05:00:00,0,199,120,2099/12/31 23:59:59,180,5
18004001,10180036,2024/12/17 05:00:00,0,199,120,2099/12/31 23:59:59,180,5
16006001,10180037,2024/12/17 05:00:00,0,199,140,2099/12/31 23:59:59,180,5
16007001,10180038,2024/12/17 05:00:00,0,199,140,2099/12/31 23:59:59,180,5
16007001,10180039,2024/12/17 05:00:00,22001,199,6,2099/12/31 23:59:59,180,2
11004001,10180040,2024/12/17 05:00:00,0,199,180,2099/12/31 23:59:59,180,5
11004001,10180041,2024/12/17 05:00:00,20002,199,68,2099/12/31 23:59:59,180,2
11004001,10180042,2024/12/17 05:00:00,90007,199,1000,2099/12/31 23:59:59,180,2
11005001,10180043,2024/12/17 05:00:00,0,199,220,2099/12/31 23:59:59,180,5
11005001,10180044,2024/12/17 05:00:00,94002,199,200000,2099/12/31 23:59:59,180,12
11005001,10180045,2024/12/17 05:00:00,90007,199,1000,2099/12/31 23:59:59,180,2
14001001,10180046,2024/12/17 05:00:00,0,199,220,2099/12/31 23:59:59,180,5
14001001,10180047,2024/12/17 05:00:00,94002,199,520000,2099/12/31 23:59:59,180,12
14001001,10180048,2024/12/17 05:00:00,20003,199,20,2099/12/31 23:59:59,180,2
14003001,10180049,2024/12/17 05:00:00,0,199,280,2099/12/31 23:59:59,180,5
14003001,10180050,2024/12/17 05:00:00,94002,199,900000,2099/12/31 23:59:59,180,12
14003001,10180051,2024/12/17 05:00:00,22002,199,8,2099/12/31 23:59:59,180,2
11101001,10180114,2022/11/22 5:00:00,0,199,30,2024/12/17 04:59:59,180,5
11101001,10180115,2022/11/22 5:00:00,20003,199,10,2024/12/17 04:59:59,180,2
11001002,10180121,2022/11/22 5:00:00,0,199,40,2024/12/17 04:59:59,180,5
11001002,10180122,2022/11/22 5:00:00,94002,199,100000,2024/12/17 04:59:59,180,12
11001002,10180123,2022/11/22 5:00:00,23001,199,6,2024/12/17 04:59:59,180,2
11101001,10180152,2024/12/17 05:00:00,0,199,120,2099/12/31 23:59:59,180,5
11101001,10180153,2024/12/17 05:00:00,20003,199,20,2099/12/31 23:59:59,180,2
11001002,10180154,2024/12/17 05:00:00,0,199,160,2099/12/31 23:59:59,180,5
11001002,10180155,2024/12/17 05:00:00,94002,199,200000,2099/12/31 23:59:59,180,12
11001002,10180156,2024/12/17 05:00:00,23001,199,12,2099/12/31 23:59:59,180,2
11001001,10200003,2022/11/22 5:00:00,0,219,90,2099/12/31 23:59:59,200,5
11001001,10200004,2022/11/22 5:00:00,94002,219,220000,2099/12/31 23:59:59,200,12
11001001,10200005,2022/11/22 5:00:00,91002,219,20,2099/12/31 23:59:59,200,8
11003001,10200006,2022/11/22 5:00:00,0,219,110,2099/12/31 23:59:59,200,5
11003001,10200007,2022/11/22 5:00:00,20002,219,76,2099/12/31 23:59:59,200,2
11003001,10200008,2022/11/22 5:00:00,91002,219,20,2099/12/31 23:59:59,200,8
13002001,10200009,2022/11/22 5:00:00,0,219,60,2099/12/31 23:59:59,200,5
18004001,10200010,2022/11/22 5:00:00,0,219,60,2099/12/31 23:59:59,200,5
16006001,10200011,2022/11/22 5:00:00,0,219,70,2099/12/31 23:59:59,200,5
16007001,10200012,2022/11/22 5:00:00,0,219,70,2099/12/31 23:59:59,200,5
16007001,10200013,2022/11/22 5:00:00,22001,219,6,2099/12/31 23:59:59,200,2
11004001,10200014,2022/11/22 5:00:00,0,219,90,2099/12/31 23:59:59,200,5
11004001,10200015,2022/11/22 5:00:00,20002,219,76,2099/12/31 23:59:59,200,2
11004001,10200016,2022/11/22 5:00:00,90007,219,1000,2099/12/31 23:59:59,200,2
11005001,10200017,2022/11/22 5:00:00,0,219,110,2099/12/31 23:59:59,200,5
11005001,10200018,2022/11/22 5:00:00,94002,219,240000,2099/12/31 23:59:59,200,12
11005001,10200019,2022/11/22 5:00:00,90007,219,1000,2099/12/31 23:59:59,200,2
14001001,10200024,2022/11/22 5:00:00,0,219,110,2099/12/31 23:59:59,200,5
14001001,10200025,2022/11/22 5:00:00,94002,219,560000,2099/12/31 23:59:59,200,12
14001001,10200026,2022/11/22 5:00:00,20003,219,22,2099/12/31 23:59:59,200,2
14003001,10200027,2022/11/22 5:00:00,0,219,140,2099/12/31 23:59:59,200,5
14003001,10200028,2022/11/22 5:00:00,94002,219,960000,2099/12/31 23:59:59,200,12
14003001,10200029,2022/11/22 5:00:00,22002,219,8,2099/12/31 23:59:59,200,2
11101001,10200114,2022/11/22 5:00:00,0,219,60,2099/12/31 23:59:59,200,5
11101001,10200115,2022/11/22 5:00:00,20003,219,22,2099/12/31 23:59:59,200,2
11001002,10200121,2022/11/22 5:00:00,0,219,90,2099/12/31 23:59:59,200,5
11001002,10200122,2022/11/22 5:00:00,94002,219,220000,2099/12/31 23:59:59,200,12
11001002,10200123,2022/11/22 5:00:00,23001,219,12,2099/12/31 23:59:59,200,2
11001001,10220003,2022/11/22 5:00:00,0,239,90,2099/12/31 23:59:59,220,5
11001001,10220004,2022/11/22 5:00:00,94002,239,240000,2099/12/31 23:59:59,220,12
11001001,10220005,2022/11/22 5:00:00,91002,239,20,2099/12/31 23:59:59,220,8
11003001,10220006,2022/11/22 5:00:00,0,239,120,2099/12/31 23:59:59,220,5
11003001,10220007,2022/11/22 5:00:00,20002,239,84,2099/12/31 23:59:59,220,2
11003001,10220008,2022/11/22 5:00:00,91002,239,20,2099/12/31 23:59:59,220,8
13002001,10220009,2022/11/22 5:00:00,0,239,60,2099/12/31 23:59:59,220,5
18004001,10220010,2022/11/22 5:00:00,0,239,60,2099/12/31 23:59:59,220,5
16006001,10220011,2022/11/22 5:00:00,0,239,80,2099/12/31 23:59:59,220,5
16007001,10220012,2022/11/22 5:00:00,0,239,70,2099/12/31 23:59:59,220,5
16007001,10220013,2022/11/22 5:00:00,22001,239,6,2099/12/31 23:59:59,220,2
11004001,10220014,2022/11/22 5:00:00,0,239,90,2099/12/31 23:59:59,220,5
11004001,10220015,2022/11/22 5:00:00,20002,239,84,2099/12/31 23:59:59,220,2
11004001,10220016,2022/11/22 5:00:00,90007,239,1000,2099/12/31 23:59:59,220,2
11005001,10220017,2022/11/22 5:00:00,0,239,110,2099/12/31 23:59:59,220,5
11005001,10220018,2022/11/22 5:00:00,94002,239,260000,2099/12/31 23:59:59,220,12
11005001,10220019,2022/11/22 5:00:00,90007,239,1000,2099/12/31 23:59:59,220,2
14001001,10220024,2022/11/22 5:00:00,0,239,110,2099/12/31 23:59:59,220,5
14001001,10220025,2022/11/22 5:00:00,94002,239,600000,2099/12/31 23:59:59,220,12
14001001,10220026,2022/11/22 5:00:00,20003,239,24,2099/12/31 23:59:59,220,2
14003001,10220027,2022/11/22 5:00:00,0,239,140,2099/12/31 23:59:59,220,5
14003001,10220028,2022/11/22 5:00:00,94002,239,1020000,2099/12/31 23:59:59,220,12
14003001,10220029,2022/11/22 5:00:00,22002,239,8,2099/12/31 23:59:59,220,2
11101001,10220114,2022/11/22 5:00:00,0,239,60,2099/12/31 23:59:59,220,5
11101001,10220115,2022/11/22 5:00:00,20003,239,24,2099/12/31 23:59:59,220,2
11001002,10220121,2022/11/22 5:00:00,0,239,90,2099/12/31 23:59:59,220,5
11001002,10220122,2022/11/22 5:00:00,94002,239,240000,2099/12/31 23:59:59,220,12
11001002,10220123,2022/11/22 5:00:00,23001,239,12,2099/12/31 23:59:59,220,2
11001001,10240003,2022/11/22 5:00:00,0,259,90,2099/12/31 23:59:59,240,5
11001001,10240004,2022/11/22 5:00:00,94002,259,260000,2099/12/31 23:59:59,240,12
11001001,10240005,2022/11/22 5:00:00,91002,259,20,2099/12/31 23:59:59,240,8
11003001,10240006,2022/11/22 5:00:00,0,259,120,2099/12/31 23:59:59,240,5
11003001,10240007,2022/11/22 5:00:00,20002,259,92,2099/12/31 23:59:59,240,2
11003001,10240008,2022/11/22 5:00:00,91002,259,20,2099/12/31 23:59:59,240,8
13002001,10240009,2022/11/22 5:00:00,0,259,60,2099/12/31 23:59:59,240,5
18004001,10240010,2022/11/22 5:00:00,0,259,60,2099/12/31 23:59:59,240,5
16006001,10240011,2022/11/22 5:00:00,0,259,80,2099/12/31 23:59:59,240,5
16007001,10240012,2022/11/22 5:00:00,0,259,70,2099/12/31 23:59:59,240,5
16007001,10240013,2022/11/22 5:00:00,22001,259,6,2099/12/31 23:59:59,240,2
11004001,10240014,2022/11/22 5:00:00,0,259,90,2099/12/31 23:59:59,240,5
11004001,10240015,2022/11/22 5:00:00,20002,259,92,2099/12/31 23:59:59,240,2
11004001,10240016,2022/11/22 5:00:00,90007,259,1000,2099/12/31 23:59:59,240,2
11005001,10240017,2022/11/22 5:00:00,0,259,110,2099/12/31 23:59:59,240,5
11005001,10240018,2022/11/22 5:00:00,94002,259,280000,2099/12/31 23:59:59,240,12
11005001,10240019,2022/11/22 5:00:00,90007,259,1000,2099/12/31 23:59:59,240,2
14001001,10240024,2022/11/22 5:00:00,0,259,110,2099/12/31 23:59:59,240,5
14001001,10240025,2022/11/22 5:00:00,94002,259,640000,2099/12/31 23:59:59,240,12
14001001,10240026,2022/11/22 5:00:00,20003,259,26,2099/12/31 23:59:59,240,2
14003001,10240027,2022/11/22 5:00:00,0,259,140,2099/12/31 23:59:59,240,5
14003001,10240028,2022/11/22 5:00:00,94002,259,1080000,2099/12/31 23:59:59,240,12
14003001,10240029,2022/11/22 5:00:00,22002,259,8,2099/12/31 23:59:59,240,2
11101001,10240114,2022/11/22 5:00:00,0,259,60,2099/12/31 23:59:59,240,5
11101001,10240115,2022/11/22 5:00:00,20003,259,26,2099/12/31 23:59:59,240,2
11001002,10240121,2022/11/22 5:00:00,0,259,90,2099/12/31 23:59:59,240,5
11001002,10240122,2022/11/22 5:00:00,94002,259,260000,2099/12/31 23:59:59,240,12
11001002,10240123,2022/11/22 5:00:00,23001,259,12,2099/12/31 23:59:59,240,2
11001001,10260003,2022/11/22 5:00:00,0,279,90,2099/12/31 23:59:59,260,5
11001001,10260004,2022/11/22 5:00:00,94002,279,280000,2099/12/31 23:59:59,260,12
11001001,10260005,2022/11/22 5:00:00,91002,279,20,2099/12/31 23:59:59,260,8
11003001,10260006,2022/11/22 5:00:00,0,279,120,2099/12/31 23:59:59,260,5
11003001,10260007,2022/11/22 5:00:00,20002,279,100,2099/12/31 23:59:59,260,2
11003001,10260008,2022/11/22 5:00:00,91002,279,20,2099/12/31 23:59:59,260,8
13002001,10260009,2022/11/22 5:00:00,0,279,60,2099/12/31 23:59:59,260,5
18004001,10260010,2022/11/22 5:00:00,0,279,60,2099/12/31 23:59:59,260,5
16006001,10260011,2022/11/22 5:00:00,0,279,80,2099/12/31 23:59:59,260,5
16007001,10260012,2022/11/22 5:00:00,0,279,70,2099/12/31 23:59:59,260,5
16007001,10260013,2022/11/22 5:00:00,22001,279,6,2099/12/31 23:59:59,260,2
11004001,10260014,2022/11/22 5:00:00,0,279,90,2099/12/31 23:59:59,260,5
11004001,10260015,2022/11/22 5:00:00,20002,279,100,2099/12/31 23:59:59,260,2
11004001,10260016,2022/11/22 5:00:00,90007,279,1000,2099/12/31 23:59:59,260,2
11005001,10260017,2022/11/22 5:00:00,0,279,110,2099/12/31 23:59:59,260,5
11005001,10260018,2022/11/22 5:00:00,94002,279,300000,2099/12/31 23:59:59,260,12
11005001,10260019,2022/11/22 5:00:00,90007,279,1000,2099/12/31 23:59:59,260,2
14001001,10260024,2022/11/22 5:00:00,0,279,110,2099/12/31 23:59:59,260,5
14001001,10260025,2022/11/22 5:00:00,94002,279,680000,2099/12/31 23:59:59,260,12
14001001,10260026,2022/11/22 5:00:00,20003,279,28,2099/12/31 23:59:59,260,2
14003001,10260027,2022/11/22 5:00:00,0,279,140,2099/12/31 23:59:59,260,5
14003001,10260028,2022/11/22 5:00:00,94002,279,1140000,2099/12/31 23:59:59,260,12
14003001,10260029,2022/11/22 5:00:00,22002,279,8,2099/12/31 23:59:59,260,2
11101001,10260114,2022/11/22 5:00:00,0,279,60,2099/12/31 23:59:59,260,5
11101001,10260115,2022/11/22 5:00:00,20003,279,28,2099/12/31 23:59:59,260,2
11001002,10260121,2022/11/22 5:00:00,0,279,90,2099/12/31 23:59:59,260,5
11001002,10260122,2022/11/22 5:00:00,94002,279,280000,2099/12/31 23:59:59,260,12
11001002,10260123,2022/11/22 5:00:00,23001,279,12,2099/12/31 23:59:59,260,2
11001001,10280003,2022/11/22 5:00:00,0,299,90,2099/12/31 23:59:59,280,5
11001001,10280004,2022/11/22 5:00:00,94002,299,300000,2099/12/31 23:59:59,280,12
11001001,10280005,2022/11/22 5:00:00,91002,299,20,2099/12/31 23:59:59,280,8
11003001,10280006,2022/11/22 5:00:00,0,299,120,2099/12/31 23:59:59,280,5
11003001,10280007,2022/11/22 5:00:00,20002,299,108,2099/12/31 23:59:59,280,2
11003001,10280008,2022/11/22 5:00:00,91002,299,20,2099/12/31 23:59:59,280,8
13002001,10280009,2022/11/22 5:00:00,0,299,60,2099/12/31 23:59:59,280,5
18004001,10280010,2022/11/22 5:00:00,0,299,60,2099/12/31 23:59:59,280,5
16006001,10280011,2022/11/22 5:00:00,0,-1,80,2099/12/31 23:59:59,280,5
16007001,10280012,2022/11/22 5:00:00,0,-1,70,2099/12/31 23:59:59,280,5
16007001,10280013,2022/11/22 5:00:00,22001,-1,6,2099/12/31 23:59:59,280,2
11004001,10280014,2022/11/22 5:00:00,0,299,90,2099/12/31 23:59:59,280,5
11004001,10280015,2022/11/22 5:00:00,20002,299,108,2099/12/31 23:59:59,280,2
11004001,10280016,2022/11/22 5:00:00,90007,299,1000,2099/12/31 23:59:59,280,2
11005001,10280017,2022/11/22 5:00:00,0,299,110,2099/12/31 23:59:59,280,5
11005001,10280018,2022/11/22 5:00:00,94002,299,320000,2099/12/31 23:59:59,280,12
11005001,10280019,2022/11/22 5:00:00,90007,299,1000,2099/12/31 23:59:59,280,2
14001001,10280024,2022/11/22 5:00:00,0,299,110,2099/12/31 23:59:59,280,5
14001001,10280025,2022/11/22 5:00:00,94002,299,720000,2099/12/31 23:59:59,280,12
14001001,10280026,2022/11/22 5:00:00,20003,299,30,2099/12/31 23:59:59,280,2
14003001,10280027,2022/11/22 5:00:00,0,299,140,2099/12/31 23:59:59,280,5
14003001,10280028,2022/11/22 5:00:00,94002,299,1200000,2099/12/31 23:59:59,280,12
14003001,10280029,2022/11/22 5:00:00,22002,299,8,2099/12/31 23:59:59,280,2
11101001,10280114,2022/11/22 5:00:00,0,299,60,2099/12/31 23:59:59,280,5
11101001,10280115,2022/11/22 5:00:00,20003,299,30,2099/12/31 23:59:59,280,2
11001002,10280121,2022/11/22 5:00:00,0,299,90,2099/12/31 23:59:59,280,5
11001002,10280122,2022/11/22 5:00:00,94002,299,300000,2099/12/31 23:59:59,280,12
11001002,10280123,2022/11/22 5:00:00,23001,299,12,2099/12/31 23:59:59,280,2
16008001,10290011,2024/02/15 0:00:00,0,-1,280,2099/12/31 23:59:59,1,5
16008001,10290012,2024/02/15 0:00:00,22001,-1,6,2099/12/31 23:59:59,1,2
11001001,10300003,2020/11/16 5:00:00,0,319,90,2099/12/31 23:59:59,300,5
11001001,10300004,2020/11/16 5:00:00,94002,319,320000,2099/12/31 23:59:59,300,12
11001001,10300005,2020/11/16 5:00:00,91002,319,20,2099/12/31 23:59:59,300,8
11003001,10300006,2020/11/16 5:00:00,0,319,120,2099/12/31 23:59:59,300,5
11003001,10300007,2020/11/16 5:00:00,20002,319,116,2099/12/31 23:59:59,300,2
11003001,10300008,2020/11/16 5:00:00,91002,319,20,2099/12/31 23:59:59,300,8
13002001,10300009,2020/11/16 5:00:00,0,319,60,2099/12/31 23:59:59,300,5
18004001,10300010,2020/11/16 5:00:00,0,319,60,2099/12/31 23:59:59,300,5
11004001,10300014,2020/11/16 5:00:00,0,319,90,2099/12/31 23:59:59,300,5
11004001,10300015,2020/11/16 5:00:00,20002,319,116,2099/12/31 23:59:59,300,2
11004001,10300016,2020/11/16 5:00:00,90007,319,1000,2099/12/31 23:59:59,300,2
11005001,10300017,2020/11/16 5:00:00,0,319,110,2099/12/31 23:59:59,300,5
11005001,10300018,2020/11/16 5:00:00,94002,319,340000,2099/12/31 23:59:59,300,12
11005001,10300019,2020/11/16 5:00:00,90007,319,1000,2099/12/31 23:59:59,300,2
14001001,10300024,2020/11/16 5:00:00,0,319,110,2099/12/31 23:59:59,300,5
14001001,10300025,2020/11/16 5:00:00,94002,319,760000,2099/12/31 23:59:59,300,12
14001001,10300026,2020/11/16 5:00:00,20003,319,32,2099/12/31 23:59:59,300,2
14003001,10300027,2020/11/16 5:00:00,0,319,140,2099/12/31 23:59:59,300,5
14003001,10300028,2020/11/16 5:00:00,94002,319,1260000,2099/12/31 23:59:59,300,12
14003001,10300029,2020/11/16 5:00:00,22002,319,8,2099/12/31 23:59:59,300,2
11101001,10300114,2020/11/16 5:00:00,0,319,60,2099/12/31 23:59:59,300,5
11101001,10300115,2020/11/16 5:00:00,20003,319,32,2099/12/31 23:59:59,300,2
11001002,10300121,2020/11/16 5:00:00,0,319,90,2099/12/31 23:59:59,300,5
11001002,10300122,2020/11/16 5:00:00,94002,319,320000,2099/12/31 23:59:59,300,12
11001002,10300123,2020/11/16 5:00:00,23001,319,12,2099/12/31 23:59:59,300,2
11001001,10320003,2020/11/16 5:00:00,0,339,90,2099/12/31 23:59:59,320,5
11001001,10320004,2020/11/16 5:00:00,94002,339,340000,2099/12/31 23:59:59,320,12
11001001,10320005,2020/11/16 5:00:00,91002,339,20,2099/12/31 23:59:59,320,8
11003001,10320006,2020/11/16 5:00:00,0,339,120,2099/12/31 23:59:59,320,5
11003001,10320007,2020/11/16 5:00:00,20002,339,124,2099/12/31 23:59:59,320,2
11003001,10320008,2020/11/16 5:00:00,91002,339,20,2099/12/31 23:59:59,320,8
13002001,10320009,2020/11/16 5:00:00,0,339,60,2099/12/31 23:59:59,320,5
18004001,10320010,2020/11/16 5:00:00,0,339,60,2099/12/31 23:59:59,320,5
11004001,10320014,2020/11/16 5:00:00,0,339,90,2099/12/31 23:59:59,320,5
11004001,10320015,2020/11/16 5:00:00,20002,339,124,2099/12/31 23:59:59,320,2
11004001,10320016,2020/11/16 5:00:00,90007,339,1000,2099/12/31 23:59:59,320,2
11005001,10320017,2020/11/16 5:00:00,0,339,110,2099/12/31 23:59:59,320,5
11005001,10320018,2020/11/16 5:00:00,94002,339,360000,2099/12/31 23:59:59,320,12
11005001,10320019,2020/11/16 5:00:00,90007,339,1000,2099/12/31 23:59:59,320,2
14001001,10320024,2020/11/16 5:00:00,0,339,110,2099/12/31 23:59:59,320,5
14001001,10320025,2020/11/16 5:00:00,94002,339,800000,2099/12/31 23:59:59,320,12
14001001,10320026,2020/11/16 5:00:00,20003,339,34,2099/12/31 23:59:59,320,2
14003001,10320027,2020/11/16 5:00:00,0,339,140,2099/12/31 23:59:59,320,5
14003001,10320028,2020/11/16 5:00:00,94002,339,1320000,2099/12/31 23:59:59,320,12
14003001,10320029,2020/11/16 5:00:00,22002,339,8,2099/12/31 23:59:59,320,2
11101001,10320114,2020/11/16 5:00:00,0,339,60,2099/12/31 23:59:59,320,5
11101001,10320115,2020/11/16 5:00:00,20003,339,34,2099/12/31 23:59:59,320,2
11001002,10320121,2020/11/16 5:00:00,0,339,90,2099/12/31 23:59:59,320,5
11001002,10320122,2020/11/16 5:00:00,94002,339,340000,2099/12/31 23:59:59,320,12
11001002,10320123,2020/11/16 5:00:00,23001,339,12,2099/12/31 23:59:59,320,2
11001001,10340003,2020/11/16 5:00:00,0,-1,90,2099/12/31 23:59:59,340,5
11001001,10340004,2020/11/16 5:00:00,94002,-1,360000,2099/12/31 23:59:59,340,12
11001001,10340005,2020/11/16 5:00:00,91002,-1,20,2099/12/31 23:59:59,340,8
11003001,10340006,2020/11/16 5:00:00,0,-1,120,2099/12/31 23:59:59,340,5
11003001,10340007,2020/11/16 5:00:00,20002,-1,132,2099/12/31 23:59:59,340,2
11003001,10340008,2020/11/16 5:00:00,91002,-1,20,2099/12/31 23:59:59,340,8
13002001,10340009,2020/11/16 5:00:00,0,-1,60,2099/12/31 23:59:59,340,5
18004001,10340010,2020/11/16 5:00:00,0,-1,60,2099/12/31 23:59:59,340,5
11004001,10340014,2020/11/16 5:00:00,0,-1,90,2099/12/31 23:59:59,340,5
11004001,10340015,2020/11/16 5:00:00,20002,-1,132,2099/12/31 23:59:59,340,2
11004001,10340016,2020/11/16 5:00:00,90007,-1,1000,2099/12/31 23:59:59,340,2
11005001,10340017,2020/11/16 5:00:00,0,-1,110,2099/12/31 23:59:59,340,5
11005001,10340018,2020/11/16 5:00:00,94002,-1,380000,2099/12/31 23:59:59,340,12
11005001,10340019,2020/11/16 5:00:00,90007,-1,1000,2099/12/31 23:59:59,340,2
14001001,10340024,2020/11/16 5:00:00,0,-1,110,2099/12/31 23:59:59,340,5
14001001,10340025,2020/11/16 5:00:00,94002,-1,840000,2099/12/31 23:59:59,340,12
14001001,10340026,2020/11/16 5:00:00,20003,-1,34,2099/12/31 23:59:59,340,2
14003001,10340027,2020/11/16 5:00:00,0,-1,140,2099/12/31 23:59:59,340,5
14003001,10340028,2020/11/16 5:00:00,94002,-1,1380000,2099/12/31 23:59:59,340,12
14003001,10340029,2020/11/16 5:00:00,22002,-1,8,2099/12/31 23:59:59,340,2
11101001,10340114,2020/11/16 5:00:00,0,-1,60,2099/12/31 23:59:59,340,5
11101001,10340115,2020/11/16 5:00:00,20003,-1,36,2099/12/31 23:59:59,340,2
11001002,10340121,2020/11/16 5:00:00,0,-1,90,2099/12/31 23:59:59,340,5
11001002,10340122,2020/11/16 5:00:00,94002,-1,360000,2099/12/31 23:59:59,340,12
11001002,10340123,2020/11/16 5:00:00,23001,-1,12,2099/12/31 23:59:59,340,2
11005002,11005002,2020/01/01 0:00:00,91002,-1,50,2099/12/31 23:59:59,1,8
11005003,11005003,2020/01/01 0:00:00,91002,-1,50,2099/12/31 23:59:59,1,8
11005004,11005004,2020/01/01 0:00:00,91002,-1,50,2099/12/31 23:59:59,1,8
11701001,11701001,2020/11/16 5:00:00,25021,-1,200,2099/12/31 23:59:59,1,2
18010001,18010001,2024/02/15 15:00:00,90005,-1,50,2099/12/31 23:59:59,1,2
21082001,21082001,2024/10/15 15:00:00,21953,-1,1,2099/12/31 23:59:59,1,2
21082002,21082002,2024/10/15 15:00:00,21953,-1,1,2099/12/31 23:59:59,1,2
21082003,21082003,2025/02/10 12:00:00,21953,-1,1,2099/12/31 23:59:59,1,2
21082004,21082004,2025/02/10 12:00:00,21953,-1,1,2099/12/31 23:59:59,1,2
25010001,25010001,2022/12/26 5:00:00,90006,-1,100,2099/12/31 23:59:59,1,2
25010002,25010002,2022/12/26 5:00:00,90006,-1,500,2099/12/31 23:59:59,1,2
25010003,25010003,2022/12/26 5:00:00,90006,-1,1500,2099/12/31 23:59:59,1,2
25010004,25010004,2022/12/26 5:00:00,90006,-1,2500,2099/12/31 23:59:59,1,2
25010011,25010011,2020/12/26 5:00:00,90006,-1,500,2099/12/31 23:59:59,1,2
25010012,25010012,2020/12/26 5:00:00,90006,-1,2500,2099/12/31 23:59:59,1,2
25010013,25010013,2020/12/26 5:00:00,90006,-1,3500,2099/12/31 23:59:59,1,2
26020001,26020001,2025/02/28 12:00:00,2848,-1,1,2099/12/31 23:59:59,1,7
28014001,28014001,2025/2/13 11:00:00,91002,-1,1000,2025/2/26 11:59:59,1,8
28015001,28015001,2025/04/30 12:00:00,91002,-1,300,2099/12/31 23:59:59,1,8
280009012,280009012,2015/04/01 15:00:00,1,-1,1,2099/12/31 23:59:59,1,200
280009013,280009013,2015/04/01 15:00:00,5,-1,1,2099/12/31 23:59:59,1,200
280009014,280009014,2015/04/01 15:00:00,2,-1,1,2099/12/31 23:59:59,1,200
280009015,280009015,2015/04/01 15:00:00,6,-1,1,2099/12/31 23:59:59,1,200
280009016,280009016,2015/04/01 15:00:00,16001015,-1,1,2099/12/31 23:59:59,1,15
280009017,280009017,2015/04/01 15:00:00,7,-1,1,2099/12/31 23:59:59,1,200
280009018,280009018,2015/04/01 15:00:00,8,-1,1,2099/12/31 23:59:59,1,200
280009019,280009019,2015/04/01 15:00:00,91002,-1,100,2099/12/31 23:59:59,1,8
280009020,280009020,2015/04/01 15:00:00,9,-1,1,2099/12/31 23:59:59,1,200
280009021,280009021,2015/04/01 15:00:00,10,-1,1,2099/12/31 23:59:59,1,200
280009022,280009022,2015/04/01 15:00:00,13,-1,1,2099/12/31 23:59:59,1,200
280009023,280009023,2015/04/01 15:00:00,14,-1,1,2099/12/31 23:59:59,1,200
280009901,280009901,2015/04/01 15:00:00,93001,-1,400,2099/12/31 23:59:59,1,6
280009902,280009902,2015/04/01 15:00:00,93001,-1,800,2099/12/31 23:59:59,1,6
280009903,280009903,2015/04/01 15:00:00,93001,-1,400,2099/12/31 23:59:59,1,6
280009904,280009906,2015/04/01 15:00:00,23003,-1,100,2099/12/31 23:59:59,1,2
