reward_value_1,end_time,lock_all_text,visible_type,reward_id_3,story_quest_id,story_id,reward_type_1,story_end,start_time,pre_story_id,reward_id_1,sub_title,unlock_quest_id,reward_type_3,reward_value_2,title,love_level,force_unlock_time,requirement_id,force_unlock_time_2,reward_id_2,reward_value_3,reward_type_2,story_group_id,unknown_2,unknown_1,pre_story_id_2
20,2099/12/31 23:59:59,0,5,0,0,2201004,8,0,2025/02/13 11:00:00,2201003,91002,隐藏的力量,11062013,0,0,第3部 第1章 第4话,0,2030/12/20 14:59:59,0,2030/12/20 14:59:59,0,0,0,2201,1,1,0
20,2099/12/31 23:59:59,0,5,0,0,2201005,8,0,2025/02/13 11:00:00,2201004,91002,前往“背面世界”,11062014,0,0,第3部 第1章 第5话,0,2030/12/20 14:59:59,0,2030/12/20 14:59:59,0,0,0,2201,1,1,0
20,2099/12/31 23:59:59,0,5,0,0,2201006,8,0,2025/03/14 11:00:00,2201005,91002,机械人族（自动型）,11063001,0,0,第3部 第1章 第6话,0,2030/12/20 14:59:59,0,2030/12/20 14:59:59,0,0,0,2201,1,1,0
20,2099/12/31 23:59:59,0,5,0,0,2201007,8,1,2025/03/14 11:00:00,2201006,91002,点心王国,11063002,0,0,第3部 第1章 第7话,0,2030/12/20 14:59:59,0,2030/12/20 14:59:59,0,0,0,2201,1,1,0
20,2099/12/31 23:59:59,0,5,0,0,2201008,8,0,2025/03/14 11:00:00,2201007,91002,莱拉耶尔公主,11063002,0,0,第3部 第1章 第8话,0,2030/12/20 14:59:59,0,2030/12/20 14:59:59,0,0,0,2201,1,1,0
20,2099/12/31 23:59:59,0,5,0,0,2201099,8,0,2025/03/14 11:00:00,2201008,91002,幕间·Ⅰ,11063005,0,0,第3部 第1章 幕间,0,2030/12/20 14:59:59,0,2030/12/20 14:59:59,0,0,0,2201,1,1,0
20,2099/12/31 23:59:59,0,5,0,0,2202001,8,0,2025/04/08 11:00:00,2201099,91002,盗贼三姐妹登场！,11063006,0,0,第3部 第2章 第1话,0,2030/12/20 14:59:59,0,2030/12/20 14:59:59,0,0,0,2202,1,1,0
20,2099/12/31 23:59:59,0,5,0,0,2202002,8,0,2025/04/08 11:00:00,2202001,91002,“欢乐农场”,11063007,0,0,第3部 第2章 第2话,0,2030/12/20 14:59:59,0,2030/12/20 14:59:59,0,0,0,2202,1,1,0
20,2099/12/31 23:59:59,0,5,0,0,2202003,8,0,2025/04/08 11:00:00,2202002,91002,滚动的饭团,11063008,0,0,第3部 第2章 第3话,0,2030/12/20 14:59:59,0,2030/12/20 14:59:59,0,0,0,2202,1,1,0
20,2099/12/31 23:59:59,0,5,0,0,2202004,8,0,2025/04/23 11:00:00,2202003,91002,崭新的家,11064001,0,0,第3部 第2章 第4话,0,2030/12/20 14:59:59,0,2030/12/20 14:59:59,0,0,0,2202,1,1,0
20,2099/12/31 23:59:59,0,5,0,0,2202005,8,0,2025/04/23 11:00:00,2202004,91002,寻找的东西和宝物,11064004,0,0,第3部 第2章 第5话,0,2030/12/20 14:59:59,0,2030/12/20 14:59:59,0,0,0,2202,1,1,0
20,2099/12/31 23:59:59,0,5,0,0,2202006,8,1,2025/04/23 11:00:00,2202005,91002,与盗贼三姐妹碰撞！,11064005,0,0,第3部 第2章 第6话,0,2030/12/20 14:59:59,0,2030/12/20 14:59:59,0,0,0,2202,1,1,0
20,2099/12/31 23:59:59,0,5,0,0,2202099,8,0,2025/04/23 11:00:00,2202006,91002,幕间・Ⅱ,11064005,0,0,第3部 第2章 幕间,0,2030/12/20 14:59:59,0,2030/12/20 14:59:59,0,0,0,2202,1,1,0
20,2099/12/31 23:59:59,0,5,0,0,2203001,8,0,2025/04/30 11:00:00,2202099,91002,与宝石兔的相遇,11064006,0,0,第3部 第3章 第1话,0,2030/12/20 14:59:59,0,2030/12/20 14:59:59,0,0,0,2203,1,1,0
20,2099/12/31 23:59:59,0,5,0,0,2203002,8,0,2025/04/30 11:00:00,2203001,91002,点心城堡崩塌？！,11064008,0,0,第3部 第3章 第2话,0,2030/12/20 14:59:59,0,2030/12/20 14:59:59,0,0,0,2203,1,1,0
20,2099/12/31 23:59:59,0,5,0,0,2203003,8,0,2025/04/30 11:00:00,2203002,91002,“奇幻梦想乐园”,11064010,0,0,第3部 第3章 第3话,0,2030/12/20 14:59:59,0,2030/12/20 14:59:59,0,0,0,2203,1,1,0
20,2099/12/31 23:59:59,0,5,0,0,2203004,8,0,2025/05/15 11:00:00,2203003,91002,奇幻梦想乐园之战,11065001,0,0,第3部 第3章 第4话,0,2030/12/20 14:59:59,0,2030/12/20 14:59:59,0,0,0,2203,1,1,0
20,2099/12/31 23:59:59,0,5,0,0,2203005,8,1,2025/05/15 11:00:00,2203004,91002,“另一个”莱拉耶尔,11065003,0,0,第3部 第3章 第5话,0,2030/12/20 14:59:59,0,2030/12/20 14:59:59,0,0,0,2203,1,1,0
20,2099/12/31 23:59:59,0,5,0,0,2203006,8,0,2025/05/15 11:00:00,2203005,91002,设下天罗地网的人们,11065005,0,0,第3部 第3章 第6话,0,2030/12/20 14:59:59,0,2030/12/20 14:59:59,0,0,0,2203,1,1,0
20,2099/12/31 23:59:59,0,5,0,0,2203099,8,0,2025/05/15 11:00:00,2203006,91002,幕间·Ⅲ,11065005,0,0,第3部 第3章 幕间,0,2030/12/20 14:59:59,0,2030/12/20 14:59:59,0,0,0,2203,1,1,0
20,2099/12/31 23:59:59,0,5,0,0,2204001,8,0,2025/06/14 11:00:00,2203099,91002,夜晚的幽会,11065007,0,0,第3部 第4章 第1话,0,2030/12/20 14:59:59,0,2030/12/20 14:59:59,0,0,0,2204,1,1,0
20,2099/12/31 23:59:59,0,5,0,0,2204002,8,0,2025/06/14 11:00:00,2204001,91002,宣战声明,11065009,0,0,第3部 第4章 第2话,0,2030/12/20 14:59:59,0,2030/12/20 14:59:59,0,0,0,2204,1,1,0
20,2099/12/31 23:59:59,0,5,0,0,2204003,8,0,2025/06/14 11:00:00,2204002,91002,偷懒的琳德,11065010,0,0,第3部 第4章 第3话,0,2030/12/20 14:59:59,0,2030/12/20 14:59:59,0,0,0,2204,1,1,0
20,2099/12/31 23:59:59,0,5,0,0,2204004,8,1,2025/06/30 11:00:00,2204003,91002,战争漩涡的游行,11066001,0,0,第3部 第4章 第4话,0,2030/12/20 14:59:59,0,2030/12/20 14:59:59,0,0,0,2204,1,1,0
20,2099/12/31 23:59:59,0,5,0,0,2204005,8,0,2025/06/30 11:00:00,2204004,91002,和芙蕾雅对决,11066003,0,0,第3部 第4章 第5话,0,2030/12/20 14:59:59,0,2030/12/20 14:59:59,0,0,0,2204,1,1,0
20,2099/12/31 23:59:59,0,5,0,0,2204006,8,0,2025/06/30 11:00:00,2204005,91002,前往另一个背面世界,11066005,0,0,第3部 第4章 第6话,0,2030/12/20 14:59:59,0,2030/12/20 14:59:59,0,0,0,2204,1,1,0
20,2099/12/31 23:59:59,0,5,0,0,2204098,8,0,2025/06/30 11:00:00,2204006,91002,幕间·Ⅳ,11066005,0,0,第3部 第4章 幕间,0,2030/12/20 14:59:59,0,2030/12/20 14:59:59,0,0,0,2204,1,1,0
20,2099/12/31 23:59:59,0,5,0,0,2204099,8,0,2025/07/15 11:00:00,2204098,91002,幕间·Ⅴ,11066010,0,0,第3部 第4章 幕间,0,2030/12/20 14:59:00,0,2030/12/20 14:59:00,0,0,0,2204,1,1,0
20,2099/12/31 23:59:59,0,5,0,0,2205001,8,0,2025/07/30 11:00:00,2204099,91002,妖魔人,11067001,0,0,第3部 第5章 第1话,0,2030/12/20 14:59:00,0,2030/12/20 14:59:00,0,0,0,2205,1,1,0
20,2099/12/31 23:59:59,0,5,0,0,2205002,8,0,2025/07/30 11:00:00,2205001,91002,炼狱的公主,11067003,0,0,第3部 第5章 第2话,0,2030/12/20 14:59:00,0,2030/12/20 14:59:00,0,0,0,2205,1,1,0
20,2099/12/31 23:59:59,0,5,0,0,2205003,8,0,2025/07/30 11:00:00,2205002,91002,针对“六凶”的作战会议,11067004,0,0,第3部 第5章 第3话,0,2030/12/20 14:59:00,0,2030/12/20 14:59:00,0,0,0,2205,1,1,0
20,2099/12/31 23:59:59,0,5,0,0,2205004,8,0,2025/08/14 11:00:00,2205003,91002,吉奥·矶汉拿的人们,11067006,0,0,第3部 第5章 第4话,0,2030/12/20 14:59:00,0,2030/12/20 14:59:00,0,0,0,2205,1,1,0
20,2099/12/31 23:59:59,0,5,0,0,2205005,8,0,2025/08/14 11:00:00,2205004,91002,业火的世界，灼热的激斗,11067007,0,0,第3部 第5章 第5话,0,2030/12/20 14:59:00,0,2030/12/20 14:59:00,0,0,0,2205,1,1,0
20,2099/12/31 23:59:59,0,5,0,0,2205006,8,1,2025/08/14 11:00:00,2205005,91002,“炼华的凤凰”,11067009,0,0,第3部 第5章 第6话,0,2030/12/20 14:59:00,0,2030/12/20 14:59:00,0,0,0,2205,1,1,0
20,2099/12/31 23:59:59,0,5,0,0,2205099,8,0,2025/08/14 11:00:00,2205006,91002,幕间·Ⅵ,11067009,0,0,第3部 第5章 幕间,0,2030/12/20 14:59:00,0,2030/12/20 14:59:00,0,0,0,2205,1,1,0
20,2099/12/31 23:59:59,0,5,0,0,2206001,8,0,2025/08/29 11:00:00,2205099,91002,吉奥·矶汉拿的宴席,11068001,0,0,第3部 第6章 第1话,0,2030/12/20 14:59:00,0,2030/12/20 14:59:00,0,0,0,2206,1,1,0
20,2099/12/31 23:59:59,0,5,0,0,2206002,8,0,2025/08/29 11:00:00,2206001,91002,遗落之物,11068003,0,0,第3部 第6章 第2话,0,2030/12/20 14:59:00,0,2030/12/20 14:59:00,0,0,0,2206,1,1,0
20,2099/12/31 23:59:59,0,5,0,0,2206003,8,0,2025/08/29 11:00:00,2206002,91002,流浪的三姐妹,11068004,0,0,第3部 第6章 第3话,0,2030/12/20 14:59:00,0,2030/12/20 14:59:00,0,0,0,2206,1,1,0
20,2099/12/31 23:59:59,0,5,0,0,2206004,8,0,2025/09/29 9:00:00,2206003,91002,热气之中,11068006,0,0,第3部 第6章 第4话,0,2030/12/20 14:59:59,0,2030/12/20 14:59:59,0,0,0,2206,1,1,0
20,2099/12/31 23:59:59,0,5,0,0,2206005,8,1,2025/09/29 9:00:00,2206004,91002,炙热温泉中的激战！？,11068007,0,0,第3部 第6章 第5话,0,2030/12/20 14:59:59,0,2030/12/20 14:59:59,0,0,0,2206,1,1,0
20,2099/12/31 23:59:59,0,5,0,0,2206006,8,0,2025/09/29 9:00:00,2206005,91002,羽毛的去向,11068009,0,0,第3部 第6章 第6话,0,2030/12/20 14:59:59,0,2030/12/20 14:59:59,0,0,0,2206,1,1,0
20,2099/12/31 23:59:59,0,5,0,0,2206099,8,0,2025/09/29 9:00:00,2206006,91002,幕间·Ⅶ,11068009,0,0,第3部 第6章 幕间,0,2030/12/20 14:59:59,0,2030/12/20 14:59:59,0,0,0,2206,1,1,0
20,2099/12/31 23:59:59,0,5,0,0,2207001,8,0,2025/10/13 11:00:00,2206099,91002,燃烧的山与蝎尾狮,11069001,0,0,第3部 第7章 第1话,0,2030/12/20 14:59:59,0,2030/12/20 14:59:59,0,0,0,2207,1,1,0
20,2099/12/31 23:59:59,0,5,0,0,2207002,8,0,2025/10/13 11:00:00,2207001,91002,二次提取的浓汤,11069003,0,0,第3部 第7章 第2话,0,2030/12/20 14:59:59,0,2030/12/20 14:59:59,0,0,0,2207,1,1,0
20,2099/12/31 23:59:59,0,5,0,0,2207003,8,0,2025/10/13 11:00:00,2207002,91002,花音的叛乱,11069004,0,0,第3部 第7章 第3话,0,2030/12/20 14:59:59,0,2030/12/20 14:59:59,0,0,0,2207,1,1,0
20,2099/12/31 23:59:59,0,5,0,0,2207004,8,0,2025/10/30 11:00:00,2207003,91002,被浓雾笼罩,11069006,0,0,第3部 第7章 第4话,0,2030/12/20 14:59:59,0,2030/12/20 14:59:59,0,0,0,2207,1,1,0
20,2099/12/31 23:59:59,0,5,0,0,2207005,8,0,2025/10/30 11:00:00,2207004,91002,眼泪,11069007,0,0,第3部 第7章 第5话,0,2030/12/20 14:59:59,0,2030/12/20 14:59:59,0,0,0,2207,1,1,0
20,2099/12/31 23:59:59,0,5,0,0,2207006,8,1,2025/10/30 11:00:00,2207005,91002,铁公主,11069009,0,0,第3部 第7章 第6话,0,2030/12/20 14:59:59,0,2030/12/20 14:59:59,0,0,0,2207,1,1,0
20,2099/12/31 23:59:59,0,5,0,0,2207099,8,0,2025/10/30 11:00:00,2207006,91002,幕间·Ⅷ,11069009,0,0,第3部 第7章 幕间,0,2030/12/20 14:59:59,0,2030/12/20 14:59:59,0,0,0,2207,1,1,0
20,2099/12/31 23:59:59,0,5,0,0,2208001,8,0,2025/11/14 11:00:00,2207099,91002,吉奥·特尔哥尼亚的代表,11070001,0,0,第3部 第8章 第1话,0,2030/12/20 14:59:59,0,2030/12/20 14:59:59,0,0,0,2208,1,1,0
20,2099/12/31 23:59:59,0,5,0,0,2208002,8,0,2025/11/14 11:00:00,2208001,91002,会议前的早餐,11070003,0,0,第3部 第8章 第2话,0,2030/12/20 14:59:59,0,2030/12/20 14:59:59,0,0,0,2208,1,1,0
20,2099/12/31 23:59:59,0,5,0,0,2208003,8,0,2025/11/14 11:00:00,2208002,91002,薇奥莉特与格蕾丝,11070004,0,0,第3部 第8章 第3话,0,2030/12/20 14:59:59,0,2030/12/20 14:59:59,0,0,0,2208,1,1,0
20,2099/12/31 23:59:59,0,5,0,0,2208004,8,1,2025/11/29 11:00:00,2208003,91002,会议开始,11070006,0,0,第3部 第8章 第4话,0,2030/12/20 14:59:59,0,2030/12/20 14:59:59,0,0,0,2208,1,1,0
20,2099/12/31 23:59:59,0,5,0,0,2208005,8,0,2025/11/29 11:00:00,2208004,91002,四位公主,11070007,0,0,第3部 第8章 第5话,0,2030/12/20 14:59:59,0,2030/12/20 14:59:59,0,0,0,2208,1,1,0
20,2099/12/31 23:59:59,0,5,0,0,2208006,8,0,2025/11/29 11:00:00,2208005,91002,从炼狱的深处爬出——,11070009,0,0,第3部 第8章 第6话,0,2030/12/20 14:59:59,0,2030/12/20 14:59:59,0,0,0,2208,1,1,0
20,2099/12/31 23:59:59,0,5,0,0,2208099,8,0,2025/11/29 11:00:00,2208006,91002,幕间·Ⅸ,11070009,0,0,第3部 第8章 幕间,0,2030/12/20 14:59:59,0,2030/12/20 14:59:59,0,0,0,2208,1,1,0
20,2099/12/31 23:59:59,0,5,0,0,2209001,8,0,2025/12/15 11:00:00,2208099,91002,从天而降的傀儡之线,11071001,0,0,第3部 第9章 第1话,0,2030/12/20 14:59:59,0,2030/12/20 14:59:59,0,0,0,2209,1,1,0
20,2099/12/31 23:59:59,0,5,0,0,2209002,8,0,2025/12/15 11:00:00,2209001,91002,灵魂的去向,11071003,0,0,第3部 第9章 第2话,0,2030/12/20 14:59:59,0,2030/12/20 14:59:59,0,0,0,2209,1,1,0
20,2099/12/31 23:59:59,0,5,0,0,2209003,8,0,2025/12/15 11:00:00,2209002,91002,愿望破碎时,11071004,0,0,第3部 第9章 第3话,0,2030/12/20 14:59:59,0,2030/12/20 14:59:59,0,0,0,2209,1,1,0
20,2099/12/31 23:59:59,0,5,0,0,2209004,8,0,2026/01/14 11:00:00,2209003,91002,帆稀与厄里斯,11071006,0,0,第3部 第9章 第4话,0,2030/12/20 14:59:59,0,2030/12/20 14:59:59,0,0,0,2209,1,1,0
20,2099/12/31 23:59:59,0,5,0,0,2209005,8,0,2026/01/14 11:00:00,2209004,91002,魔蛛的暴怒,11071007,0,0,第3部 第9章 第5话,0,2030/12/20 14:59:59,0,2030/12/20 14:59:59,0,0,0,2209,1,1,0
20,2099/12/31 23:59:59,0,5,0,0,2209006,8,0,2026/01/14 11:00:00,2209005,91002,救出雪菲！,11071009,0,0,第3部 第9章 第6话,0,2030/12/20 14:59:59,0,2030/12/20 14:59:59,0,0,0,2209,1,1,0
20,2099/12/31 23:59:59,0,5,0,0,2209007,8,0,2026/01/29 09:00:00,9000004,91002,晴空万里的吉奥·矶汉拿,11072001,0,0,第3部 第9章 第7话,0,2030/12/20 14:59:59,0,2030/12/20 14:59:59,0,0,0,2209,1,1,0
20,2099/12/31 23:59:59,0,5,0,0,2209008,8,0,2026/01/29 09:00:00,2209007,91002,阿拉克涅的终局,11072003,0,0,第3部 第9章 第8话,0,2030/12/20 14:59:59,0,2030/12/20 14:59:59,0,0,0,2209,1,1,0
20,2099/12/31 23:59:59,0,5,0,0,2209009,8,1,2026/01/29 09:00:00,2209008,91002,从炼狱至冥界,11072004,0,0,第3部 第9章 第9话,0,2030/12/20 14:59:59,0,2030/12/20 14:59:59,0,0,0,2209,1,1,0
20,2099/12/31 23:59:59,0,5,0,0,2209098,8,0,2026/01/29 09:00:00,2209009,91002,幕间・Ⅹ,11072004,0,0,第3部 第9章 幕间,0,2030/12/20 14:59:59,0,2030/12/20 14:59:59,0,0,0,2209,1,1,0
20,2099/12/31 23:59:59,0,5,0,0,2209099,8,0,2026/01/29 09:00:00,2209098,91002,幕间・ⅩⅠ,11072009,0,0,第3部 第9章 幕间,0,2030/12/20 14:59:59,0,2030/12/20 14:59:59,0,0,0,2209,1,1,0
20,2099/12/31 23:59:59,0,5,0,0,2210001,8,0,2026/02/13 11:00:00,2209099,91002,亡者们的迎接,11073001,0,0,第3部 第10章 第1话,0,2030/12/20 14:59:59,0,2030/12/20 14:59:59,0,0,0,2210,1,1,0
20,2099/12/31 23:59:59,0,5,0,0,2210002,8,0,2026/02/13 11:00:00,2210001,91002,冥府的代表们,11073003,0,0,第3部 第10章 第2话,0,2030/12/20 14:59:59,0,2030/12/20 14:59:59,0,0,0,2210,1,1,0
20,2099/12/31 23:59:59,0,5,0,0,2210003,8,0,2026/02/13 11:00:00,2210002,91002,大恶徒的大复活！,11073004,0,0,第3部 第10章 第3话,0,2030/12/20 14:59:59,0,2030/12/20 14:59:59,0,0,0,2210,1,1,0
20,2099/12/31 23:59:59,0,5,0,0,2210004,8,0,2026/02/28 11:00:00,2210003,91002,潜伏在迷雾中的恐惧,11073006,0,0,第3部 第10章 第4话,0,2030/12/20 14:59:59,0,2030/12/20 14:59:59,0,0,0,2210,1,1,0
20,2099/12/31 23:59:59,0,5,0,0,2210005,8,0,2026/02/28 11:00:00,2210004,91002,格蕾丝vs丽莎,11073007,0,0,第3部 第10章 第5话,0,2030/12/20 14:59:59,0,2030/12/20 14:59:59,0,0,0,2210,1,1,0
20,2099/12/31 23:59:59,0,5,0,0,2210006,8,1,2026/02/28 11:00:00,2210005,91002,幽灵退散！,11073009,0,0,第3部 第10章 第6话,0,2030/12/20 14:59:59,0,2030/12/20 14:59:59,0,0,0,2210,1,1,0
20,2099/12/31 23:59:59,0,5,0,0,2210099,8,0,2026/02/28 11:00:00,2210006,91002,幕间・ⅩⅡ,11073009,0,0,第3部 第10章 幕间,0,2030/12/20 14:59:59,0,2030/12/20 14:59:59,0,0,0,2210,1,1,0
20,2099/12/31 23:59:59,0,5,0,0,2211001,8,0,2026/03/16 11:00:00,2210099,91002,凯露、普雷西娅和雪女,11074001,0,0,第3部 第11章 第1话,0,2030/12/20 14:59:59,0,2030/12/20 14:59:59,0,0,0,2211,1,1,0
20,2099/12/31 23:59:59,0,5,0,0,2211002,8,0,2026/03/16 11:00:00,2211001,91002,巨鲸城的侍童,11074003,0,0,第3部 第11章 第2话,0,2030/12/20 14:59:59,0,2030/12/20 14:59:59,0,0,0,2211,1,1,0
20,2099/12/31 23:59:59,0,5,0,0,2211003,8,0,2026/03/16 11:00:00,2211002,91002,隐秘的愤怒,11074004,0,0,第3部 第11章 第3话,0,2030/12/20 14:59:59,0,2030/12/20 14:59:59,0,0,0,2211,1,1,0
20,2099/12/31 23:59:59,0,5,0,0,2211004,8,0,2026/04/15 11:00:00,2211003,91002,【美食殿堂】vs三魔姬属,11074006,0,0,第3部 第11章 第4话,0,2030/12/20 14:59:59,0,2030/12/20 14:59:59,0,0,0,2211,1,1,0
20,2099/12/31 23:59:59,0,5,0,0,2211005,8,0,2026/04/15 11:00:00,2211004,91002,如冰雹般倾泻而下,11074007,0,0,第3部 第11章 第5话,0,2030/12/20 14:59:59,0,2030/12/20 14:59:59,0,0,0,2211,1,1,0
20,2099/12/31 23:59:59,0,5,0,0,2211006,8,1,2026/04/15 11:00:00,2211005,91002,“暴食”,11074009,0,0,第3部 第11章 第6话,0,2030/12/20 14:59:59,0,2030/12/20 14:59:59,0,0,0,2211,1,1,0
20,2099/12/31 23:59:59,0,5,0,0,2211099,8,0,2026/04/15 11:00:00,2211006,91002,幕间・ⅩⅢ,11074009,0,0,第3部 第11章 幕间,0,2030/12/20 14:59:59,0,2030/12/20 14:59:59,0,0,0,2211,1,1,0
20,2099/12/31 23:59:59,0,5,0,0,2212001,8,0,2026/05/15 11:00:00,2211099,91002,停战,11075001,0,0,第3部 第12章 第1话,0,2030/12/20 14:59:59,0,2030/12/20 14:59:59,0,0,0,2212,1,1,0
20,2099/12/31 23:59:59,0,5,0,0,2212002,8,0,2026/05/15 11:00:00,2212001,91002,堇色的悲哀,11075003,0,0,第3部 第12章 第2话,0,2030/12/20 14:59:59,0,2030/12/20 14:59:59,0,0,0,2212,1,1,0
20,2099/12/31 23:59:59,0,5,0,0,2212003,8,0,2026/05/15 11:00:00,2212002,91002,攻略“黑曜宫”！,11075004,0,0,第3部 第12章 第3话,0,2030/12/20 14:59:59,0,2030/12/20 14:59:59,0,0,0,2212,1,1,0
20,2099/12/31 23:59:59,0,5,0,0,2212004,8,0,2026/06/01 11:00:00,2212003,91002,Warlock in 阿斯特朗,11075006,0,0,第3部 第12章 第4话,0,2030/12/20 14:59:59,0,2030/12/20 14:59:59,0,0,0,2212,1,1,0
20,2099/12/31 23:59:59,0,5,0,0,2212005,8,0,2026/06/01 11:00:00,2212004,91002,“正义”的力量,11075007,0,0,第3部 第12章 第5话,0,2030/12/20 14:59:59,0,2030/12/20 14:59:59,0,0,0,2212,1,1,0
20,2099/12/31 23:59:59,0,5,0,0,2212006,8,1,2026/06/01 11:00:00,2212005,91002,黑暗深处绽放的花,11075009,0,0,第3部 第12章 第6话,0,2030/12/20 14:59:59,0,2030/12/20 14:59:59,0,0,0,2212,1,1,0
20,2099/12/31 23:59:59,0,5,0,0,2212098,8,0,2026/06/01 11:00:00,2212006,91002,幕间・ⅩⅣ,11075009,0,0,第3部 第12章 幕间,0,2030/12/20 14:59:59,0,2030/12/20 14:59:59,0,0,0,2212,1,1,0
20,2099/12/31 23:59:59,0,5,0,0,2212099,8,0,2026/06/16 11:00:00,2212098,91002,幕间・ⅩⅤ,11076004,0,0,第3部 第12章 幕间,0,2030/12/20 14:59:59,0,2030/12/20 14:59:59,0,0,0,2212,1,1,0
50,2099/12/31 23:59:59,0,5,0,0,3001001,8,0,2020/01/01 0:00:00,0,91002,围坐在幸福的餐桌旁,11001004,0,0,美食殿堂 第1话,0,2099/12/31 23:59:59,1,2099/12/31 23:59:59,0,0,0,3001,1,1,0
50,2099/12/31 23:59:59,0,0,0,0,3001002,8,0,2020/01/01 0:00:00,3001001,91002,各有所好♪,0,0,0,美食殿堂 第2话,6,2099/12/31 23:59:59,1,2099/12/31 23:59:59,0,0,0,3001,1,1,0
50,2099/12/31 23:59:59,0,0,0,0,3001003,8,0,2020/01/01 0:00:00,3001002,91002,欢迎来到美食殿堂！,0,0,0,美食殿堂 第3话,8,2099/12/31 23:59:59,1,2099/12/31 23:59:59,0,0,0,3001,1,1,0
50,2099/12/31 23:59:59,0,0,0,0,3002001,8,0,2020/01/01 0:00:00,0,91002,秩序与混沌的骑士团,0,0,0,王宫骑士团（NIGHTMARE） 第1话,1,2099/12/31 23:59:59,8,2099/12/31 23:59:59,0,0,0,3002,1,1,0
50,2099/12/31 23:59:59,0,0,0,0,3002002,8,0,2020/01/01 0:00:00,3002001,91002,珍稀的蛋在任务中,0,0,0,王宫骑士团（NIGHTMARE） 第2话,6,2099/12/31 23:59:59,8,2099/12/31 23:59:59,0,0,0,3002,1,1,0
50,2099/12/31 23:59:59,0,0,0,0,3002003,8,0,2020/01/01 0:00:00,3002002,91002,王宫骑士团狂想曲,0,0,0,王宫骑士团（NIGHTMARE） 第3话,8,2099/12/31 23:59:59,8,2099/12/31 23:59:59,0,0,0,3002,1,1,0
50,2099/12/31 23:59:59,0,0,0,0,3003001,8,0,2020/01/01 0:00:00,0,91002,等待笑容的地方,0,0,0,咲恋救济院 第1话,1,2099/12/31 23:59:59,9,2099/12/31 23:59:59,0,0,0,3003,1,1,0
50,2099/12/31 23:59:59,0,0,0,0,3003002,8,0,2020/01/01 0:00:00,3003001,91002,各自的分工,0,0,0,咲恋救济院 第2话,6,2099/12/31 23:59:59,9,2099/12/31 23:59:59,0,0,0,3003,1,1,0
50,2099/12/31 23:59:59,0,0,0,0,3003003,8,0,2020/01/01 0:00:00,3003002,91002,有朝一日想传达的话语,0,0,0,咲恋救济院 第3话,8,2099/12/31 23:59:59,9,2099/12/31 23:59:59,0,0,0,3003,1,1,0
50,2099/12/31 23:59:59,0,0,0,0,3004001,8,0,2020/01/01 0:00:00,0,91002,任性自卫团日常,0,0,0,自卫团 第1话,1,2099/12/31 23:59:59,10,2099/12/31 23:59:59,0,0,0,3004,1,1,0
50,2099/12/31 23:59:59,0,0,0,0,3004002,8,0,2020/01/01 0:00:00,3004001,91002,兽人们的不安,0,0,0,自卫团 第2话,6,2099/12/31 23:59:59,10,2099/12/31 23:59:59,0,0,0,3004,1,1,0
50,2099/12/31 23:59:59,0,0,0,0,3004003,8,0,2020/01/01 0:00:00,3004002,91002,『北风与太阳』作战,0,0,0,自卫团 第3话,8,2099/12/31 23:59:59,10,2099/12/31 23:59:59,0,0,0,3004,1,1,0
50,2099/12/31 23:59:59,0,0,0,0,3005001,8,0,2020/01/01 0:00:00,0,91002,被自然的笑容围绕,0,0,0,伊丽莎白牧场 第1话,1,2099/12/31 23:59:59,11,2099/12/31 23:59:59,0,0,0,3005,1,1,0
50,2099/12/31 23:59:59,0,0,0,0,3005002,8,0,2020/01/01 0:00:00,3005001,91002,在温暖的背上晃晃悠悠,0,0,0,伊丽莎白牧场 第2话,6,2099/12/31 23:59:59,11,2099/12/31 23:59:59,0,0,0,3005,1,1,0
50,2099/12/31 23:59:59,0,0,0,0,3005003,8,0,2020/01/01 0:00:00,3005002,91002,和小小生命的相遇,0,0,0,伊丽莎白牧场 第3话,8,2099/12/31 23:59:59,11,2099/12/31 23:59:59,0,0,0,3005,1,1,0
50,2099/12/31 23:59:59,0,0,0,0,3006001,8,0,2020/01/01 0:00:00,0,91002,在小摊上是另一副面孔,0,0,0,拉比林斯 第1话,1,2099/12/31 23:59:59,3,2099/12/31 23:59:59,0,0,0,3006,1,1,0
50,2099/12/31 23:59:59,0,0,0,0,3006002,8,0,2020/01/01 0:00:00,3006001,91002,约会要在解开谜团后,0,0,0,拉比林斯 第2话,6,2099/12/31 23:59:59,3,2099/12/31 23:59:59,0,0,0,3006,1,1,0
50,2099/12/31 23:59:59,0,0,0,0,3006003,8,0,2020/01/01 0:00:00,3006002,91002,迷宫中旋转的命运之轮,0,0,0,拉比林斯 第3话,8,2099/12/31 23:59:59,3,2099/12/31 23:59:59,0,0,0,3006,1,1,0
50,2099/12/31 23:59:59,0,0,0,0,3007001,8,0,2020/01/01 0:00:00,0,91002,闪耀愿望的诞生之日,0,0,0,破晓之星 第1话,1,2099/12/31 23:59:59,2,2099/12/31 23:59:59,0,0,0,3007,1,1,0
50,2099/12/31 23:59:59,0,0,0,0,3007002,8,0,2020/01/01 0:00:00,3007001,91002,小小的亲切与大大的照顾？,0,0,0,破晓之星 第2话,6,2099/12/31 23:59:59,2,2099/12/31 23:59:59,0,0,0,3007,1,1,0
